1_0_8AverageReturn,0_2_0AverageReturn,1_4_3AverageReturn,1_2_14AverageReturn,1_4_12AverageReturn,0_4_13AverageReturn,1_3_10AverageReturn,0_4_10AverageReturn,1_4_11AverageReturn,0_2_16AverageReturn,1_0_19AverageReturn,0_0_4AverageReturn,0_1_19AverageReturn,0_2_8AverageReturn,1_0_18AverageReturn,0_0_0AverageReturn,0_4_8AverageReturn,0_2_3AverageReturn,0_4_0AverageReturn,1_3_1AverageReturn,1_4_7AverageReturn,1_0_1AverageReturn,0_3_9AverageReturn,0_0_16AverageReturn,1_3_4AverageReturn,0_4_4AverageReturn,1_1_1AverageReturn,0_2_13AverageReturn,0_3_0AverageReturn,0_3_13AverageReturn,0_2_9AverageReturn,1_2_17AverageReturn,1_3_8AverageReturn,1_0_10AverageReturn,1_3_5AverageReturn,0_1_7AverageReturn,1_3_15AverageReturn,0_2_5AverageReturn,1_4_13AverageReturn,1_2_5AverageReturn,global_h,1_0_0AverageReturn,0_0_5AverageReturn,1_2_2AverageReturn,1_1_14AverageReturn,1_3_6AverageReturn,1_3_3AverageReturn,0_4_15AverageReturn,1_0_2AverageReturn,1_2_16AverageReturn,1_0_13AverageReturn,1_2_6AverageReturn,0_0_10AverageReturn,1_3_7AverageReturn,0_2_4AverageReturn,0_1_12AverageReturn,1_0_14AverageReturn,1_1_19AverageReturn,1_2_8AverageReturn,0_4_5AverageReturn,0_0_17AverageReturn,1_2_0AverageReturn,1_2_7AverageReturn,1_1_18AverageReturn,1_1_17AverageReturn,1_2_1AverageReturn,0_1_4AverageReturn,1_0_16AverageReturn,0_0_18AverageReturn,0_1_8AverageReturn,0_2_19AverageReturn,0_1_3AverageReturn,1_2_11AverageReturn,1_0_12AverageReturn,0_1_6AverageReturn,0_0_13AverageReturn,1_3_18AverageReturn,0_4_1AverageReturn,1_4_8AverageReturn,0_4_19AverageReturn,0_4_7AverageReturn,1_1_0AverageReturn,0_3_7AverageReturn,0_2_17AverageReturn,0_0_1AverageReturn,0_2_6AverageReturn,1_4_17AverageReturn,1_1_7AverageReturn,0_3_4AverageReturn,1_0_6AverageReturn,1_1_4AverageReturn,0_3_2AverageReturn,0_0_11AverageReturn,1_4_1AverageReturn,0_0_12AverageReturn,0_4_16AverageReturn,0_4_2AverageReturn,1_1_3AverageReturn,0_3_11AverageReturn,0_2_12AverageReturn,1_3_11AverageReturn,0_4_11AverageReturn,1_4_9AverageReturn,1_4_10AverageReturn,1_1_8AverageReturn,0_4_9AverageReturn,1_1_16AverageReturn,1_2_10AverageReturn,1_4_2AverageReturn,0_3_16AverageReturn,1_1_11AverageReturn,0_1_2AverageReturn,1_4_16AverageReturn,0_2_15AverageReturn,1_2_9AverageReturn,0_1_9AverageReturn,0_0_2AverageReturn,0_2_1AverageReturn,0_3_5AverageReturn,1_3_0AverageReturn,1_2_19AverageReturn,0_0_19AverageReturn,1_1_13AverageReturn,0_1_1AverageReturn,0_1_18AverageReturn,0_1_10AverageReturn,0_3_1AverageReturn,0_3_19AverageReturn,0_2_10AverageReturn,0_2_18AverageReturn,0_4_18AverageReturn,1_3_12AverageReturn,0_4_3AverageReturn,0_1_16AverageReturn,1_3_9AverageReturn,1_4_6AverageReturn,0_0_9AverageReturn,0_1_15AverageReturn,1_2_4AverageReturn,0_3_8AverageReturn,0_1_11AverageReturn,0TotalExecTime,1_4_15AverageReturn,0_4_14AverageReturn,1_2_15AverageReturn,ComputeUpdatedDistTime,0_4_6AverageReturn,1_0_17AverageReturn,0_3_18AverageReturn,1_0_15AverageReturn,1_0_9AverageReturn,1_2_13AverageReturn,1_1_10AverageReturn,1_2_18AverageReturn,0_0_15AverageReturn,0_3_12AverageReturn,0_3_17AverageReturn,0_1_17AverageReturn,1_0_7AverageReturn,0_3_3AverageReturn,0_3_6AverageReturn,0_4_12AverageReturn,0_3_14AverageReturn,0_4_17AverageReturn,0_2_7AverageReturn,1TotalExecTime,1_1_15AverageReturn,1_0_3AverageReturn,1_2_12AverageReturn,1_1_12AverageReturn,0_0_7AverageReturn,0_1_13AverageReturn,1_0_11AverageReturn,1_4_4AverageReturn,1_1_5AverageReturn,0_0_3AverageReturn,1_3_16AverageReturn,1_1_9AverageReturn,1_4_19AverageReturn,1_4_18AverageReturn,1_3_14AverageReturn,0_3_10AverageReturn,1_3_2AverageReturn,1_0_4AverageReturn,1_4_14AverageReturn,1_0_5AverageReturn,1_4_0AverageReturn,1_1_6AverageReturn,1_4_5AverageReturn,0_0_6AverageReturn,1_3_19AverageReturn,0_2_2AverageReturn,0_0_8AverageReturn,0_2_14AverageReturn,0_1_14AverageReturn,1_2_3AverageReturn,1_3_13AverageReturn,0_2_11AverageReturn,1_1_2AverageReturn,0_1_0AverageReturn,0_1_5AverageReturn,0_3_15AverageReturn,1_3_17AverageReturn,0_0_14AverageReturn
-63.17155142914866,-85.35241296588713,-83.61676730800956,-89.78681276856143,-74.64434482969352,-59.04735712796521,-85.46339419167221,-77.46919064782301,-77.58617281600829,-79.73449199290405,-61.83388465004587,-61.583370010791164,-63.491323341976624,-61.94812294280145,-68.27198456695454,-73.76752478617712,-52.95475034617076,-81.86550478968057,-73.85510377963918,-63.4868567756287,-74.14152091163132,-57.691328644829824,-99.13911253193355,-50.305604997038344,-83.6083227014877,-75.90115398054901,-62.852956179123986,-69.1011798791054,-69.70847777698394,-64.13832700127627,-83.68271785019299,-79.46752799531897,-60.202455903968456,-62.052324373107936,-61.244987886379526,-66.6171739753213,-66.18120416831327,-71.80159933861081,-62.803944428878495,-74.98800550788472,7.7686477,-69.96778823972558,-70.56356334879179,-78.74340586519486,-58.83584329848559,-62.5628584226975,-70.46677478532132,-74.52686787015897,-61.693223171114845,-58.15454839935789,-67.11089916502361,-74.89171802584076,-89.5694190333711,-85.46608871845616,-72.46097043400107,-80.55594473301163,-71.75422806841574,-56.841608729841894,-69.38489056707164,-82.78326510551017,-75.16843280371597,-83.99449541308859,-80.86241174759408,-69.41392110502174,-72.58431510041234,-63.34160381720244,-68.93474403572606,-61.14285862791297,-73.87532871855163,-56.472652738976805,-87.65449387430432,-86.50201854901698,-67.40626109537241,-78.48989168055557,-78.5321645773039,-56.146907993931244,-75.10104668529387,-75.04859917286412,-59.95839735675894,-90.08473315150776,-74.88613008938255,-60.55745362189088,-75.34336899755831,-79.28272976318468,-70.29961373560761,-87.75929465464056,-76.17069598820281,-62.85971704974391,-74.83183725295038,-61.819669804932786,-60.4881073851624,-64.21680370442537,-78.1105126372784,-64.65629908522764,-88.9741138097252,-67.92460025996925,-60.028120120682594,-71.82707612620105,-84.85590451260256,-107.20356063506881,-68.02174451396722,-83.82159166400189,-80.06510458588905,-74.67542185147452,-52.06927537090532,-71.47141221360528,-55.29986641891075,-88.82087394762438,-56.265805088277396,-58.32584528862001,-56.270999277452724,-55.78261002626202,-57.38682056911354,-86.97700821738734,-65.00150561252268,-82.32744936383689,-63.63494077651152,-73.82337399700732,-80.94241654159849,-88.73570393872325,-72.8615087309727,-75.77739756869575,-52.580227062069056,-80.89275718222,-79.80226351368502,-87.75373099085743,-91.53309914878123,-79.19804225332581,-84.84806183195833,-85.54416231243373,-69.54911904949174,-75.21384767319121,-70.74860418567872,-78.11025943035206,-80.84861798493294,-75.00709393953768,-80.88591684781946,-63.134692450901426,-71.9245420556391,-60.547964020949465,-72.02355532344022,51.09730505943298,-63.26219059391413,-78.99086073159935,-66.67608924641206,38.750956535339355,-72.91505750750589,-63.635854927333924,-77.97842937244457,-82.36263805808225,-67.10935003481598,-51.53962089913022,-72.93824059662651,-73.66476030081762,-75.89862553028674,-81.63311272750228,-93.23613662169483,-89.48550672807463,-63.32033137779485,-91.70677809487067,-76.42467145239102,-68.85025399646395,-90.6793628103881,-75.1735664659744,-80.14225637046121,52.80229926109314,-60.925511157290394,-56.9301232651677,-77.10566141777228,-64.8658070231446,-85.22017762737234,-68.07134388625343,-60.109517358470455,-62.68541923587812,-50.62121645288405,-78.34534057199068,-60.90835439903607,-76.06195618823976,-57.66752056866571,-66.00200644529082,-89.30680750432772,-90.35071597670556,-61.14471815537455,-61.24199553213391,-63.95568579232712,-59.276283277404985,-63.79521572709075,-74.55874364750883,-62.60946548060942,-64.4626057851482,-62.83581384544043,-63.39322476361385,-61.91301443822933,-81.23571998281889,-86.47844922121962,-74.11876726212218,-71.86491190543981,-79.55324123778958,-57.14029625513655,-64.4486307806731,-69.64015724003802,-80.54599362757021,-77.21004814116345,-65.0519553915509
-39.64778446471979,-79.40147517288196,-82.24193808008609,-64.68006517577012,-65.95238004037746,-61.262831129736,-75.20558046121154,-78.9562591946242,-69.73874958661355,-89.86549131497713,-49.26678529801786,-89.85241359622282,-53.29740986321615,-54.98734231823683,-60.617143199759674,-61.855014334432084,-58.587122424941604,-88.24637724061789,-69.6605211682328,-71.77731159049574,-59.507543070884964,-51.897088691427946,-78.55004856741716,-57.7537961746336,-67.72701162671301,-88.51148580266252,-57.279101472686136,-62.35637985133972,-69.45198018665305,-63.233726831122134,-68.37036341201548,-63.091726117651866,-55.83594758464678,-64.53266606212208,-49.5888838224929,-82.74134904544687,-77.3623965346545,-56.57074351344762,-63.27239705415832,-68.75029655116494,7.797549,-63.27260286538006,-53.483359608745126,-69.32873482638192,-54.22272995183005,-85.0028294728481,-80.33227899731278,-56.477830330601556,-76.02438995067301,-68.6046565483871,-48.09117141846141,-79.23082540219737,-68.85073619165779,-66.64239696364847,-86.04240254637975,-53.5459977753316,-56.85922111831536,-37.291979047576774,-63.84887340387471,-61.80781542764527,-75.68221100555095,-57.13984341616582,-70.81726117703818,-58.387159198795985,-58.37865321536723,-67.14766242809819,-75.06129353891099,-59.463984561389246,-68.32660507081297,-54.53043530338153,-68.53635153546205,-69.04279094311444,-83.76590051062108,-49.69601376378942,-86.00858933265735,-59.1449410059473,-64.95103915648183,-61.80252318877211,-57.86798438050706,-56.98278653358611,-75.8676534189412,-64.2634206374577,-73.06678967407257,-65.03966427719918,-62.59529794728977,-87.90997064699344,-61.51553262277944,-63.26094008565803,-76.88065776402702,-67.5320025676561,-59.22164858273741,-92.99696729159507,-64.84860144743598,-45.331816483134375,-55.63424018246718,-79.17929090632619,-83.69958363981172,-73.8601403677932,-96.6849784308219,-79.874511174549,-67.12243086342188,-67.60515869898704,-55.30280117974448,-74.06459396871462,-51.05679206805787,-73.34706679314905,-55.16334528959004,-70.19408048445871,-69.78232379706706,-83.6895597033051,-64.34145146351126,-86.72012162477442,-64.81765040215303,-78.34228160800365,-77.89033571471177,-66.30981424006553,-79.07315358289456,-68.2588624487527,-60.58308094839567,-58.46811129686647,-58.59904870423592,-60.425548935271166,-56.1895023524636,-49.97594933206879,-64.93667305526432,-70.5943098160445,-69.84610987895647,-53.78570403804972,-95.12611629617511,-86.92561108099927,-70.79736358389194,-64.97288252625262,-79.82275630781308,-69.8741595019487,-74.86800481698953,-75.7845460603592,-74.15783338432571,-58.29354287891736,-77.43935726291407,-69.64438058611437,-66.33872333891692,58.431291341781616,-61.228695171209026,-66.85133834659746,-53.70818012531563,22.388344287872314,-78.0902173620563,-68.98376367295278,-74.71167312546302,-68.29074240529967,-65.93874841960076,-67.59545847158076,-61.16385092236031,-72.9303059089053,-63.136302960897325,-63.875663309493696,-84.99274005789054,-77.2507395051546,-64.47154986433519,-88.25939170435264,-86.5305110819129,-51.96392354630073,-56.97603419312041,-70.22855634310483,-81.32655649712896,63.10610628128052,-57.00891779325084,-69.91543342733628,-62.02040998676965,-46.01427548743173,-68.11420720541798,-50.45440524172732,-55.62594109248789,-78.5661843969278,-52.64227601466956,-91.81953254271848,-72.10411341170548,-63.94563051939279,-54.580607340469385,-56.45541810837664,-61.25566857249221,-78.63891038602591,-87.87715079995458,-69.71716996898361,-61.07082286537308,-52.81609005995876,-64.03019948743058,-61.66771353548144,-68.49749697880306,-72.13372605466401,-65.50471708022437,-85.30304623617707,-46.691412671227106,-92.65812180757045,-72.2106605128166,-69.47113910658686,-72.1868366905713,-90.77609199653847,-76.5769363634806,-60.86342006995331,-54.90718554817431,-72.72516253853892,-66.77498445447512,-54.11908998677378
-48.55849277536449,-70.40855745534775,-53.01712997056269,-42.2155787004043,-58.30167838038158,-77.98803859057448,-62.73717769794555,-61.399471035436044,-53.11443711026455,-79.3551609136894,-51.55095136072781,-62.58982767894378,-52.76927554735996,-70.37455223464818,-65.78365562963802,-61.984890173755836,-56.8167557159681,-64.78580645643527,-69.91413865983651,-63.706635752747026,-58.858002945032936,-51.852108029976236,-46.03310824012702,-68.41636953512143,-61.22845865998084,-72.44864521873045,-58.04143363664254,-77.7102938765167,-80.8303219279085,-79.53522086767089,-69.78180829742337,-72.36995365916997,-61.23526037242337,-45.56023456221131,-55.210444275336364,-55.83784919427157,-56.86844437601838,-81.22692590049913,-76.14296170680292,-57.37440478600243,7.827575,-52.960804832616645,-61.38445162283553,-54.8313980004576,-42.494422863941,-60.47008721234009,-55.52119989007299,-66.13441576455398,-44.26288038389286,-61.84266822717886,-63.752483755449106,-48.00989919266327,-60.66957040400584,-47.0007886701056,-74.10407885118728,-48.2466255614896,-53.110608983763065,-45.65165865916591,-57.76342462109378,-72.81173064735046,-67.92713152656877,-60.28413358317284,-53.531166250714904,-58.39282982744409,-58.736442019825326,-55.25921764953115,-63.68109979531815,-66.35517158214026,-73.7829311308318,-52.07010870348211,-58.189927927633846,-48.44215298967272,-57.80460882793164,-55.37004874678449,-54.4776600746392,-75.44623762226357,-72.97015274643994,-57.319154265647704,-56.91291674554582,-57.747589731977634,-55.66842537000382,-49.7937301005333,-68.37738506445085,-71.45251448006849,-52.11575928240862,-59.16360510876633,-56.94468529014506,-43.322511912025696,-75.39869481884757,-45.60001163798322,-53.581164281962664,-51.70900101770714,-52.83895463689059,-47.05548271377767,-60.92826527291604,-71.46231754860872,-47.600729264060575,-55.281753769255005,-67.86416430210322,-57.62407608762438,-54.804087799407796,-57.20607279409259,-63.11479730066498,-66.88049388716813,-60.432332738224524,-45.28236295180847,-59.432940289801884,-74.21633302929449,-53.65537842037216,-73.40592719518203,-46.066386406490345,-40.146209217055855,-53.66029231851131,-84.85786864288309,-51.947513153919,-47.44864852903363,-51.64693707404985,-62.2891284406687,-71.31646719306707,-61.40249915700852,-63.30298387834378,-56.4913088808832,-78.97868554779295,-40.35235822277612,-64.46239175437039,-64.60641074480216,-58.57477230318061,-56.23163888177157,-67.66025810580895,-75.77036336328855,-82.53149460595031,-60.79852605338489,-63.007299261944866,-66.29927588261964,-58.98707107008171,-59.92942480532971,-51.90856517210475,-69.44373148843606,-71.81469272238635,-67.71870266325435,-52.64844915678402,58.59179186820984,-57.4762136427639,-50.04172977368278,-62.539603101081816,20.337358236312866,-61.85725434046493,-58.13237964593826,-73.93299398125416,-61.08467037231872,-45.93003925073028,-77.36646086416239,-61.97763596016647,-67.96908839749906,-73.66621217353179,-62.16267562921452,-70.3150236492408,-53.09744711546413,-52.23729961198107,-65.26517488526645,-73.22716659244762,-53.10058244757681,-58.43759585510438,-61.88382232479184,-56.12466194771413,61.518563985824585,-58.72070922941227,-51.95660959382997,-60.46402894005108,-50.42685095597796,-52.27829826412473,-75.27790605701995,-60.98411695089689,-58.89994884398118,-55.531137035097096,-52.447700058340125,-70.51856219489488,-51.55316033688473,-53.91257896088686,-64.29697629526314,-50.70486793441169,-68.29186166700494,-58.805191860747215,-57.790454179208,-50.59280684078024,-61.245793646629956,-66.87873660981204,-51.19945942573012,-61.821787220141864,-55.5777419138804,-58.30902098376682,-53.454609124534876,-63.16625112488953,-63.28241338105492,-57.368817418954436,-60.729070208862055,-76.35200745648167,-56.30706945306277,-52.00081359627747,-63.919172814066,-57.88277951252133,-66.67569875554376,-63.65943476959031,-54.816766643887064
-52.2636812110073,-66.07865946900283,-45.17991210794504,-62.816125356779416,-70.04371823824223,-73.99210632760848,-51.872118362766834,-49.0250510447876,-50.20655862700865,-79.18167642168747,-48.24460143454797,-60.89425189321091,-47.60011967399861,-68.25749730147935,-62.42553468165469,-53.94581734380563,-60.19160536329072,-65.5649162662526,-59.7805556662324,-59.77503909317016,-50.50833319629015,-50.07461049373598,-56.13562510255051,-75.12097515105665,-61.70867212608001,-68.11417612908694,-43.834995106956455,-83.27661828734324,-71.44930454643064,-80.73712908121735,-52.34571957542059,-62.098332916899246,-63.79549193632024,-45.43538781561588,-56.34105291827856,-47.82080075445153,-59.86436727745175,-76.21276758770414,-55.53889991317937,-57.319711343282655,7.858017,-51.17538493659222,-69.86302480775487,-56.78322297423403,-54.800471420106476,-77.81491244632585,-63.22996877463279,-60.72673328984911,-62.04533479705331,-70.01729658629984,-61.18334848453088,-67.2546669383923,-51.004865593639344,-50.45514376987372,-62.828650131834095,-66.91562065692048,-49.65316717347049,-39.90872051113381,-54.446549122428785,-81.12396936155454,-64.92781201063238,-78.22378314707048,-53.17376022169625,-58.2231570701525,-48.73140744305739,-59.99083609553844,-57.18616656882696,-71.37039378664369,-69.11925175861917,-60.441499769431054,-47.45068684851316,-55.77733410393751,-68.087018004376,-61.324927253548275,-72.70841139933285,-80.25424772567601,-71.36689198243997,-64.71742348878306,-50.003546090706166,-53.45617214991687,-60.10912778830602,-54.23795352131515,-66.76808488281661,-60.16479056423014,-68.29809044222343,-81.724288195308,-61.18009907649957,-43.13298573036619,-73.43234226912789,-59.93581833525926,-50.581443095370375,-63.860873182339624,-59.359970864603895,-51.22703142236736,-65.78312085829236,-88.61068819800505,-61.11281660373342,-53.49117841651662,-69.5636173465144,-73.42676986546566,-51.421277211160756,-60.29919872876969,-54.13750864945393,-51.06700450352786,-53.07971331891597,-49.47610376893269,-61.31490041021595,-62.01371580383625,-66.12391023372527,-73.31854855328912,-51.33754091197242,-74.66313573449004,-65.22917143672947,-60.43249785593723,-54.025557279008176,-40.5553184040387,-60.23458608821628,-61.11197757618343,-66.0643646006843,-70.50331616763329,-50.77033802243813,-47.68295294020112,-67.7876758658117,-53.83753979046628,-61.85019829304857,-64.40436477278854,-59.113374180505566,-48.48906264872768,-58.88479345801176,-71.6538653187285,-67.19496259816297,-67.62774966614181,-46.57971089449965,-66.12424428354751,-50.67764622975099,-69.67578009762535,-66.75372644877147,-51.47816016596043,-68.96080114190843,-78.39444109113141,-57.52491015141161,60.40010213851929,-48.57952896055595,-60.41353356836915,-58.5539044215284,22.824939012527466,-77.3055655841307,-53.57583766311071,-72.92640537598326,-50.65884804790372,-46.493054846358355,-63.15956607933659,-34.75688432989087,-77.05087071064436,-58.14714334119988,-69.17504501210264,-78.21976794228846,-71.53304747821177,-48.639469651662814,-56.05040428001081,-79.59535472070253,-80.8574019524688,-56.57708091902246,-61.1653123244623,-57.933343090228846,66.78149843215942,-47.38682180464455,-48.215984827443364,-70.49487473741637,-56.638887039088964,-54.860829278198636,-77.58767178408873,-43.72274288823608,-56.67374841528044,-51.07572397804784,-53.63192830690498,-68.18601640790061,-43.0424551616736,-53.24426431531766,-58.3487124051583,-53.28174830665048,-45.717005543890586,-65.24799543395774,-57.4219542874309,-58.50626636856361,-56.045235946491225,-58.68183705951572,-68.79442923131027,-59.4890701091511,-81.07522631087716,-51.85991337191501,-63.07429319961331,-67.97571120085983,-66.72726388752503,-66.13064536980119,-53.9445348726599,-73.40500755684455,-54.59654657059281,-58.583664805094905,-60.494870779145955,-65.91776920553136,-65.98878281262212,-51.15627441269915,-64.85236203430341
-52.47747835681132,-71.12733429257956,-46.52753111814555,-74.14279135340428,-59.651105802311136,-54.33358598761689,-72.53240945597352,-68.84084292111656,-58.677664297236255,-48.96987688657904,-48.73193205748957,-61.80207221882614,-64.7921736387119,-68.75328891682955,-53.20586027236785,-57.76666837536006,-72.01436504301486,-58.13342925040783,-66.84877060900854,-65.45552253804567,-53.426713657927046,-63.819761100648314,-58.709533144449495,-60.16596076546641,-54.353227791974724,-65.73637077109929,-62.10067957664305,-57.50204549198329,-68.0383089145877,-60.37994110226361,-69.27413002021439,-67.26835268700404,-53.86142821058809,-54.31522393197749,-51.38404907615289,-56.82807904509736,-52.08310893871373,-52.38041178239523,-49.4215462421211,-50.64219316143015,7.8894815,-50.2982836509918,-43.685917668201085,-47.24550421560026,-67.12016814472042,-63.40005490864968,-47.85006529465994,-56.67101768040245,-47.822491220127915,-52.10643688384795,-57.46586296140687,-61.976065087128795,-80.99126827208401,-56.59223300409982,-70.83274547468844,-61.29949366027661,-64.07875607035109,-59.0484385155526,-56.720766782196414,-44.911339644002815,-62.811564059967274,-59.73115343108945,-54.68779672429147,-58.304422318699345,-56.42028222212074,-63.04298716788615,-51.8142219467956,-53.991912202478886,-70.5137987157292,-74.30161870197426,-70.6062690829595,-58.41680967557255,-58.4524677787317,-63.99957661980534,-55.86620720551825,-54.312207524325096,-69.03588877227862,-76.35022548506613,-54.80551206431815,-68.10397541846633,-62.93712008067692,-47.180482176017115,-57.0247628603039,-86.23981236250228,-70.40209968343557,-76.82210353823343,-67.86615717336235,-45.91000175067466,-64.82723434937796,-54.518560294082505,-55.82106821713186,-51.42262155847007,-60.144425222681605,-59.34850481341981,-73.53808908908633,-50.22506434035871,-44.45646457170936,-46.204807594245985,-60.61131289005196,-76.89891280111941,-49.43858187015724,-64.86153916251864,-45.529770244842226,-66.348438801235,-50.487170235903875,-57.9491031897485,-45.05516729929353,-64.62726689098318,-48.3273223158608,-65.20174510947618,-46.122904979991105,-45.35778199161393,-51.05212878773439,-59.17433205215567,-57.968918242755635,-56.803138145436655,-48.65236425670452,-83.02102789543434,-49.820134938444745,-62.108874247295695,-57.93863204856591,-70.6671120677023,-54.488264836000376,-66.12928266787124,-67.31318663030152,-77.41335525682254,-76.27953259065492,-59.02810529150179,-80.53321991998143,-73.82437082114689,-61.09260655590882,-54.538837921672126,-50.34611491555455,-55.44535883743522,-52.79814550627242,-54.52266675594583,-56.796170841041636,-49.91517672753722,-64.50530855139789,-67.21137811082488,-59.78412879877057,58.684921979904175,-48.24562196903166,-78.10098214258603,-44.00213033793519,23.663658380508423,-62.646980267314085,-50.09431376659381,-66.83790570862357,-47.38091948592173,-49.0659432770521,-59.24261522723949,-61.711286549285674,-55.77978429675592,-54.99232917875789,-73.19844042340657,-71.89192710298906,-60.88789184174499,-53.32869672130219,-64.40229486630895,-66.72765888141569,-66.04544920516565,-81.02535348065416,-66.74196660495275,-56.44253062662959,64.49170327186584,-50.979463423768564,-49.86733421457145,-69.5697260893031,-43.198314537195394,-51.754664022092236,-52.54320121239366,-43.37680579500309,-46.78098216806156,-40.23720223248249,-48.421849238409976,-53.44899235751746,-47.55902337510193,-55.941743840143964,-59.573110501892266,-67.9652828392623,-77.19543746360377,-48.63777304213304,-56.11742913978956,-60.067120735782055,-36.186804839680725,-52.873546398538224,-43.55545083113736,-42.247543636529784,-69.11377213354355,-74.13332240768787,-53.70500762708579,-74.15683035854465,-78.39620428504439,-69.59317423683281,-48.46142430756477,-49.349105115951765,-61.21403060679374,-38.07486260434233,-58.074992233603595,-48.071766276280606,-55.24215697143088,-64.41361370096361,-92.77713696832222
-51.45504740853784,-62.992020388022674,-50.06565859551171,-68.44223873254927,-50.351808659131734,-72.29318571707834,-53.89052838468089,-44.866836722593554,-50.27104755304984,-70.5965370474668,-58.85287331841374,-49.570933151125814,-66.59715650718299,-49.23346912843413,-53.78082664538603,-60.17289200269173,-48.53341345722171,-51.376070114965245,-63.269431861141214,-55.525255435728155,-50.985638133537904,-58.95483736903529,-53.92356859942963,-46.820265363592455,-47.97997162821475,-60.484121770037156,-49.24990355740834,-75.46025855732387,-62.985723821736286,-70.23844794736597,-41.96614977576989,-55.5117160391231,-47.264178937370204,-41.557498128287556,-52.88750366012884,-53.91811765371257,-61.36417864078633,-57.94834622581913,-56.85110034511131,-58.532950762577244,7.9219103,-47.09295504192053,-58.00105643634751,-55.807463788270574,-60.153582010329536,-51.184923149669444,-44.01317473403298,-76.97135498716102,-39.56432961010811,-55.95922335383095,-54.56635307785499,-49.51164403847901,-46.714853648241984,-56.527976430502854,-61.55825306981823,-56.71932408995916,-55.26468363938569,-61.95811857074892,-50.27603422331667,-63.10557639168085,-57.99058820716531,-49.09444413384662,-52.68363340140333,-48.52717667889878,-42.70850522761348,-59.26662737184494,-53.05669269698922,-45.150892869203986,-55.97455115190726,-39.186534365432635,-80.33908229261685,-42.636566768334,-47.228014267586595,-47.89688347111282,-59.69794012288237,-72.30200887841947,-56.46664687295938,-67.08107741099855,-42.04086978051358,-63.920824029755906,-59.082705828226395,-51.445632389263615,-75.0689405676506,-60.70197410323446,-63.478399495994644,-65.97237431572562,-52.74815906589008,-41.72545979633676,-61.45304333044493,-38.990580421078086,-47.7883893035958,-53.78026586903254,-54.16798266602408,-55.027879678905144,-56.077576329293514,-50.85093102882185,-50.35830774295256,-48.04126189051157,-57.14257739997897,-58.84065676374295,-54.63819037609451,-58.99392217890495,-42.00825734787312,-56.285834676702855,-41.573206454746824,-44.08511136807201,-44.99750284766592,-50.34768962462508,-39.951126316607684,-47.912058679189826,-38.89730428878538,-44.32443332088575,-45.825854174187924,-83.1765530573831,-49.290907874151706,-40.84095936868497,-49.81083570340731,-67.2838979268126,-64.76824030475635,-49.4936724979496,-54.50335758131214,-69.62457071059806,-62.37459279622819,-69.84174339686732,-56.07110458296734,-44.37486464454077,-68.06873444137632,-64.07282902123701,-62.977458137312155,-62.10847630769708,-57.067536463372576,-54.7808603432652,-54.38092244822444,-48.522768626842876,-45.67820881291023,-46.52408407677515,-43.9435870915813,-66.59586081290418,-53.38032144551315,-54.56861938711056,-47.640174122864785,60.624281883239746,-62.47521904990558,-66.40221107630398,-66.78089250839794,27.007235288619995,-57.05248093597671,-49.034459577813415,-61.77624192583895,-55.4086852584399,-48.523115944938525,-57.5997883094939,-46.121771723592175,-58.81635446310146,-65.11327271084274,-54.95399430214187,-74.54170042174157,-58.008204953298375,-52.165962800358855,-62.915387188186884,-57.56508500168585,-70.4247173884966,-67.44042721611281,-62.62213390488173,-71.58540703065164,71.26742959022522,-45.64856492850788,-41.58404731919471,-47.509891566103676,-43.31843667583016,-61.708228073402275,-61.24472904452657,-38.44140184817986,-43.918783630529035,-47.240281570379665,-48.129938288715486,-47.99399354921876,-34.79239751723111,-57.61027661982232,-61.611207104749894,-61.83545745612269,-52.33284775621998,-46.408249464693725,-47.58949068940096,-58.85184126597586,-52.67559987710336,-60.3677264430892,-43.501902690778024,-59.154680678611136,-55.32758827488516,-55.16917783007547,-44.18470776271723,-42.756365976142376,-69.48992220271869,-62.08331317377921,-47.803826460459916,-54.78135389046029,-61.079851843809124,-32.659846676196906,-58.505516574793624,-51.94844522409727,-77.72899561483682,-57.44609756659878,-80.31795022398724
