0_3_16AverageReturn,1_4_15AverageReturn,1_0_5AverageReturn,1_1_6AverageReturn,0_4_3AverageReturn,0_4_1AverageReturn,1_3_11AverageReturn,0_0_5AverageReturn,0_4_8AverageReturn,0_3_8AverageReturn,0_1_6AverageReturn,0_1_8AverageReturn,1_4_6AverageReturn,1_2_0AverageReturn,0_2_7AverageReturn,0_3_6AverageReturn,1_3_8AverageReturn,0_1_9AverageReturn,0_3_19AverageReturn,1_1_9AverageReturn,1_0_0AverageReturn,0_3_10AverageReturn,1_3_2AverageReturn,0_4_4AverageReturn,0_0_18AverageReturn,0_2_15AverageReturn,1_4_4AverageReturn,1_1_3AverageReturn,0_3_2AverageReturn,1_3_6AverageReturn,1_1_11AverageReturn,1_4_7AverageReturn,0_0_10AverageReturn,1_0_14AverageReturn,0_0_19AverageReturn,0_0_14AverageReturn,0_1_14AverageReturn,0_0_15AverageReturn,1_1_13AverageReturn,1_4_10AverageReturn,0_3_13AverageReturn,0_3_0AverageReturn,1_2_17AverageReturn,0_2_17AverageReturn,ComputeUpdatedDistTime,0_4_12AverageReturn,0_3_9AverageReturn,0_4_19AverageReturn,1_2_13AverageReturn,0_2_14AverageReturn,1_2_3AverageReturn,0_1_11AverageReturn,0_3_12AverageReturn,1_0_19AverageReturn,0_2_18AverageReturn,1_1_17AverageReturn,1_4_5AverageReturn,0_3_3AverageReturn,1_4_12AverageReturn,0_2_11AverageReturn,0_2_10AverageReturn,0_2_2AverageReturn,0_0_16AverageReturn,1_2_7AverageReturn,0_3_17AverageReturn,0_0_6AverageReturn,1_2_16AverageReturn,1_1_10AverageReturn,0_1_1AverageReturn,1_3_15AverageReturn,1_3_3AverageReturn,1_1_14AverageReturn,1_0_13AverageReturn,1_4_8AverageReturn,1_0_7AverageReturn,1TotalExecTime,0_4_14AverageReturn,1_2_11AverageReturn,1_0_15AverageReturn,1_2_15AverageReturn,0_1_3AverageReturn,0_2_13AverageReturn,1_2_14AverageReturn,0_0_4AverageReturn,1_0_1AverageReturn,0_3_7AverageReturn,1_3_14AverageReturn,0_1_18AverageReturn,0_0_7AverageReturn,0_1_4AverageReturn,0_1_13AverageReturn,1_4_16AverageReturn,0_2_1AverageReturn,1_0_10AverageReturn,0_4_9AverageReturn,1_1_18AverageReturn,1_3_9AverageReturn,0_0_8AverageReturn,1_3_19AverageReturn,0_2_8AverageReturn,1_3_5AverageReturn,1_1_7AverageReturn,0_1_12AverageReturn,0_0_2AverageReturn,0_4_7AverageReturn,1_0_11AverageReturn,0_0_0AverageReturn,0_0_1AverageReturn,0_4_0AverageReturn,1_4_9AverageReturn,1_4_1AverageReturn,0_3_14AverageReturn,1_3_16AverageReturn,1_4_11AverageReturn,0_3_11AverageReturn,1_2_19AverageReturn,0_2_5AverageReturn,1_3_18AverageReturn,0_1_0AverageReturn,1_0_17AverageReturn,0_3_15AverageReturn,0_4_6AverageReturn,1_3_13AverageReturn,1_2_5AverageReturn,1_0_2AverageReturn,1_1_2AverageReturn,0_0_9AverageReturn,1_2_4AverageReturn,1_1_19AverageReturn,1_0_12AverageReturn,0_0_11AverageReturn,0_4_15AverageReturn,0_2_4AverageReturn,0_4_18AverageReturn,1_2_8AverageReturn,0_4_13AverageReturn,0_1_16AverageReturn,1_4_17AverageReturn,0_2_9AverageReturn,1_0_4AverageReturn,0_1_10AverageReturn,1_3_10AverageReturn,1_1_1AverageReturn,1_2_10AverageReturn,1_4_13AverageReturn,1_1_12AverageReturn,1_1_4AverageReturn,0TotalExecTime,1_3_17AverageReturn,1_3_1AverageReturn,0_2_3AverageReturn,0_0_17AverageReturn,1_4_2AverageReturn,0_1_5AverageReturn,0_2_12AverageReturn,global_h,1_1_5AverageReturn,0_3_4AverageReturn,0_2_19AverageReturn,1_1_0AverageReturn,1_3_7AverageReturn,1_2_12AverageReturn,1_0_8AverageReturn,0_4_10AverageReturn,1_2_2AverageReturn,1_1_15AverageReturn,0_4_2AverageReturn,1_3_12AverageReturn,1_3_0AverageReturn,0_4_11AverageReturn,1_4_3AverageReturn,1_2_6AverageReturn,1_0_18AverageReturn,0_4_17AverageReturn,0_0_3AverageReturn,0_1_7AverageReturn,1_4_0AverageReturn,0_3_1AverageReturn,1_2_18AverageReturn,0_4_16AverageReturn,1_0_16AverageReturn,0_3_18AverageReturn,0_4_5AverageReturn,0_0_13AverageReturn,0_2_6AverageReturn,1_2_9AverageReturn,0_1_19AverageReturn,0_0_12AverageReturn,1_1_8AverageReturn,1_4_19AverageReturn,1_3_4AverageReturn,0_2_16AverageReturn,0_2_0AverageReturn,1_2_1AverageReturn,0_1_2AverageReturn,1_4_14AverageReturn,0_1_15AverageReturn,1_0_6AverageReturn,1_4_18AverageReturn,0_3_5AverageReturn,1_0_3AverageReturn,1_0_9AverageReturn,1_1_16AverageReturn,0_1_17AverageReturn
-75.60691688850724,-82.04865260550787,-57.60312083901667,-69.43220588601159,-62.24968424904918,-90.65569273409206,-71.9455199135825,-50.40200100004073,-61.748040929304295,-71.44731447527703,-73.81916348627688,-59.05424642890695,-82.46117191313438,-81.86814850341648,-77.48117561859158,-71.39618291776155,-76.61032103111813,-81.81121281010545,-85.00192197535563,-73.18211353264415,-78.00483248811501,-82.01623454555927,-63.609641177241656,-65.80571009732269,-72.39111348502573,-74.51066753980199,-57.7669208676805,-68.6013563523235,-83.78857238975135,-79.62830133554478,-60.257461024920914,-76.05166519468196,-69.01013067292153,-64.25477618241337,-88.73227094968783,-53.726288918595586,-77.36729810436664,-60.171145221445144,-59.265579601874556,-73.29868598246452,-73.90167098104334,-81.75902567234478,-76.59384226684091,-85.41290502338941,37.9103307723999,-73.05379952856973,-82.2205462661317,-70.8661172885105,-91.24473009227222,-80.70054728170307,-86.0941690220381,-52.84695741283722,-95.61163963315123,-66.5815052886973,-78.77293444494151,-55.06431763848047,-57.48305027178593,-87.92425905356235,-80.51568376764536,-79.68286149800902,-69.76397563078301,-81.91258261936458,-71.96048216097115,-65.08385207002155,-77.08402163693103,-77.96365832415236,-76.53445762989347,-58.761523306889224,-60.654548502664,-90.28380119336165,-99.00595776945308,-57.11122644198372,-73.24100179604544,-63.60221741554714,-59.21331050894163,50.87766194343567,-64.44828361855551,-76.80567370955106,-57.8437224024168,-83.31916861488394,-79.51892597210502,-81.12398640052137,-64.82836116712258,-55.68881988354843,-87.43177984020132,-74.5967698001749,-82.67454351026423,-66.41291835389349,-60.03626022073521,-69.6277722817805,-70.21674228244628,-54.114817257292465,-90.05462623594617,-75.76290784478151,-75.94024608681526,-66.04001142057355,-75.96005700721281,-69.64675139547037,-75.36060614985644,-64.50335053583296,-73.20159125576362,-65.73896923807493,-75.80049630138488,-60.59068519137348,-73.96945009253416,-65.69750625476107,-68.5892825464071,-94.85293131057902,-78.73464863846345,-71.7584394973096,-83.60530744768278,-71.20854189207208,-67.14393238745403,-66.6633901609545,-69.95241410206947,-93.40361646508879,-58.97778368554494,-71.77261884723664,-64.24638649901385,-64.82700318454134,-74.4341437738671,-64.93171861896565,-80.92201418901577,-78.0470323880108,-55.611772218179254,-56.052378428084275,-69.88558044397658,-64.35759395470863,-60.41158059391021,-82.19274309290564,-71.2079365315368,-74.00909473087223,-77.88899932276328,-61.57652674388892,-65.45641601366667,-81.6367038529114,-63.69016523566267,-62.36193166976923,-71.6819227667947,-62.91913782317638,-71.42602444020275,-69.30272748714589,-79.99857362684364,-76.97166737275602,-79.48340656434205,-72.35230230082225,-71.69658700271263,52.726576805114746,-66.35551643409126,-100.01600050260201,-83.37762749950787,-60.348070834274814,-69.50802712942539,-70.08144481698784,-95.67971553477291,7.7686477,-59.11974529165568,-80.94703882253809,-77.61773679691983,-69.5935630579449,-70.9793073326572,-86.91973421752327,-60.743318532227875,-79.40438893061072,-74.59242524422108,-60.49259955633951,-62.97622966955352,-88.3074596152797,-87.04861934934306,-70.18826189912154,-79.08604386863264,-80.28148450189302,-70.64092211604698,-63.73386226994652,-77.68857602577869,-63.87921928278452,-82.23092310112574,-85.42309741553296,-80.74339872193664,-76.59926827619668,-86.44409287729128,-79.72154580191099,-77.62148794917577,-83.92456232299224,-80.43315543137382,-85.00766156310536,-63.878615598600724,-91.71385362849526,-55.57708360896688,-68.02259001155437,-72.00090569001567,-83.56464559498335,-77.85839619420057,-89.6875693114356,-66.87253776848061,-63.60194064566765,-73.3085761557272,-64.14796141223069,-74.56890460390333,-67.63000819183927,-92.58882965230451,-65.94270447739122,-66.62850757582635,-57.99744476359912
-59.336844972284915,-55.18009334528964,-61.79799917716944,-43.86220371013393,-86.26717520438835,-60.72084063102669,-63.1742781788359,-63.82795648116483,-73.18142440868041,-79.41631941169392,-49.22012253749038,-67.5129989946108,-45.373462721782275,-61.97100380147526,-53.57173515340528,-59.51918780691594,-86.58709036459,-59.633737377000884,-63.133398516628425,-57.90080164918074,-45.46720065672833,-53.39813788575448,-58.69577503473446,-67.68761285660392,-46.2197235564788,-66.77882598882842,-65.036434247809,-87.80877217171894,-63.69004039673013,-63.01517163548766,-63.92328439694753,-39.90882336511085,-55.64375097647194,-57.94640001157721,-62.99821843148112,-62.313456593770155,-66.15004561254045,-61.823319166445245,-63.15817237202472,-58.80949763409393,-67.83972071982905,-44.1186059421044,-76.10630525142432,-77.05098615473575,16.079548597335815,-43.34230460497353,-78.63426563659871,-63.16893376626081,-71.37042482696718,-75.96564952605104,-79.5462698313562,-54.905632671793725,-53.93679167010223,-53.87823629548183,-52.43737911811886,-66.15374735680248,-73.85905794189958,-82.24843641384327,-51.825204094733984,-71.10306973700351,-58.32034301864617,-74.14170438687336,-68.30808842227165,-51.27077911912764,-66.15328412722167,-48.15164765100865,-77.18399706973747,-52.82488741093577,-53.44892971409497,-64.73490443241968,-77.8714118711569,-56.4480369301064,-52.41634150430083,-74.30452143307056,-45.39134409970891,63.31854724884033,-61.78092142997642,-76.38417701877161,-61.67491076384996,-58.524901340398365,-81.86668035906956,-64.06326775391695,-77.93492199962196,-59.50317397450481,-43.44202569527515,-50.57142157212283,-55.99205492857341,-42.99077178300795,-47.87662076161955,-79.01386120970008,-69.72221408399695,-56.512167702829444,-63.96944428874681,-44.04103531173314,-64.77323755546587,-45.638482608385274,-65.12516615553938,-52.84290266365603,-58.645462759091366,-83.8153303379958,-73.97793594599598,-47.43049318078364,-61.09918769217083,-73.89498269495746,-45.63787641192879,-51.65655103033614,-39.3892020212778,-52.415525152433965,-41.77885123954579,-55.01832994431295,-58.70024818642738,-59.16814291226992,-60.38014596245771,-50.7328792241086,-56.58297442530788,-63.05707729263462,-86.00488332161291,-47.969637478506215,-47.4565228036616,-53.16485811746904,-63.19676075471855,-48.75598641770627,-70.75289974276336,-80.22538914383351,-66.8516192787261,-54.03567481996253,-50.63936437409682,-76.41928656557266,-65.0585063318688,-45.84320079849704,-53.13571084628523,-51.42219282314822,-74.4966156235653,-48.88039171947303,-69.40454386236436,-72.01762788076152,-49.33925770794125,-60.61043696820481,-55.54657496175103,-62.51787256220255,-55.22733920379236,-54.364608330969475,-64.15690670183919,-63.455526122928596,-67.01540715315015,-45.243473210557326,-80.58786788885612,60.724461793899536,-77.35333469405052,-65.28500344608175,-74.86661316537248,-61.310113222289424,-57.302977388257396,-82.44854347146325,-65.30483708047376,7.7760324,-82.31173599622551,-82.92923785931838,-66.13695543193172,-43.32133238679607,-43.43646163900979,-54.72550286227268,-67.4204058014673,-62.25411304020993,-75.99363231408387,-55.00863678953666,-60.40038583077316,-47.724269875692485,-43.696398016543085,-63.734843011458416,-85.96804110305555,-49.127130316218086,-37.22283084263004,-78.59454305296249,-61.679753324361016,-44.29523369681121,-47.522272867666025,-62.21686119487401,-55.503690836413604,-55.31678756021743,-62.98226328597105,-46.43441331817073,-75.89366265356867,-55.20007605925055,-55.51819278850055,-63.82405408402428,-57.94638907764584,-50.925585470915244,-73.01668627719884,-56.02494152499192,-77.14727243841537,-90.66151205767169,-55.73857211475012,-59.93963050366625,-54.79116470992779,-58.14011771038167,-51.54682579236651,-47.05379351822353,-42.1336354569682,-79.33656836464317,-71.20614636393559,-44.03477548629173,-46.19046039997697,-80.31981290715524
-39.02326755255861,-48.51627833825435,-47.041666733607386,-57.684462336975265,-45.85188889024647,-55.54858078566597,-68.29545187362424,-50.80889255712764,-47.05927834009847,-60.71934298520637,-63.78803837545261,-54.11519964026985,-66.11383166356136,-63.73127441885225,-42.92904073888162,-63.03885120745041,-50.511329980314756,-51.07505552664384,-51.22437737420545,-47.590958170815334,-63.760394138555405,-44.851094003334396,-48.51970279093993,-52.233414481681976,-32.17680944207752,-65.32366563438836,-49.95102119913254,-45.6138088964131,-54.79364613856924,-59.60701058497948,-75.49036641621646,-33.955543781720195,-47.86888375392121,-80.87393931465627,-47.73487317716138,-78.93064440808952,-67.93834225193366,-58.286440801716175,-41.477172509130156,-36.81310166474216,-49.74983494268371,-68.17517861628173,-61.774244037260885,-65.26118218914793,17.472710371017456,-37.34742041064956,-51.54406772111452,-46.49151829236824,-46.6273941154969,-83.18860767171725,-49.45858809050017,-82.89596265715598,-38.33856175690445,-41.49432386043205,-32.825636566292545,-55.764533874675166,-62.281903897042085,-44.71115784093915,-39.59588532871852,-70.8912746119551,-50.93558216157484,-49.10031923051178,-32.989699714404864,-34.41961594721667,-63.66355236145873,-67.25858284964197,-40.16594165756637,-38.78301848164494,-45.72992138190041,-55.718615385915804,-43.41785987618318,-65.25128513333692,-43.430469400276905,-50.34595956085777,-30.56929898406122,62.822350025177,-66.74130237698351,-73.19121759414334,-58.69815274560775,-61.84958474031439,-44.00129409483014,-51.74226458958622,-74.41951373245914,-56.26551317657032,-46.97993272033883,-43.128590046386854,-73.16097434921217,-38.50520351473379,-35.92989507073993,-49.681845272056094,-43.2983153043246,-37.452126324331154,-50.27575027838254,-37.687078933385706,-50.423674656085865,-36.824739897670426,-41.79080203588475,-59.568324405620444,-52.97564696726904,-46.40074537065718,-57.679272683669055,-31.64821835117522,-41.992887628174195,-40.70867141029874,-33.729164244336985,-68.95544390724092,-70.846972920411,-48.348080254856555,-67.42226463648743,-44.41924261697825,-44.621813642771095,-70.52889830613131,-35.108151244084,-73.47228210152822,-83.70932052705201,-52.056623050986246,-56.14913185769081,-45.13122576208754,-57.05980293266685,-64.20628883343683,-54.52565043395961,-59.99176278339179,-52.895088746639864,-52.547734046496956,-44.503715722877544,-44.76619684098445,-45.71242730687177,-55.895708435925506,-58.00769577138391,-36.476266766472364,-75.72595203304711,-53.304497915110225,-53.09909008474283,-38.22752944209567,-49.29479541157308,-44.94939951067596,-36.58717024102801,-59.26976612911444,-54.872317483968274,-53.901612274233436,-35.943304018177045,-39.174640437195066,-48.71400343121215,-47.43908388768262,-37.75344296544936,-35.888901548876106,-45.99025631593089,65.061194896698,-67.53180783346976,-52.2048915776873,-38.494387162001395,-68.18641420991696,-41.972018718240065,-54.5022530552592,-35.651622951531614,7.802611,-63.61772095589638,-55.377780001016106,-53.39432753668965,-55.84389389655163,-38.85593535559665,-38.72731190943931,-53.43081825375706,-38.84823663872211,-43.12695251633155,-43.43998799912024,-44.28872639554024,-36.15145367986025,-62.92454224323207,-77.24830873854177,-43.58938825840748,-60.00517291080746,-33.392753509970674,-56.919175685844,-35.16529969299536,-36.83413578915632,-62.50390173801196,-49.43374953984589,-35.37347469961699,-41.664785996442006,-37.342845654442044,-41.97736775533926,-65.28315818923292,-47.26787193237986,-65.12279914059069,-50.62594236506275,-54.95901220860727,-34.08938363582368,-48.74752574216215,-53.580580523927054,-50.516213729820805,-34.71486715776342,-68.77384102328975,-47.487846477864764,-48.68358891555649,-65.66963260890684,-54.92495466825977,-55.78508799079338,-38.04478494539568,-57.03325598612592,-33.313112355698514,-45.72834389605486,-30.149453078026067,-57.92707970678811
-43.783260737074194,-52.37714649707787,-47.403062600581315,-39.014932292834146,-50.28901184800235,-35.147677005228935,-32.03858258893071,-53.70387599221599,-37.01119900390317,-39.01469756570369,-40.27059796129572,-35.978388903494555,-41.062137412444415,-48.05957697337566,-30.47978776846155,-40.594388413592526,-35.61497086965487,-28.81123779387047,-39.88840541045929,-29.87824252048508,-45.83088672416107,-48.517864772362806,-33.691378801158905,-52.926540407396224,-64.88610212623047,-51.18318841727388,-46.99762666009106,-41.94600451149276,-31.503689317864865,-38.045611891849184,-30.669594673436514,-29.837023749870266,-44.034638363419255,-33.987023993227226,-29.619979151049655,-33.55950400222539,-28.801483427768346,-43.15267133783583,-71.89875399678455,-48.868726702575735,-76.1423611985348,-51.95000172079059,-56.90994963129961,-55.42311716377764,21.298816204071045,-35.98325356538204,-27.10016931587188,-33.15564786886072,-65.28037380642579,-32.242140493624795,-48.69631082336653,-33.51633286621005,-36.22938005191628,-29.89123173671043,-68.51060881629037,-54.45006256041034,-42.41242760297026,-45.94647068527129,-40.78902735638262,-38.23355639297039,-46.02693418392079,-29.653878571503476,-48.171932625284306,-28.205867964753303,-58.342095367025195,-32.61528246353852,-43.004254106834715,-49.81939412663293,-26.485613276848166,-48.73019409706661,-43.05447224077485,-32.89369776865129,-61.34906604617803,-32.75652357950189,-31.090506293076512,65.15721774101257,-24.64916303329983,-35.72575895278998,-43.06922893721971,-50.9696893272946,-45.84934333896624,-63.77567306456535,-28.761799385917687,-52.30810391180253,-27.60240887384343,-36.57659654476081,-30.79468117600357,-56.168212986027775,-28.709021926885264,-56.18378795193378,-68.46643902766887,-41.10115674871374,-38.3750479352316,-44.13646523223751,-29.119637132660184,-56.47034538501127,-30.645577570121734,-39.591604054728435,-34.64727973059313,-35.04247318584338,-45.733010295655156,-31.58208738539742,-28.936613533368387,-24.9342847184211,-29.47246126465105,-34.41501487500169,-43.84494271917524,-28.56677438111179,-44.64860446023276,-29.253545702581285,-28.896356630631196,-34.08459176541713,-43.10079090893239,-37.92398833575397,-34.68653942601975,-41.60692205006446,-48.585591414638756,-61.6048823864573,-56.04381673881732,-50.343000001082956,-41.9541659915162,-40.149815946365166,-68.59041713441073,-48.17440199249755,-23.828282970133166,-28.34452338817296,-30.82957936221527,-50.38876370997018,-36.702074937832904,-37.29015700986868,-40.12576917611814,-52.379129133416065,-48.33234522311559,-62.71597649905899,-38.55425661530203,-65.22124849347495,-37.76593935889776,-54.72586635139379,-34.02703294043069,-48.88610500554411,-45.0820680920026,-47.958748203054654,-28.372387167489077,-46.756504125422765,-72.1085065128289,-34.645755136812355,-62.26349366586795,64.03794741630554,-56.983941052485044,-26.960561530142794,-47.31985091581323,-54.15596050794542,-29.773274832311166,-53.04817175645341,-48.388424726868834,7.8436046,-48.5151714898548,-56.132827015306546,-33.84141964303051,-48.8628103680578,-33.308173052878175,-42.7020321194952,-33.43888058969833,-47.76562129894983,-31.067399701680408,-39.66645505969033,-26.927970979836275,-30.983168255071572,-51.09729326275265,-33.781455387477095,-50.36317305995109,-34.994570399105044,-64.25746753844716,-56.32922535789519,-46.81100585172412,-35.40156427086294,-44.9196188268061,-33.36058930970346,-57.29158464034015,-43.955608390886006,-43.58077981282592,-59.53955876209167,-50.703876053915124,-64.685841421831,-42.65854963971,-31.985641668267508,-33.49433712138053,-36.56894071344595,-38.12583259800596,-31.37960307116441,-54.915323608323526,-45.53300066773316,-48.48423389294267,-27.85593480633097,-30.629967490924663,-31.187785927127617,-41.00362647103386,-34.86111436208222,-62.823858115807525,-52.20238511164497,-43.81619816750285,-29.77710410630042,-44.639059507275995,-63.16715001624123
-27.044142376402664,-42.27683170791702,-36.405486587528166,-48.73187655383762,-46.34987785707614,-26.748846798922493,-35.98913743215833,-40.87698718125385,-63.417182111782054,-65.11898718947127,-49.28168476012581,-65.54902869584424,-40.25346899260488,-35.722537094179025,-61.04190803391552,-44.030873080777226,-62.82513535061853,-45.468441539529856,-44.68953713298993,-48.40642592454527,-26.151782800313754,-52.000123424410475,-31.772502722902733,-52.37763754291493,-27.91827884168774,-38.9878726269643,-44.572771604381856,-44.7635017425082,-31.862756241719598,-41.90958967545247,-33.3726388937602,-56.84440121000676,-59.23242897238629,-24.840860100692726,-57.13023527102718,-21.12890118833724,-22.458092499109757,-39.23803735016911,-60.64778944920588,-60.30424459817757,-63.53124211971481,-32.23980387742737,-48.129059864389184,-50.53269498928942,20.89483380317688,-53.00312977458022,-47.28602579190732,-49.67637505150831,-57.12649749929082,-23.757805938427413,-43.65351593935671,-35.607679326152656,-50.913306362356245,-48.5168232791394,-27.606909341845288,-56.688990392810716,-29.731051300469307,-48.43605676563617,-46.13416633665488,-36.348854774723165,-65.3857059879075,-24.890557352758865,-24.675276908306977,-59.40295678325027,-56.17923845190335,-47.15957491259405,-23.913093743899577,-53.61015177904958,-26.22807200084601,-44.102853399681074,-43.45477474863486,-22.1803821808856,-58.58856409873259,-60.07248306333092,-59.041514870156334,68.65116667747498,-20.803548881217367,-33.64739847432748,-35.76981280728505,-40.64466335183348,-46.5659412786912,-58.25071571233757,-25.38065478166225,-50.99834020798852,-23.531239997849504,-68.0586577499156,-25.644384389160937,-25.560935461728537,-59.405488381144494,-47.14091647026125,-66.08980588827554,-23.235840172257628,-28.001464274286615,-60.94661812292251,-53.085497885499194,-26.983942810698768,-44.19877228784612,-58.56044574939276,-44.515129744312766,-57.06728254460206,-29.365165562253075,-59.69522683473447,-48.71727889425465,-26.383072278313755,-62.61832756261662,-34.26676106730004,-34.915938241209474,-20.686648882539803,-32.33141363806514,-46.22710910100776,-20.79007141371929,-24.865307165909,-25.43062025585943,-30.038758334790366,-37.177966096152296,-54.325582619164535,-39.734942565059605,-22.15007962611283,-30.578164464650218,-47.461835600829296,-43.68693718916165,-52.63117520177607,-63.33043296431291,-38.816665162141376,-25.45062132788575,-31.191862795320873,-52.12547805136371,-52.09199914678162,-46.24567107442874,-39.76780643075257,-37.30562599633779,-44.09563045682425,-51.12037066204823,-25.678119081859904,-61.018058617612894,-64.19100520678982,-25.464437994043116,-52.359749821586995,-51.12739007444954,-51.652558810062224,-58.42822800846744,-57.84184769090621,-21.877276639771264,-58.29016241092694,-59.77106110871225,-49.73101341337259,-43.963851542078544,63.6359281539917,-54.42876394765285,-23.716493533806354,-40.751094091396844,-46.72344762101809,-30.164215031033425,-31.977011980708433,-43.267172822099496,7.9210525,-26.45633081913394,-45.161052757148845,-57.78757314661535,-28.95239229383676,-66.64447345372697,-42.974698616140536,-56.91398042095478,-54.920865988040234,-26.088973931938398,-45.81311127490248,-26.29808626602227,-46.83501770489866,-27.972816605562535,-36.0139446205052,-45.614746313102515,-49.6950105057305,-26.843152592251084,-56.468002119252695,-44.62111312176684,-69.10086822225497,-31.216877441595223,-23.105883628397798,-29.181862364224457,-24.920168436748263,-22.776817374287926,-26.857563241043458,-35.45796770419109,-56.5797140685751,-47.04910792087963,-51.05627852992437,-48.080855340438724,-44.1785510502916,-63.365956681978226,-52.12526409981708,-45.46635245519173,-24.36168137118828,-31.026559059634582,-23.509594838448706,-31.37851079039197,-22.458905481228943,-47.42264707128248,-45.593086260762554,-23.639502604158157,-31.18952961815241,-39.92192604186435,-49.53879459277333,-23.7823658248879,-57.29145227387628
-38.41952105424259,-25.65928068824574,-46.1032715553232,-53.53699939603329,-29.042288490112043,-62.79925476165279,-40.268184250370126,-60.75341687869405,-48.805037659532566,-51.91056725994556,-57.40002648749268,-51.98152157350549,-49.672167191744784,-52.46683693016357,-36.43955912522545,-59.83084560029542,-46.181562407845576,-33.87797228629543,-24.650095384680192,-28.351772940176296,-47.1447509083662,-30.45556415354163,-58.83566299486588,-27.898402866821662,-43.206105798357456,-28.895225351077176,-27.357435229441037,-27.371546064219245,-61.37764817941612,-53.98291924319593,-41.29993186005133,-30.098119922544335,-29.84031868120935,-31.809783934923882,-26.714836948842294,-37.78356469911011,-39.647479693906064,-26.47957009811149,-40.55780853599911,-23.18034244566735,-45.40507450444865,-57.982210385859496,-37.238022761822144,-37.050092445981726,22.617432832717896,-51.52133570908888,-36.14504593062801,-24.459907809989165,-43.54036141406874,-36.29565999312927,-27.123619695775886,-43.960610435001584,-51.09616231978305,-22.59075406921604,-51.63312944218906,-31.545228543543203,-50.88194652652727,-27.556586525519528,-43.512036919793005,-40.765893124793344,-24.641913442152703,-60.43043734730596,-32.5378665288341,-32.36549244462742,-39.57834692936889,-52.755328428478315,-39.76843401480692,-25.28055336776855,-61.55482159820472,-28.895328214951757,-27.132365801307827,-36.51186109500742,-29.130801005830758,-45.19307182192818,-38.56387097337938,72.77479457855225,-33.99135456364952,-38.162990666414885,-20.86754443594561,-29.506107502188804,-30.735216425638356,-47.23311258362872,-34.521403335746946,-26.703844775525145,-48.40713734899103,-36.39873811901377,-38.675993420142355,-47.33029472787064,-44.8280815655362,-30.955772907063277,-41.26367814010945,-33.47007530359601,-60.959814575981014,-24.077395901529595,-35.687809410803375,-39.874988528441065,-32.29323055743173,-56.06805885871187,-23.490059063285667,-51.79430456490928,-52.98233896711122,-34.90316837172459,-49.099724388431554,-55.66650435297933,-34.72420463615854,-34.765606828207645,-54.062041635544766,-55.04194932900666,-55.392735965552134,-31.02121489729301,-55.99381700001218,-35.066377801286784,-36.70691805011171,-35.85583856553189,-42.69342387020398,-24.665975987447638,-54.6675074035416,-41.69151704096089,-58.444156675272865,-35.732226410086355,-31.983747086835887,-51.231975584724154,-36.912387178006604,-50.02310393114208,-51.24921736043416,-56.623096388566076,-34.46303161704742,-27.644528943414013,-20.74761559506337,-43.21386564364527,-46.84364788325454,-30.366656299564585,-28.05977928330437,-49.57959762657603,-49.472187878660776,-38.797254861823475,-40.328325435369585,-32.76534200825263,-37.138995023171915,-22.237743674080406,-27.02311889029372,-30.58448004458174,-53.88678638730844,-24.426983935735954,-38.16440800090713,-45.541289019917734,-26.41281871188943,65.16502904891968,-31.922129933682807,-58.30563686528646,-28.25541282300268,-40.10228409188674,-54.100976006326185,-55.68812292328275,-51.7226211222436,7.987088,-54.254322366999055,-30.431717720834214,-25.741951167656094,-53.74879364427159,-36.01178630505937,-48.18201816329051,-48.69866618038379,-27.8061113222626,-59.43986855646115,-27.98203237790147,-56.92704344958666,-43.564398586147036,-55.65114857660112,-43.30624675377946,-27.454906801209702,-56.15125268705803,-34.629133163901486,-38.609969027180604,-31.277213938334217,-38.96158413919715,-48.61592787752943,-61.44305724031579,-46.5039464741533,-36.46009138605241,-31.185401924161773,-44.78679302816528,-55.62859197369375,-37.71939075220718,-56.11802974602085,-35.81334284542455,-24.176332992817866,-51.186316485343724,-48.235443605150564,-23.150287020062198,-27.11949320309261,-40.52013651300138,-57.919439752264175,-60.16990313224052,-60.94843145304709,-34.24501787053852,-29.46316973494378,-45.56013912056235,-41.35357131096662,-61.484739024922,-25.136450919684215,-28.005807129941072,-36.21197543867407,-38.30704869926358
