0_2_12AverageReturn,1_2_15AverageReturn,1_4_12AverageReturn,ComputeUpdatedDistTime,0_2_4AverageReturn,0_2_17AverageReturn,0_1_6AverageReturn,1_3_16AverageReturn,1_4_10AverageReturn,0_4_3AverageReturn,1_1_5AverageReturn,0_2_18AverageReturn,0_4_0AverageReturn,1_1_8AverageReturn,0_3_19AverageReturn,global_h,1_3_11AverageReturn,1_4_16AverageReturn,1_4_19AverageReturn,0_0_11AverageReturn,0_3_0AverageReturn,0_1_9AverageReturn,1_3_14AverageReturn,0_4_16AverageReturn,1_0_11AverageReturn,0_4_18AverageReturn,0_4_8AverageReturn,0_0_5AverageReturn,0_2_14AverageReturn,0_1_3AverageReturn,1_4_13AverageReturn,1_2_5AverageReturn,0_4_2AverageReturn,1_0_13AverageReturn,0_3_3AverageReturn,0_3_18AverageReturn,0_1_13AverageReturn,0_1_12AverageReturn,0_2_6AverageReturn,1_1_12AverageReturn,1_4_11AverageReturn,0_3_2AverageReturn,1_1_2AverageReturn,1_4_0AverageReturn,1_3_6AverageReturn,0_0_15AverageReturn,1_2_17AverageReturn,1_2_4AverageReturn,1_4_18AverageReturn,1_0_12AverageReturn,0_4_12AverageReturn,1_2_7AverageReturn,1_3_19AverageReturn,1_4_1AverageReturn,0_3_8AverageReturn,1_4_9AverageReturn,1_1_11AverageReturn,1_0_18AverageReturn,0_4_19AverageReturn,1_4_3AverageReturn,1_0_14AverageReturn,1_0_16AverageReturn,1_2_0AverageReturn,1_1_14AverageReturn,0_2_16AverageReturn,1_3_1AverageReturn,1_1_15AverageReturn,0_2_8AverageReturn,0_0_19AverageReturn,1_2_3AverageReturn,0_2_1AverageReturn,0_2_15AverageReturn,1_1_18AverageReturn,1_4_7AverageReturn,1_0_17AverageReturn,0_0_1AverageReturn,0_1_1AverageReturn,1_0_19AverageReturn,0_1_18AverageReturn,0_4_5AverageReturn,0_4_17AverageReturn,0_0_4AverageReturn,0_0_12AverageReturn,0_1_19AverageReturn,0_4_9AverageReturn,0_4_10AverageReturn,0_2_5AverageReturn,0_3_4AverageReturn,0_0_6AverageReturn,0_2_7AverageReturn,0_3_6AverageReturn,1_3_15AverageReturn,0_0_14AverageReturn,1_3_5AverageReturn,1_0_4AverageReturn,1_3_12AverageReturn,0_0_3AverageReturn,1_2_8AverageReturn,0_3_15AverageReturn,1_2_19AverageReturn,0_1_8AverageReturn,0_4_4AverageReturn,0_4_15AverageReturn,0_1_15AverageReturn,1_0_1AverageReturn,1_0_15AverageReturn,0_2_13AverageReturn,1TotalExecTime,1_3_7AverageReturn,1_0_0AverageReturn,0_2_2AverageReturn,0_2_3AverageReturn,0_1_10AverageReturn,1_1_3AverageReturn,1_2_1AverageReturn,1_4_4AverageReturn,0_3_10AverageReturn,1_3_0AverageReturn,1_4_17AverageReturn,1_4_2AverageReturn,0_2_19AverageReturn,0_3_17AverageReturn,0_0_8AverageReturn,1_2_12AverageReturn,0_4_1AverageReturn,1_0_9AverageReturn,1_0_6AverageReturn,0_1_0AverageReturn,0_1_14AverageReturn,0_1_5AverageReturn,1_0_7AverageReturn,1_1_0AverageReturn,1_1_1AverageReturn,0_3_1AverageReturn,1_2_6AverageReturn,1_1_6AverageReturn,1_2_16AverageReturn,0_0_0AverageReturn,1_1_10AverageReturn,1_2_2AverageReturn,1_1_7AverageReturn,1_3_18AverageReturn,0_4_13AverageReturn,1_1_4AverageReturn,0_1_2AverageReturn,1_0_2AverageReturn,0_3_12AverageReturn,0_4_6AverageReturn,1_1_17AverageReturn,0_0_2AverageReturn,1_0_3AverageReturn,0_1_4AverageReturn,0_1_17AverageReturn,1_2_10AverageReturn,1_3_10AverageReturn,0_4_14AverageReturn,1_1_9AverageReturn,0TotalExecTime,0_3_9AverageReturn,0_2_9AverageReturn,0_0_17AverageReturn,0_0_18AverageReturn,0_2_10AverageReturn,0_1_11AverageReturn,1_3_8AverageReturn,0_3_11AverageReturn,1_3_17AverageReturn,0_0_7AverageReturn,0_3_16AverageReturn,1_2_14AverageReturn,1_1_16AverageReturn,1_4_8AverageReturn,1_3_9AverageReturn,0_3_5AverageReturn,1_4_5AverageReturn,1_2_18AverageReturn,1_2_9AverageReturn,1_3_3AverageReturn,0_1_16AverageReturn,0_1_7AverageReturn,0_4_11AverageReturn,0_3_13AverageReturn,1_3_13AverageReturn,1_1_13AverageReturn,0_0_16AverageReturn,1_4_14AverageReturn,1_4_15AverageReturn,0_4_7AverageReturn,0_0_10AverageReturn,1_0_8AverageReturn,0_0_13AverageReturn,0_0_9AverageReturn,0_3_14AverageReturn,1_0_10AverageReturn,1_1_19AverageReturn,1_2_11AverageReturn,0_2_0AverageReturn,1_0_5AverageReturn,1_3_4AverageReturn,1_4_6AverageReturn,0_3_7AverageReturn,0_2_11AverageReturn,1_2_13AverageReturn,1_3_2AverageReturn
-84.03279544266522,-82.52689709059416,-76.47719348899754,17.471548318862915,-76.14144990771906,-86.84106444772247,-84.65525711698395,-68.04882862997711,-82.76569982577446,-74.82161038725616,-55.374604973067,-91.97878294092047,-70.79086267852348,-59.54434128669063,-69.72502964765224,7.7686477,-74.09078125644983,-60.53688571810386,-78.68003476453539,-75.27892057951884,-86.8993532931564,-82.60649735382098,-84.06428802231056,-64.73415751300188,-55.98314304574591,-74.75117941136368,-55.63681743680979,-76.15835325508502,-88.91068177753655,-84.70280217495653,-65.27639859639577,-59.6917995891056,-72.04405784760317,-53.94712261453763,-91.16907703133752,-88.61712518979816,-55.572998716421196,-80.33771692803023,-82.24781297194484,-66.71451872524555,-57.73123260720216,-77.52294609932667,-59.565810988899386,-80.78511113463092,-77.28860767932346,-72.7523303040503,-74.16739650667088,-81.11700519250945,-70.2378031894968,-72.32104185302678,-96.8898267266217,-83.51344664932407,-72.6852728383545,-75.76339764197591,-65.13466143104823,-76.40536831317203,-59.163808328827,-90.14004098388612,-72.14426170662878,-74.39060027881989,-76.66022842794638,-54.58492306610185,-74.88884057948314,-85.2328899256581,-72.01585525812955,-66.57515550539864,-60.27085615017037,-73.31230664020659,-73.7573445769612,-70.73200771161687,-70.31283463921854,-86.73419104980401,-64.28227906098621,-78.22164533229217,-79.50216449030847,-72.15911818131977,-74.20566827028331,-71.50987801369376,-66.16590295923963,-82.16076065773845,-79.82762081131534,-61.76153670951262,-89.20922610369723,-62.85072778949031,-63.91872726164195,-78.3410559001975,-80.77163745947296,-84.9823567295163,-68.89467505062554,-81.1817216217043,-82.78412541813063,-75.78494399666934,-77.32381948223599,-67.96136829226334,-56.751758403667964,-77.10664615119094,-75.10250106819879,-70.93047506024102,-69.53826633757963,-65.4267926730288,-51.476047374256204,-64.02281594037912,-62.130704268488685,-68.93924075431002,-70.33971391228404,-63.074243376702235,-81.46616909093365,45.16545343399048,-73.2189733708682,-75.33457101898901,-72.1659384952671,-78.58806371628529,-75.14318979382918,-78.71043404263776,-68.11141429464429,-67.5520465764867,-84.88384334552914,-75.49749364207112,-79.31730115102941,-60.31026347623655,-82.72387485713674,-92.38214845233348,-66.86884381780698,-68.79021049757146,-81.48125083591842,-70.45107956395765,-57.09760748602766,-58.191550977400674,-87.79715027818035,-67.64273614072822,-73.19894619284129,-65.28433396706724,-59.680166681510535,-85.37626534611645,-72.6248191895882,-76.1844004478649,-57.80294062094902,-73.81113329059045,-78.12366437454592,-74.24955422585725,-71.96110833026026,-83.5543840453838,-55.67884337075529,-70.03941282670543,-47.54678316692766,-53.23386280093266,-70.36527529649183,-76.72147845973593,-78.39706481726549,-66.80904548746416,-63.839047576881825,-61.69643830366456,-73.95321056062198,-73.60843473355737,-78.85977708357942,-80.60556843733724,-78.17321015522408,44.04871582984924,-71.82589369089095,-83.42429981461407,-74.11737016143333,-76.15145695020021,-92.88712580767233,-73.15745420711072,-59.472924711712345,-79.54426254119863,-92.07388614668065,-73.41009847338513,-61.42230030184137,-82.10907135195885,-62.362677019575116,-67.82762963446984,-80.115423226228,-72.73106309775193,-67.59564724749792,-80.54548070001317,-86.48409648546196,-80.40710409021665,-69.12908578470979,-68.82969409063651,-64.52837979284325,-56.60147288968602,-67.3370626039316,-51.102080898262585,-50.12873770174757,-74.23392492921369,-66.50505016519763,-80.52085296021176,-72.11786660469319,-56.54440762632519,-53.49619483563131,-82.50947554963591,-84.59670507226139,-71.39678995365028,-63.17855724204194,-78.58450261538414,-76.05740703814317,-69.43596459867554,-68.71155782607005,-72.71553521729761,-73.69829185274311,-81.89980802901222,-80.48490378907155,-68.41136139441224
-77.37338573845373,-69.65588813854144,-63.95040800292386,5.797809600830078,-92.46753997707873,-77.672956242037,-64.25779543923105,-77.3644221001653,-84.20602035117413,-86.80160406581538,-56.125518308718,-68.80109967947217,-74.59525721632382,-42.94861821086878,-66.3439103742326,7.7686763,-68.488648365821,-68.83418513192639,-49.79497354038324,-73.05099030292621,-72.26253605814101,-57.28443063036864,-59.88475353643029,-70.22632097593225,-68.47932585959143,-70.12294485747036,-52.62104792825559,-61.856905576420196,-55.119325637886625,-77.83711313158894,-62.656744089869136,-60.879152634705335,-80.90138510716449,-52.72411287912341,-84.02756631882674,-69.13477541964265,-62.85512191098472,-56.093704656541604,-83.37715860806966,-58.725370006371854,-71.7145356913928,-89.13324610203557,-79.09660083935898,-58.458669714917804,-84.62100554655653,-64.38608920852904,-68.43067480964433,-90.62937145467214,-61.22397838741839,-55.48233559959649,-68.91551546299159,-72.35577652044464,-49.15654431966934,-63.39144299326723,-69.02530579713066,-67.61569940521574,-55.3286734254237,-65.08508627916744,-65.22893011958439,-88.44291113611946,-49.70545810894614,-68.9562345915767,-74.4472191073534,-55.80653248052963,-97.68744911462079,-56.7089287682405,-51.68169914371041,-58.12863278658032,-54.34438985141929,-98.8843678136506,-65.39417031158789,-70.50405735013372,-64.26241167433068,-65.37721801275596,-63.13670920024727,-54.175395121831656,-59.4210740557103,-50.49394888039667,-60.37806699703606,-60.61290343340782,-77.77359778753635,-86.7799130101991,-60.15109621019161,-42.1235726651656,-67.18346719182233,-83.1891851527856,-62.49092645778587,-99.09834611178826,-73.01181593451493,-71.75642172085546,-99.20307825093158,-60.91691192578573,-53.61249890875769,-73.99117414602733,-82.15420922134102,-64.16753251296663,-78.73722716503853,-68.63549774696186,-76.18293025504614,-63.993719620582986,-46.44211311371566,-74.42870843367739,-51.30465054125798,-51.74737718547054,-53.4227669775838,-58.70437866856734,-59.76393215636398,46.887776613235474,-87.0396685290898,-63.04756881282845,-87.03348063440407,-87.41107299397369,-77.14686021053382,-73.42929555630216,-56.467809517523214,-68.83407920788483,-75.41111250646048,-61.488176866222446,-78.9983497277895,-92.01185904745857,-61.65835071243186,-62.295432848460436,-44.28640518820753,-66.46470041463594,-55.70437050538176,-64.6853225530563,-70.09929353273071,-67.03449168027825,-68.24907047581607,-55.85711403448535,-58.00853050168229,-73.73716148586985,-47.95489653372498,-66.6831258604308,-78.86559607682621,-71.24844190432985,-64.29989376850716,-59.41604925368682,-66.79265417081255,-74.74265335787372,-57.47412060473091,-61.87088365526487,-60.03000983370449,-68.14614458493813,-89.79140482407217,-68.89153478543851,-68.03720495230166,-76.33242632742255,-64.19086591305215,-75.66840473673692,-82.62150594856546,-65.282491967823,-71.51837045996022,-80.53725931855921,-89.1859672308102,-69.0211260342773,-56.142775254101885,46.633705139160156,-85.02782569760856,-69.05381219492699,-62.85707876260791,-62.30727702785681,-87.44882532001091,-68.25365719804574,-60.82610879250376,-87.55467285810133,-65.92271196264677,-69.48695809670137,-79.97155077650683,-64.0352381134589,-74.8778276809981,-51.92295477290723,-80.48032852293579,-74.69568356385956,-50.48582243627706,-63.54289554593813,-88.76869960634717,-79.87601959075457,-72.02184752761735,-81.41509680311478,-83.65973541933212,-58.23935096454228,-72.21908023512286,-42.732930435829935,-72.92986697985761,-70.90551653978616,-54.35190371563956,-74.81399287038558,-84.21283495929231,-50.16944807223358,-65.10746205294839,-80.43598650399046,-64.01925127681929,-88.08844106883078,-53.13249535226915,-84.39069275431883,-82.64115782861522,-57.501580065129986,-83.42716672518675,-79.5302277849698,-88.53059826013614,-71.74825111922485,-75.29955435076432,-74.5563057941711
-52.45072840349727,-75.66678145644762,-61.45451474230904,6.271790981292725,-64.3895894958179,-77.24851490341446,-56.759290077227575,-71.9764408469993,-60.43783441941435,-57.656494105321315,-68.48555287699284,-86.36547750111492,-76.54890278990077,-56.46178533067772,-54.776268758253615,7.7693477,-51.33751195087341,-64.56748237711233,-47.47084727738785,-70.75300963530366,-80.58997962569399,-47.476547784371974,-57.93086785734542,-64.33159876791532,-53.958912807338024,-66.36135555764305,-58.40903342357425,-61.023645856683466,-72.73894674271033,-61.68233455175533,-85.59018349293666,-64.8787773441463,-50.7994730790063,-64.96110321477431,-65.54177851644731,-87.46968398035068,-78.81499906933058,-47.06110048586757,-68.06841111532168,-46.64298899403387,-55.69220190472544,-55.537088015129996,-40.055710998032154,-66.1923551307302,-57.16010571913516,-60.787754100871894,-80.86690994309023,-70.8075380918301,-71.85037059638493,-57.827467467266736,-50.865560781743376,-62.56006101834056,-58.3429394473342,-49.35590052834773,-62.85422422256782,-59.18609031606435,-56.521718763395185,-94.64543944162921,-56.676904170615025,-64.99609568737662,-50.00713277646826,-59.81636002847345,-66.19129727559573,-49.08665076224214,-69.41105819285512,-58.08792278956389,-60.46697916838749,-56.3362288310618,-43.52451344076638,-60.40282533700803,-65.88183030215141,-69.258279564598,-61.189312637853504,-48.2101671514315,-52.78556404815701,-43.73634670995527,-37.365958144263885,-48.54664680129047,-63.75623628406039,-66.12701439988507,-71.15759661755895,-62.55842704173591,-60.077385470433335,-54.89681720160746,-51.35030813917536,-54.26687203884633,-72.90008146362497,-79.83219706177536,-55.76996909445304,-64.34075445092124,-73.86180534444131,-67.69124792896396,-52.35518678748679,-60.13908657919416,-58.268232406484614,-52.32051140176149,-73.47998207981695,-61.79317316218756,-74.06363585140974,-51.801641919196484,-60.79865728735556,-68.65771247373189,-64.4348168489607,-52.399876751422255,-50.349883005867035,-61.61760516025927,-80.68638327302861,46.84297037124634,-61.4129439221933,-48.53034889394997,-55.7438058870701,-69.3409567517496,-55.10400101685327,-57.00088510331501,-62.82668863226548,-53.343110266342386,-61.355199969476345,-66.42120540336431,-66.35205645649137,-55.00893063747082,-62.04552431374227,-72.86878468757246,-51.946410888488366,-61.69868148323404,-59.37193464888647,-47.300170212535185,-52.53481408553322,-64.52898566560934,-52.6123633408805,-69.28598315867761,-58.56000688836684,-63.05022315852403,-47.86207043524686,-63.585846160174434,-60.971672999501905,-50.4159394875378,-73.35300283180038,-54.51422476231534,-50.39043142051189,-51.99569487715869,-53.792391924882146,-66.91840591737622,-78.95965486146636,-69.14681140760896,-49.16046922856956,-50.30331406749117,-60.83671897756396,-60.60198536456606,-65.95409379390692,-47.876097607422736,-64.89939883299412,-68.86173542615361,-56.96312407252831,-60.17961918152731,-74.3982338829051,-50.47608966886778,-45.05466856131811,49.17027044296265,-59.182030061102054,-60.470655927518045,-59.246253456342025,-80.14320280540979,-66.85871227831026,-51.329511215709225,-57.85791590858718,-70.35217785663959,-73.44821280664273,-52.97990233389929,-57.213751533275094,-62.37875873958548,-56.34162075081184,-63.980602036917354,-66.78148055588257,-74.2053537074986,-70.90046285811813,-76.74847672167861,-61.033684478758346,-70.50760373597608,-60.39093952671054,-58.462973586010456,-67.83968251656006,-79.54212909468116,-73.71718554333755,-77.58523804667358,-56.845065489210704,-50.086939458092125,-59.62170834364747,-54.552361965653205,-66.55457596642049,-57.16166234786836,-72.83498505351687,-43.50252985199881,-62.964286559284766,-51.5934689668751,-44.45231652716774,-63.47505672276943,-74.16955016864489,-58.72068601342454,-72.66478884628641,-52.891644438953314,-51.22815602427322,-67.18215855952168,-75.76967314481048,-45.56806009752507
-78.96633611492638,-57.93748795666668,-67.65783622233401,6.8069305419921875,-70.50914048695387,-77.03728749610158,-69.84133671236499,-77.3642752845332,-45.376279633915075,-55.53109702996821,-71.88608253293069,-58.13890144344049,-64.23784258578313,-52.85544621756975,-50.33961020566666,7.7704577,-72.54187522777545,-64.18598370748319,-48.242075470444284,-62.52356295356285,-82.58574749391211,-41.809817380913614,-61.50122593615769,-77.34637093462797,-58.34339288715338,-67.23881974910134,-56.97924448883763,-59.542612659658026,-69.83793031418729,-56.70733056923525,-72.52225927443007,-65.5061817198019,-68.88186433025487,-75.8758016061252,-61.922667995041955,-70.93673991151697,-67.2285828363578,-69.39907632423932,-83.66118323099411,-64.98648163791538,-54.91153358447273,-67.31407920307367,-60.817173096873354,-55.484795744371795,-81.72994934738749,-65.75961558487923,-70.78026344666026,-65.85598153617697,-59.50723188493533,-58.34744039497211,-70.44170964955686,-62.48471763348224,-47.92387546221318,-61.17067742425698,-70.93092137524687,-49.6392622149335,-53.07256559502156,-56.27537645884007,-48.117977201363885,-64.20365389274222,-69.32386165781838,-82.12094709497237,-67.58792343242683,-60.13419760286091,-74.86582988609175,-56.38654777410481,-50.66733760460625,-76.20636068822617,-50.22712775700704,-57.65159049870093,-52.77751346414133,-59.80510918534838,-58.12095698023616,-54.11784782688301,-48.38353628796842,-60.24940915468128,-55.32727357626053,-44.949851427579695,-60.387526012187976,-64.79373659921158,-60.162981799015355,-57.28126146353508,-81.92838244956043,-49.99446744566419,-55.50441724386615,-59.885233809218406,-69.28973828335145,-60.24255645395398,-95.84713783648101,-55.184740050188374,-84.43103001319933,-65.87491546804559,-57.717523349114856,-78.33101001135319,-54.58511058018636,-76.56659061987017,-46.1520596129973,-60.14272991385229,-65.20406042001497,-56.68844905508119,-56.946477495360604,-69.40174657197113,-65.72547945577394,-60.03455786130647,-45.79557708915071,-54.653613965629155,-75.74386574507504,49.232075691223145,-61.637465196601454,-52.75735295153222,-61.8753056906394,-58.9595031214061,-45.6401147982851,-44.69045718045352,-68.1051997381478,-67.05237834991887,-69.1216384244224,-61.753605248121616,-62.46276271127001,-67.36377443921315,-46.45068087562281,-64.67755742741132,-78.25110751443897,-62.26787399545063,-63.01355617018861,-43.791038151915615,-76.10743896696067,-64.48411125867656,-55.96059405693219,-61.25975101404076,-50.91507516597798,-58.4733019512645,-52.5260116430468,-65.63290859053316,-87.02378382934631,-66.56132283145222,-86.52455858497841,-58.93757297363848,-46.86684955788096,-66.51005430463546,-40.03035416260455,-62.71800890691353,-73.64046205947297,-55.928870630176924,-66.06964897950608,-60.5959050525423,-72.46155378420269,-76.74391897180425,-73.39595675296773,-54.62435819628911,-49.256576944152116,-61.65022168226975,-75.33695596892117,-48.44822631145006,-52.904120763724535,-72.37239550727793,-53.69767787809907,49.53285551071167,-65.78441750600929,-53.695405593277485,-58.148105892771696,-65.93660419283647,-59.19590640584878,-61.9306956337918,-61.97929699173693,-64.67273858907875,-61.74455390025276,-49.49614331223137,-71.98130627850696,-64.6354917690491,-72.97706752616519,-55.177596313913156,-56.150596637875495,-67.67796407972762,-56.832197118196135,-65.18863168957924,-56.26505421945094,-62.167601205689415,-67.06762942980617,-51.493990863711204,-59.08836884485892,-74.51744295428804,-75.34770522187763,-70.65906227929494,-67.0185941881101,-67.17613313320982,-65.27934846709522,-55.73119287131141,-54.2167205336295,-64.43944546982308,-85.52137717558635,-53.876422295248915,-74.77029050275793,-47.97209914991738,-45.28222204955695,-56.249874847901104,-66.07634846431617,-51.976245195157425,-63.4118092214192,-70.97141629237167,-58.94073644567502,-56.900019966497226,-81.3905835433362,-74.44870498858879
-69.53847316630879,-62.004283141379155,-63.85017553624593,7.5157575607299805,-62.18977742833656,-61.734910005865586,-67.24469406080576,-52.09029669187951,-56.27935642637242,-59.32686351153547,-43.38600424392596,-68.48488722910066,-57.961490761308006,-53.142592232283995,-68.11615357286684,7.7720714,-50.989815986902514,-47.03058317524489,-59.14671073912845,-57.93196078996616,-72.51237738206056,-50.30160164927105,-69.41758802922197,-58.38919631616908,-49.65101601738983,-70.07438395611749,-61.67475815476977,-58.38735287704368,-75.72039309810636,-57.18746985132875,-44.980349337646544,-52.41987098777312,-52.65386218043043,-56.32210531073229,-58.498235149466396,-74.9309596778959,-51.88257136635485,-66.43550589498554,-67.00309067688119,-61.25539214401999,-52.56389007800222,-42.79864662573942,-40.47912505676353,-62.04267819745322,-60.717778611966146,-51.56934364746148,-57.34855546281014,-69.22825227455941,-60.922873539264074,-68.65158232128522,-66.59791478940096,-58.011663482166725,-61.77153563549249,-66.4567175053996,-80.28796750907412,-55.95085423374817,-43.25246328956367,-67.8530741371708,-63.74685960609512,-64.96429484369378,-71.73392118980564,-52.35190744406727,-64.86393848837261,-61.57894007367725,-64.40523787335005,-74.68722176711373,-54.26988196884769,-65.47460928919487,-73.93485192055512,-56.4504549324296,-74.11463986445062,-49.29916687802192,-60.77288110928648,-51.907867853838276,-55.533702498606274,-76.13107166672854,-64.16733744087865,-65.17163053753332,-63.609067359591414,-46.68478573273415,-65.31570078591544,-54.76784852614129,-72.2740683050949,-64.810576536497,-69.11475504113817,-69.63656109568328,-51.610676550973366,-66.80050250425178,-65.93849789572813,-57.91250392480167,-52.50260370203918,-54.885064374002816,-78.55291915405371,-51.851458098860824,-51.345663585129714,-77.62858530603016,-49.85019704641414,-58.62641857828636,-57.50142217243189,-64.87432600526874,-60.11861099097968,-50.95557684813799,-53.434971677246494,-48.848194469416434,-64.66836724931494,-49.585374433459414,-59.184688760813565,48.83554649353027,-60.68386915437309,-51.72122853620604,-50.6580885342306,-51.90973782540823,-69.94222732965045,-51.64010301335345,-78.35639810307929,-57.02550266796458,-77.23069466760289,-68.85029217861135,-67.2801787191297,-41.03322610862085,-58.00672520020864,-80.36740167430249,-65.21720028875345,-64.87160929664307,-72.71637028388677,-55.55434830545173,-61.527858096255336,-62.2365714085469,-71.85748164791038,-53.337803686173814,-47.77845178309666,-56.96239560529515,-58.88866267136759,-75.2545103078789,-55.61459740544957,-51.233844602689715,-53.829703886526175,-68.042407901433,-63.96771472125081,-46.36193250455193,-46.324954775013005,-76.16006117980713,-54.46949389609474,-53.82271358214911,-43.558520075398825,-48.66291684430875,-57.84290543054245,-56.49889778408836,-61.26620415667692,-56.25014112364091,-52.13146189033133,-56.295790837508655,-62.623875576316614,-76.68592819973836,-72.35072511522806,-76.13120721986903,-50.98565236712617,50.61541938781738,-58.9008187423434,-60.27087818451257,-65.54704333429325,-63.88781082014207,-87.36446988324658,-58.220759122911865,-75.21350799199452,-62.855549305876046,-66.23463867330527,-44.453060762135145,-50.96449883253509,-70.9839631634927,-49.93519967639899,-60.93246635869801,-56.58848103940618,-54.79567393864615,-49.591183933885986,-54.180876723816255,-61.525382330639005,-53.686207778255124,-52.22383750412932,-53.24050015993481,-58.1937748571861,-61.24194947300358,-58.438656733676396,-54.26581607452747,-58.66052755769298,-69.57555118777753,-51.22138758359218,-60.73254667014545,-87.59494925860318,-64.48940247429628,-58.931843803668855,-51.45546169281725,-78.34235860443115,-67.29095439496119,-63.65716623137723,-54.64750078190783,-70.86216540576434,-39.69558989925189,-58.69552431823992,-53.76392333239293,-55.15098586876595,-53.01295866045979,-62.35230690754277,-47.22485999001178
-64.74271028354636,-57.86875962859243,-54.64134791666919,8.00052547454834,-62.66646343788837,-69.27891689043743,-51.819924148527846,-55.13100918282033,-44.65035636775343,-50.09571209395061,-52.252853512951845,-77.2887893889015,-60.94461808078313,-40.57514204062809,-63.4606974714321,7.774186,-58.836195532319344,-49.70383900340131,-61.792099539001775,-48.36770659718116,-66.8198666976306,-39.04384211231939,-71.32967466605915,-54.30458288251572,-44.71602301836044,-69.98787933801793,-55.54815815848771,-67.37461814411793,-79.04789197532506,-43.03029819240077,-70.73000951743855,-59.844492939242926,-41.885343848079344,-57.24618510854979,-47.65546416559616,-77.30930593676689,-62.57797706884977,-57.97101610985347,-63.903722089980235,-46.95230390977173,-50.83034142660122,-47.034398366962776,-36.983986358398425,-53.26285749186729,-52.006570029749845,-62.46095481110118,-62.33724553236931,-58.76054013536176,-65.2385511084407,-48.33508869002197,-58.83252954761836,-55.38711341844487,-56.445281806829676,-58.65098130646311,-56.11716730859843,-41.34501800804252,-42.233792041283195,-51.205659136889366,-63.412877712961766,-40.4995709773512,-75.47377581518596,-50.23243007142009,-55.51994660684386,-61.595619814627085,-60.3438882092648,-55.944441628160995,-60.710583526819086,-55.15239112104429,-56.24666032654759,-50.16680184518468,-63.794623792957296,-63.02833713519781,-56.137399790218886,-59.49103690372543,-51.562958152422034,-60.22512648804826,-54.85389980921112,-64.16420451155787,-58.45893537888209,-68.11340018086825,-62.36710152715091,-52.73035015542178,-50.13572935164297,-54.71511573472629,-37.8900824817135,-46.082698839843026,-59.51205739365068,-51.31799219828988,-52.838152853528655,-57.753245682649585,-52.48016413838358,-71.20593814805547,-74.4872761174162,-59.60831981474938,-55.079347281924775,-52.15181579048127,-42.497482065367656,-51.878423429930464,-65.96475495030475,-59.40380834177618,-46.698961258298496,-56.62748880339097,-70.62815067007391,-69.84749668949196,-62.5187852093315,-60.524238295084785,-75.94128970989748,50.53190851211548,-61.86188265612462,-43.604575788764585,-47.93440303136578,-58.132988572827536,-45.99505975792815,-41.738069655492495,-57.061723195881164,-51.887608352655725,-57.28000666833203,-57.253484700533924,-68.57708689678732,-40.572583144452615,-73.59545556163401,-67.27155856853547,-44.92436269217327,-53.63487948903081,-59.85622919680234,-44.267151483454114,-53.64496397575258,-64.68664205646837,-77.54178668215137,-65.91119556333611,-56.828165945359075,-57.055213270922806,-63.40096750796864,-67.96817360434402,-58.06383082530614,-56.017185274603364,-52.38739659787391,-55.38981575357082,-50.21204035074252,-52.7389076400565,-62.010477354667664,-62.846649910539625,-67.3281975915314,-51.06134919505539,-41.818547244216134,-39.79928872679626,-63.81951173724548,-52.77987257653367,-52.97618608914483,-38.26108278926699,-51.706549110812354,-51.588570414980786,-57.26435500552895,-49.91451676895973,-49.005032028877906,-52.92166853409065,-33.45371363422079,48.68696904182434,-59.53861125392922,-51.347270475713856,-65.18570812285175,-65.81669423250028,-57.5964928478664,-44.407395037213924,-49.58043524742042,-58.784592891625024,-52.61176532355173,-61.39894138658117,-64.02113926414334,-67.17685987450592,-47.283259460677435,-47.0179995163298,-53.081108581245736,-57.940985114189274,-61.62560969211876,-57.30894041907063,-41.85199959934911,-59.59506968616,-45.10268319054507,-54.70942765265982,-55.880082211422945,-62.4270370974261,-61.65761512678438,-62.37348915293065,-58.908756313461,-63.376226371811086,-68.1252861430301,-60.471456894768,-43.87548289711619,-43.56790274506027,-58.10551171582044,-48.6055216613005,-74.69588889514675,-42.34537920746269,-61.69822820732873,-52.70982372742103,-65.29360839104481,-49.20412632365334,-57.99201425556807,-49.23406356148959,-55.68593885395585,-52.256874217453344,-70.11761205591472,-44.604896542541034
