0_2_13AverageReturn,1_3_15AverageReturn,1_4_18AverageReturn,0_0_17AverageReturn,0_4_15AverageReturn,0_3_11AverageReturn,1_4_14AverageReturn,0_0_12AverageReturn,0_3_1AverageReturn,0_1_2AverageReturn,1_3_18AverageReturn,1_3_3AverageReturn,1_4_3AverageReturn,1_3_4AverageReturn,0_3_8AverageReturn,0_2_3AverageReturn,0_4_0AverageReturn,0_1_5AverageReturn,0_4_9AverageReturn,0_1_14AverageReturn,1_2_9AverageReturn,0_1_15AverageReturn,1_3_12AverageReturn,1_1_0AverageReturn,0_4_5AverageReturn,1_3_11AverageReturn,1_3_10AverageReturn,1_1_9AverageReturn,0_0_4AverageReturn,0_4_10AverageReturn,1_0_14AverageReturn,0_1_1AverageReturn,1_4_5AverageReturn,0_2_5AverageReturn,0_4_17AverageReturn,1_3_13AverageReturn,0_2_12AverageReturn,0_4_16AverageReturn,0_0_3AverageReturn,1_4_2AverageReturn,1_0_8AverageReturn,0_1_9AverageReturn,1_2_19AverageReturn,1_1_2AverageReturn,0_1_3AverageReturn,0_2_16AverageReturn,1_0_2AverageReturn,0_0_6AverageReturn,1_0_9AverageReturn,0_4_3AverageReturn,1_0_4AverageReturn,1_2_11AverageReturn,0_4_14AverageReturn,1_2_7AverageReturn,1_3_7AverageReturn,0_4_8AverageReturn,0_2_9AverageReturn,1_2_15AverageReturn,0_0_10AverageReturn,ComputeUpdatedDistTime,1_3_19AverageReturn,1_2_16AverageReturn,0_3_0AverageReturn,1_3_2AverageReturn,1_4_19AverageReturn,0_4_6AverageReturn,0_1_19AverageReturn,1_4_12AverageReturn,1_1_3AverageReturn,0_3_13AverageReturn,0_3_6AverageReturn,1_4_10AverageReturn,1_0_19AverageReturn,1_1_1AverageReturn,1_2_17AverageReturn,0_0_7AverageReturn,0_2_10AverageReturn,1_1_18AverageReturn,1_4_1AverageReturn,0_4_12AverageReturn,0_2_8AverageReturn,1_0_0AverageReturn,1_1_6AverageReturn,1_1_8AverageReturn,0_0_9AverageReturn,0_1_11AverageReturn,global_h,1_4_6AverageReturn,1_2_0AverageReturn,0_3_14AverageReturn,1_0_11AverageReturn,0_0_1AverageReturn,0_3_12AverageReturn,1_0_5AverageReturn,0_3_4AverageReturn,1_3_8AverageReturn,0_0_5AverageReturn,0_1_18AverageReturn,0_0_16AverageReturn,1_4_13AverageReturn,1_0_15AverageReturn,0_3_9AverageReturn,0_3_10AverageReturn,1_0_6AverageReturn,1_0_18AverageReturn,1_4_11AverageReturn,0_2_6AverageReturn,0_2_15AverageReturn,1_1_10AverageReturn,0_1_16AverageReturn,0_3_19AverageReturn,0_3_16AverageReturn,1_4_9AverageReturn,0_1_17AverageReturn,0_0_14AverageReturn,1_3_0AverageReturn,1_4_0AverageReturn,1_2_6AverageReturn,1_0_3AverageReturn,0_1_10AverageReturn,0_1_0AverageReturn,0_3_7AverageReturn,0_2_17AverageReturn,0_3_18AverageReturn,1_1_17AverageReturn,1_2_12AverageReturn,0_1_7AverageReturn,0_2_7AverageReturn,0_3_5AverageReturn,0_2_4AverageReturn,0_2_11AverageReturn,0_0_19AverageReturn,1_3_5AverageReturn,1_4_8AverageReturn,0_0_0AverageReturn,1_1_12AverageReturn,1_2_4AverageReturn,0_2_2AverageReturn,0_2_18AverageReturn,0_1_4AverageReturn,0_3_2AverageReturn,1_1_5AverageReturn,0_4_7AverageReturn,1_0_13AverageReturn,0_1_12AverageReturn,0_4_18AverageReturn,0_0_13AverageReturn,1_1_11AverageReturn,1_3_17AverageReturn,0_1_6AverageReturn,1_1_7AverageReturn,1_2_2AverageReturn,0_0_8AverageReturn,1_0_12AverageReturn,0_1_8AverageReturn,1_1_13AverageReturn,0_4_11AverageReturn,1TotalExecTime,1_2_5AverageReturn,0_2_19AverageReturn,1_4_15AverageReturn,0_4_19AverageReturn,0_0_2AverageReturn,1_0_7AverageReturn,1_3_9AverageReturn,1_0_1AverageReturn,1_0_10AverageReturn,1_2_1AverageReturn,1_4_17AverageReturn,1_4_16AverageReturn,1_4_7AverageReturn,0_2_0AverageReturn,1_1_4AverageReturn,1_4_4AverageReturn,1_0_16AverageReturn,1_3_6AverageReturn,1_0_17AverageReturn,1_3_1AverageReturn,1_1_14AverageReturn,0_2_1AverageReturn,0_1_13AverageReturn,1_1_16AverageReturn,1_1_19AverageReturn,0_4_1AverageReturn,0TotalExecTime,0_3_3AverageReturn,0_3_17AverageReturn,0_3_15AverageReturn,0_2_14AverageReturn,1_2_13AverageReturn,1_2_10AverageReturn,1_3_16AverageReturn,1_2_18AverageReturn,0_4_13AverageReturn,0_4_4AverageReturn,0_4_2AverageReturn,0_0_15AverageReturn,1_2_8AverageReturn,1_2_3AverageReturn,0_0_18AverageReturn,1_3_14AverageReturn,1_2_14AverageReturn,1_1_15AverageReturn,0_0_11AverageReturn
-75.87454334464113,-72.66137602667796,-59.39435610104038,-62.00797822695339,-55.200142839941776,-80.88414055013867,-75.34006637415544,-64.87620903517534,-65.52806994769847,-72.58948594073497,-69.61817317318074,-57.308138046863405,-63.20188971030255,-74.52804410775614,-70.36938399104571,-66.90965420730814,-78.8596045492468,-65.59065005585654,-78.4071552961946,-62.636082632205145,-71.3573880028966,-50.490101303242845,-79.83130893335363,-79.94776291994401,-77.6862536594426,-86.48288683337292,-75.33735017053903,-57.228750110737025,-68.2040416306519,-57.74261451237246,-51.8599817023161,-61.16146963246571,-77.00989529914504,-78.10778165957728,-67.57275543656093,-88.77049190611278,-75.82575896696112,-70.21766975991973,-55.682136910181214,-68.13429804899086,-79.09399122407318,-67.32332818608859,-61.17918371301065,-49.57267179637673,-58.63773082784322,-80.28783609657063,-60.811301872058564,-65.63222077457857,-67.81840741878568,-57.224901359230536,-56.8391196966651,-79.72381298130921,-79.8474248452424,-80.6248421963589,-93.7499233813692,-86.92721926941064,-81.6101689087894,-75.36697897807112,-61.070338694434916,20.807451486587524,-65.6072672378541,-82.32748029673476,-85.12046961834476,-71.11111869701789,-57.25410997811001,-73.45176461284238,-78.10625100923882,-75.19158206616143,-54.695917966561645,-70.04674891178841,-57.8653152438768,-63.514368586852754,-61.72109459493362,-62.12984732093506,-69.02745180445987,-80.44806655397971,-78.69715411473285,-58.98818557461923,-56.69451925035273,-58.56559881198036,-75.98140007736369,-61.870912231712055,-60.088365876213885,-60.939228309613014,-77.99387279857844,-72.58131495969438,7.7686477,-94.55701762775877,-78.22226141667768,-73.41030935047469,-76.44060903367335,-71.49815730385039,-77.54673031970376,-84.62441925891932,-70.78621309966488,-75.15088148116489,-85.38263327806057,-60.75958374600778,-77.36527524452504,-66.0950811087375,-67.14059361637037,-74.24745034848338,-63.98173480466011,-72.25913715694989,-58.64032805459705,-70.0499386845081,-77.29498123828539,-69.88405375548246,-65.57754355774385,-90.19400064218851,-80.27847202956042,-77.26707768580472,-77.36128142612213,-71.53306640426284,-69.82780949178282,-73.62288529243445,-72.36570716829955,-74.85117930684167,-60.436206480736985,-77.06151099815281,-79.83715912782834,-125.96059702320858,-66.662706494888,-82.18680357389302,-55.8774907532665,-75.99339373990536,-102.19530089211402,-82.15819911490951,-90.36867830793464,-80.69464437828874,-82.74228263033562,-53.01716375819299,-70.29808822495404,-56.619592627484295,-78.61187787683734,-64.3633594209817,-71.23857946966727,-59.61513259886264,-84.86566344328426,-66.28494038303745,-62.28525847743299,-74.29682796604745,-86.40023976878437,-54.07285135558203,-67.6697747135523,-68.69913408536827,-74.08073785717428,-71.01150043137174,-75.59798608258164,-66.29666940836452,-89.24958700224299,-70.61614391986771,-74.36372176891062,-68.56914125907034,-73.7506428171567,-62.87037137650204,-85.49674877678918,47.99568700790405,-78.89125234591697,-81.49477173610519,-58.528987338889884,-76.28220646271727,-60.38210224052699,-78.88269094527593,-72.08285598031247,-66.4985523139484,-48.923583935238184,-77.05694803809654,-78.01278459360107,-64.95522055529035,-89.43385304048502,-80.7669196416626,-64.47208512351109,-55.61107737777272,-68.83370306015374,-81.27292616487134,-66.77630471223883,-66.93279084583774,-59.09626743760619,-85.87231622934247,-66.8527710417707,-76.11550632061468,-65.51969455981204,-61.98402239267709,45.98404908180237,-69.43349768875697,-67.05939761215478,-72.06760760127047,-91.7906944212879,-80.54960195999584,-66.35010732989672,-86.27304280333178,-56.131178637777225,-73.23257429189209,-62.80118686891791,-72.03842418960824,-63.34436086715026,-82.45714251880972,-68.07111390204162,-79.18471077303481,-66.42248714296925,-61.814654948995134,-56.17285836771644,-72.38128285794438
-67.42968987011079,-71.59540132507634,-53.73148001900001,-54.0299144358661,-57.20487232765381,-58.681488805338155,-67.92351624695064,-55.53919472808511,-86.50816707839095,-56.364686554235675,-67.48766795454048,-70.56252958097423,-59.942213640291676,-62.83702615091115,-90.73621703665782,-71.43063355839952,-72.88516414323783,-62.58009557157303,-79.6389610810537,-63.367636619493275,-70.78576930587809,-56.720952582142814,-74.1175935303009,-64.60146069703856,-76.09607013852211,-51.14776171406369,-90.35780144950914,-80.74175582358527,-61.934971260651714,-62.29526591064838,-51.86560482918721,-63.81385379607443,-65.04907469068303,-78.17538755843798,-62.691753801718164,-64.07499818410366,-91.78507216604841,-52.35203296464351,-55.01697403703584,-58.94455814269946,-73.44212093197902,-69.6355545652292,-59.90458333992518,-64.88990605018628,-69.32312792849547,-79.64785477949765,-54.01264233168424,-62.056668651350634,-69.66564232668873,-57.843712082755296,-58.50673752071461,-67.61081137867332,-75.4827601073773,-74.14035117488021,-98.20102547324376,-80.04302834093347,-79.34626915863733,-74.99307114848159,-81.39498307398827,6.571584224700928,-52.89124316326257,-64.15668533138343,-90.65258903227748,-52.362778158809114,-56.52549796715481,-74.58546836737274,-49.998282926598634,-72.17737799307541,-49.71093041914846,-65.63708957138726,-79.38582221010876,-62.3814859563645,-61.23062986001045,-70.33538558560149,-67.8875617133338,-69.09615104472752,-83.41317832784301,-50.985120494815085,-69.1597972657363,-82.46616854016118,-85.11103396854708,-77.18546907842739,-54.41749355580341,-66.49455036542,-77.12358232694467,-59.19263768663396,7.7682824,-70.23878523028529,-74.29073133849391,-67.10372143796315,-61.34831070459918,-62.40365096729583,-74.42431178007315,-74.16549670152635,-70.40826107389404,-78.28013720574876,-75.2144939646663,-50.59071056959053,-68.29256447022922,-61.92973728646682,-50.127234618278464,-82.32276916410856,-79.55706710467408,-63.50705190129781,-58.102358426474495,-53.000763657903335,-85.76811927187276,-73.78435381432789,-64.9353473441315,-58.36117095942357,-59.49744927710936,-61.4369326501116,-80.4552955908273,-62.87948689592405,-68.72045003619957,-83.9349488930654,-74.51610296912632,-61.9251514988518,-57.62762285379412,-63.67879245897119,-68.46480527509516,-70.28777550123718,-61.10951610641796,-62.810460461275625,-40.07567997842868,-71.83045574647905,-75.11795897332092,-75.71451512972169,-70.18087350752603,-76.85174516469647,-63.33733072943833,-50.370452184200815,-66.9035483582037,-84.03552461211846,-71.9470049637855,-68.01771211747283,-69.4199321751639,-61.39030517628397,-54.13073419521173,-65.68582412202431,-63.351100672588224,-51.23221442925559,-76.25980469321328,-62.83066187731996,-72.74799663563607,-60.375728255369744,-60.604063484524765,-49.125159486396946,-67.05929533263794,-68.3147700873084,-49.41323641538527,-59.68459727093481,-77.88910333016925,-59.456121149114445,-79.61270401600369,-58.967437471857316,-53.783502668262905,49.6565728187561,-75.9376814501589,-45.425140063254105,-60.92249460897079,-63.09328940277054,-54.82765528987791,-70.80433160679566,-86.49797992025005,-71.43367811821311,-67.86541624939336,-78.35867293894175,-50.67574286189644,-49.294280976461394,-73.67146759798092,-66.14583914398297,-65.39136023826977,-64.61030459202192,-51.880742147836386,-63.01145199334942,-56.03371523406078,-71.55763123123948,-57.32957436633869,-76.33813445203856,-54.190406733291304,-58.95196194911258,-57.01031048700791,-74.19975558349905,48.75935196876526,-76.55963612898928,-67.47893622980705,-58.759031505224435,-67.24788128914281,-75.25201204839246,-66.27082538160325,-53.112003455654715,-66.48581187462281,-54.0704019893869,-70.77226273898589,-71.74727515025822,-62.425564163277336,-79.66198553972849,-58.26910743044067,-49.61017607921497,-62.67977330402473,-71.74510598721564,-42.413150735476805,-61.68436334527559
-95.07332493920384,-76.49048117019683,-58.880244597922264,-52.08269265917719,-49.809176892568594,-58.63758099268866,-51.279504233900774,-61.18838050592684,-62.77711142590178,-58.6216565414443,-68.96715908480286,-62.701623708193225,-63.464903986782,-70.47335064596342,-75.57093790745552,-67.76663986654454,-76.95296140095384,-73.383296842745,-53.26471993444261,-52.40285899162048,-61.3581369515389,-67.60873798709072,-54.80863409477797,-56.029032432722126,-66.06683375482099,-60.08838487580203,-75.10506193323313,-49.113468921935265,-64.84117633719151,-75.70294135195451,-47.36646497373282,-45.2605158054008,-58.77015525849634,-74.37195762847728,-59.763023783945734,-70.45217491129866,-57.769664521061564,-72.66850725485766,-62.24550442967662,-50.320311651198246,-55.39775472400502,-43.50597996483992,-57.2250845786808,-46.70967778457266,-53.4418730397815,-62.535514854452735,-41.038783214061205,-59.1506617661947,-53.479288121253674,-67.0980444871216,-60.57107837096523,-56.83380655294132,-57.08564633901044,-63.12444337868712,-54.82842174057177,-56.24997925018116,-54.32827009767607,-61.67671511036484,-56.423522543176674,7.292712926864624,-67.28840760893267,-59.22737308781491,-64.54190895279784,-55.54606320195417,-52.8409976492548,-56.97952389764665,-54.29603257009997,-54.30809780619763,-58.54993939900174,-85.34859614261313,-56.95825947275501,-59.938874519395206,-48.8956907213934,-42.16778970562592,-72.63666592486817,-48.73319642817005,-70.35172328808075,-58.018174205966396,-59.13343450253281,-57.335374379096564,-64.6558331944421,-48.80314870221581,-54.80737302944012,-54.08942254951465,-42.42396400013572,-49.16543436551594,7.768556,-56.17170980992374,-70.28917047718744,-59.827720709235884,-48.47692005248906,-55.51374986801331,-59.42716775569316,-54.0586377237228,-73.73601281684753,-68.89235258549039,-72.25535095183491,-73.65457313826515,-66.99172047293291,-76.84959175462852,-53.286410724597,-53.77725211185458,-68.02019110873711,-43.04620263726277,-68.09383952059869,-57.05730719743927,-67.98756712711008,-61.041954414723094,-61.27360531243351,-60.653281939748744,-64.53444369688776,-61.8631788550458,-58.75133848357774,-58.8073272399281,-60.68375938675975,-71.93224698626462,-55.985989138798274,-60.8122758299367,-53.51341731505445,-48.63098241823207,-71.27716984568652,-53.55263643510226,-76.1297159162342,-68.9295851166769,-58.17086298723156,-65.57330078262389,-63.336670501454435,-54.225617888194435,-90.70460044829699,-72.34947722341586,-58.080565256966935,-49.17684267847315,-71.71301302143051,-50.596407486151406,-55.383723517319,-54.502072853464796,-67.41506924471298,-61.30293680787761,-69.98873714960135,-67.33703380101069,-61.55055845924043,-70.49383322324748,-48.064200378822775,-73.71899948298358,-48.46141995168637,-74.69427960192643,-63.96724664431067,-51.64329130519074,-66.80261039953172,-53.47719203234595,-40.89393979818207,-52.80328188301593,-51.93486730491827,-70.92474843101323,-52.894975224730466,-73.62825977953658,-53.337220106542475,50.36732482910156,-69.39248648467499,-66.05751149592008,-67.0579138761353,-62.72051870341712,-47.54677801452286,-58.994627957667,-61.22287673873001,-43.24911872236518,-57.64925267497046,-62.1333561330552,-76.09269555137288,-54.502684380296714,-56.9335618804969,-69.01719937298601,-61.236922417700406,-65.65814838065194,-58.76596225817667,-60.66094195719589,-68.3587560090881,-59.274134497566905,-58.04667706164326,-61.58365158922335,-75.82712044207904,-65.73461389857762,-44.712994674660635,-57.89418772201109,49.20476293563843,-73.29822062184569,-75.1204811862457,-79.45024643665785,-64.28185912222243,-83.73474998713677,-61.37347549780427,-66.96089553156453,-70.69294189608964,-80.09624544407006,-68.45911274799846,-50.64187315829264,-71.08616643615183,-58.086124003367644,-70.04968446231649,-82.21300940532745,-60.42029101607989,-58.69472999933623,-52.49536859504718,-55.92126860325633
-67.51447575455026,-54.35740936844901,-56.645989589251315,-67.87190581572061,-58.928862517439796,-53.53858415583663,-83.07481544584306,-51.15588356406139,-67.49931656101406,-50.848380675625286,-60.10396836265766,-49.71164024913955,-54.697194479899224,-67.041030686402,-61.28324568793038,-60.495613168977464,-57.30889016494355,-72.30537082654138,-64.1598518535123,-85.25033721647269,-60.98541080915163,-52.636037082735676,-47.88318743395715,-43.27029873824886,-62.06693001740975,-53.843701168485545,-69.8064009834292,-44.57926536941873,-61.829069995629105,-59.27255460833314,-74.37902473264451,-57.38782407355818,-62.36837878064361,-68.51613557643297,-67.36111703186849,-63.44966520614657,-48.957658025785626,-72.88013957013854,-52.43946043794324,-62.99249677995,-66.54914766398375,-47.68887426395527,-48.17247330775131,-54.1460757785649,-47.94587791375072,-72.33210860714172,-52.11895179058042,-64.01274939569244,-61.66501372170029,-54.52655075682123,-61.020531272798195,-60.056791385920214,-78.12289356053151,-74.25522021795125,-68.83018898260906,-64.91038699076483,-53.89109395194142,-64.93915257646876,-55.31753119253477,8.105296611785889,-49.168847082319644,-66.54008888079294,-64.21070819910321,-61.88626450365539,-46.2704000392641,-56.293877512871234,-49.798060662937885,-49.28681670261143,-45.731331685210606,-63.25141224619037,-52.722981032273346,-51.108575030159805,-44.10615127998714,-59.705287602502196,-69.0069726456805,-70.11663560392333,-67.39243550637043,-57.27844991550628,-55.601258759215995,-54.107781337603456,-66.7452728520432,-59.217572841764515,-64.07424137786835,-65.75715140495281,-53.04739228377027,-44.455555835804184,7.769367,-52.137105067268536,-61.176165062791846,-74.90085924939342,-42.31008937294012,-61.69644678182749,-58.856427837948914,-52.1036677894373,-59.602621563433125,-73.26864897383406,-57.78119489483899,-54.855581786427834,-69.5672349366038,-60.835629301137885,-61.970653368028124,-66.31808628819556,-57.51329557074504,-53.20710834334793,-53.469131930821405,-50.287828791973254,-59.471970098747775,-71.51382097773318,-48.31808036381073,-62.71736676045446,-47.702575717095115,-72.01180389357528,-57.5311777938688,-69.26733501497806,-90.55117783981841,-60.581044584806904,-53.79149898254589,-67.92330485381643,-46.552951319480805,-56.59855754676612,-50.74992180345518,-70.99752448798968,-64.36683374246545,-58.044891303252456,-53.64980703353049,-40.765163382725966,-78.20219391168403,-75.46042790237419,-71.51125231540136,-61.234134011974625,-58.851520415290175,-46.63330782509708,-69.96699581799764,-69.76943411274647,-48.10286279589391,-49.98299120645619,-71.72775269716452,-55.94612049093149,-67.90613648353632,-62.28861170911458,-63.98775880938382,-60.99953044669337,-83.97432951796263,-64.7087191738459,-43.4953251971267,-67.74964149270897,-61.188813917807806,-49.80534105398056,-79.4191295419315,-59.65213469586314,-69.76697710696804,-69.24546447223288,-75.82079437699362,-46.36679700011144,-73.75889579992607,-56.566102090130485,-52.72474277069561,50.82945513725281,-58.34302118409654,-53.49507469416866,-54.65097133730313,-53.7767772268066,-57.94116918569493,-60.90066677781372,-67.25646343390548,-53.4426989099658,-52.87299761097604,-59.92408231590455,-56.59122239647586,-64.32504521589901,-67.12224867651717,-48.49035698504711,-61.12939269066104,-58.67630768752874,-58.029752515203654,-63.804451076409556,-65.93856791331581,-47.70472623183682,-81.09179240161579,-69.7542397807762,-63.664114167675784,-57.491105388977395,-47.562097015654025,-60.62884104159981,48.80654048919678,-63.08963963747209,-75.23820021518591,-55.339195785623666,-82.0556362909429,-64.72562465497239,-63.096425934245104,-61.54453355611081,-52.25768931700095,-69.89658366171595,-68.20161355859614,-66.59675981751145,-67.87732145101701,-78.98667250804681,-54.84466534365052,-57.4305996092193,-76.01850921971214,-78.84845940618578,-59.697318306493294,-41.84212311132998
-74.38130032465128,-67.452055209122,-46.08911923340024,-74.85692176686071,-57.684634567767375,-55.59386692774516,-50.98993908762384,-47.957743056092994,-74.35373142594428,-54.35559767617491,-53.754748323729224,-46.519933776942345,-45.83585897344462,-68.76493671507319,-53.89146985447647,-53.0152201276965,-54.00531173361776,-51.053432384154014,-66.28489461483798,-46.57960786287785,-70.05849145652265,-64.23119809833449,-57.825142482572524,-58.15201880114908,-55.347212257960805,-65.27147057708086,-65.59534688362537,-63.85008271583539,-58.18879604885742,-72.80668703605124,-50.67576923491041,-66.3058954541701,-54.04869111740091,-54.874739756684114,-73.18377887244884,-77.16781026351171,-53.715680286762684,-39.58705067257034,-50.306212118533516,-49.536728910353816,-42.16748625983479,-64.30158171229135,-51.66699735340583,-60.0813933813798,-46.1003010728968,-53.08142343863403,-57.76330326670264,-72.04724212167348,-66.38233218755855,-44.616168773855,-60.05111592122461,-73.53336004300279,-59.929722713629815,-59.88321024695651,-61.22702401351741,-44.288153014515,-78.3944540419426,-59.67612343087577,-78.27006365727455,9.171698331832886,-61.17409032703415,-45.53069412277735,-66.52145975448968,-71.00865471783106,-61.32740179018498,-68.47750338705382,-58.34382157590365,-44.87467022715303,-40.47507949202432,-85.64730753694701,-62.84091893654122,-75.01265167633589,-59.268702529532206,-51.34564706008505,-75.64690737490385,-70.74123402402464,-87.95411882385956,-56.33914202721133,-65.07239608894717,-45.5413783369547,-50.36691224461982,-46.36342168997858,-52.60973595380382,-38.96655710320151,-61.7943146203937,-61.135357826646356,7.7707796,-65.79712624593397,-67.79148813080288,-63.77090008251982,-63.1015415982081,-68.66825562391037,-46.29257170385504,-52.77371940856079,-73.34899710944607,-52.997460346696016,-64.69659815140807,-55.35890209949107,-40.850533581700844,-68.40452468646508,-56.033619312736214,-67.15939469110455,-66.7583547942512,-49.05236798359474,-58.03055694781515,-53.22888257848864,-68.68422504473884,-62.106230961833184,-62.2830450513845,-44.192657761218115,-62.067399730037025,-48.859806008310144,-67.6762705230665,-80.85442951471799,-52.967869530954864,-65.23937072781064,-61.785767359705076,-67.55458568273157,-45.68267189223469,-72.84344268467221,-56.31610756372152,-57.8993838930298,-83.76760180832883,-59.81007256194802,-71.20803587228025,-49.13805699710511,-65.70250407875784,-52.69666775487877,-63.8206645342015,-67.72242070906195,-74.97606881428457,-67.98475427820767,-52.472084852423826,-42.80438282891386,-53.181067841730325,-41.15855522666752,-64.55941459664903,-60.84330673383319,-62.668130287661846,-74.62043727740537,-62.55627836818559,-38.631749563371066,-53.477683803817605,-73.972551822722,-48.38163632312006,-58.45810043797168,-71.71511022585419,-59.39629983276555,-62.9108972665571,-59.04904866261035,-59.42774375225671,-67.70313332981229,-50.2531870062474,-43.50138592074173,-45.44194334770041,-65.40064704554688,-60.40503747813617,49.5964035987854,-53.969837062722966,-74.75501426291963,-53.28592915006503,-65.07076760557663,-62.583399430699565,-59.164195402510025,-68.56091479710527,-47.399264688805914,-68.36639136240653,-60.48934798429195,-65.94631370340262,-48.74845414789898,-59.376256461720615,-66.34116460605266,-68.52683388586378,-69.43961253396601,-40.73389615741412,-57.601606207231,-70.91694000560081,-57.299994395330316,-40.90576613082727,-65.37760540440324,-69.2678895004484,-44.99587553382624,-55.213492214608024,-63.98266058118356,48.73227000236511,-41.97303134198039,-71.99300770657912,-62.99002477718558,-62.11942672483341,-63.95637557188394,-79.21250924017728,-54.23553448217278,-66.03919872565183,-75.22796887559441,-67.63847669530806,-62.01206515343356,-67.16735522398452,-42.49010954808985,-58.25649063690069,-64.19804387893511,-53.644050213748066,-54.07387395904158,-64.0747266299294,-59.00826705244888
-70.8604782735133,-52.90451462494108,-70.87298928207962,-64.073879194449,-52.15678589426035,-62.74015672792099,-54.89566566068942,-64.64139590985643,-55.1744642376352,-60.192701401447124,-61.72105634412935,-60.0777175970875,-65.70328783071639,-58.67052899367159,-52.86516800481223,-72.02770190444362,-52.37730066807852,-37.75703778870199,-69.27110189837121,-60.626499012774715,-76.75489917486345,-53.266697828253484,-55.276966787441516,-48.44095259444197,-40.92039458487049,-64.91563492790972,-62.12493441026989,-65.07393937929892,-65.00438288336255,-55.299585324652384,-61.24257262787472,-50.70202521227759,-44.275832872715654,-49.1726572585423,-66.27239955074708,-74.2858707689258,-62.606698723377214,-62.31249041629493,-64.29861143699657,-60.65323983451589,-43.36212470354342,-59.22178865224625,-84.56296429267994,-50.84827199830861,-65.94034465668706,-74.7361308233743,-63.48820318832159,-72.02548942024833,-67.28965094970026,-84.93885601999666,-60.2543874992013,-60.684794143519206,-60.002900349266135,-64.43307138186212,-51.98391038504752,-57.64246226583098,-69.42925625771747,-52.83448474348349,-52.93985573261196,11.449120998382568,-79.45696370989982,-61.47721393724363,-47.16218229513331,-58.925641417602876,-67.84875133187772,-65.47385748740524,-73.83335671145022,-55.53223224053659,-66.44254386923939,-62.51566146944971,-78.54759866482756,-45.73876311927124,-70.52755625809523,-47.12298694457099,-52.633413232829795,-53.84241994151381,-67.91642448396199,-60.38388992699927,-47.80508691059609,-54.52851202232554,-53.7087111545702,-47.33635168247559,-59.943987438870195,-44.09707097961748,-60.061302293263104,-55.09428751454465,7.7727523,-68.96658037835296,-49.84003269886422,-71.1998868217932,-45.658807545970994,-45.29055617261675,-67.46151732930042,-43.36440308410691,-63.776790413925575,-45.09710268968053,-40.15207281852209,-59.49296498079006,-63.221102724912605,-57.761824305809306,-51.92839432742367,-79.07478790564434,-60.20048866889112,-53.832016719366926,-59.88935265021995,-57.2222081176327,-65.7002822331651,-64.06688031270428,-50.55310884180517,-63.08266434172354,-85.34242704791689,-72.44755829357892,-59.85030503029602,-57.21782162728306,-57.147386583186304,-52.74055078747754,-49.36016807222876,-71.54462489302196,-70.74241645135783,-52.623572367972066,-40.35450680563028,-59.22209412794543,-66.94786658750358,-75.87585806482815,-59.852469780827086,-57.68295977580673,-50.79898742527864,-64.30897263036316,-46.25716180647364,-65.01152700567607,-54.78498016895766,-69.37688850191091,-47.699533035437206,-36.81224277027146,-52.25415865655101,-56.890171790889504,-64.79565301844467,-68.59170699725065,-66.16887501827424,-60.390974408556986,-74.87358235054812,-38.483057430136164,-62.06704627954727,-58.54107421449927,-61.82674150174428,-74.63381431988266,-64.26511691637967,-50.76137809193925,-65.58921613309435,-61.72864976913442,-47.22657092079563,-53.32368869518181,-45.21395720295022,-64.57796691165446,-40.449547060644186,-62.55736194682656,-64.98015855742784,51.18431091308594,-51.776616895046914,-86.08899769893203,-55.90376576419866,-69.88938903082501,-63.73928577988996,-54.07795455502808,-64.71914888990123,-50.573783399831285,-57.55425224632775,-50.30141265224976,-70.18909378766827,-48.373503871685514,-43.78446979807622,-49.00439624246443,-52.42394524229933,-68.26625260225816,-54.341531146871695,-55.13348527843681,-49.88266950272397,-50.20482543810796,-61.80812755372942,-60.913430645412234,-58.509030354619824,-51.586677224956404,-67.95353579948534,-50.438865475547885,49.74238204956055,-69.99719044827641,-61.85621808313235,-54.31909496463064,-70.10649617776768,-56.701788065479846,-58.2854460532466,-61.591657228869,-59.62152543391195,-60.30772515769492,-60.04537648600558,-66.11682091591256,-50.304855960450766,-53.87184813324082,-71.05464888759103,-58.55640857989682,-66.00678991700553,-70.64410372046143,-62.42182732362938,-53.177948837572245
