0_2_3AverageReturn,0_4_3AverageReturn,1_3_0AverageReturn,1_2_0AverageReturn,1_4_17AverageReturn,1_2_14AverageReturn,1_1_14AverageReturn,0_4_17AverageReturn,1_4_12AverageReturn,0_4_2AverageReturn,1_0_7AverageReturn,1_0_5AverageReturn,0_3_11AverageReturn,0_4_0AverageReturn,0_0_14AverageReturn,0_3_18AverageReturn,1_3_17AverageReturn,0_4_14AverageReturn,1_0_10AverageReturn,0_0_19AverageReturn,0_3_13AverageReturn,0_1_11AverageReturn,1_4_9AverageReturn,0_2_7AverageReturn,1_1_8AverageReturn,0_3_4AverageReturn,1_4_16AverageReturn,0_2_2AverageReturn,0_1_1AverageReturn,0_1_18AverageReturn,1_0_18AverageReturn,0_2_18AverageReturn,0_1_3AverageReturn,0_0_0AverageReturn,0_3_5AverageReturn,1_0_8AverageReturn,1_0_16AverageReturn,1_0_2AverageReturn,1_2_17AverageReturn,0_4_11AverageReturn,0_1_19AverageReturn,1_2_5AverageReturn,1_2_10AverageReturn,1_4_3AverageReturn,0_2_14AverageReturn,0_1_15AverageReturn,1_4_18AverageReturn,0_2_11AverageReturn,0_1_13AverageReturn,0_4_10AverageReturn,1_4_1AverageReturn,0_2_12AverageReturn,ComputeUpdatedDistTime,0_1_17AverageReturn,1_1_0AverageReturn,0_3_2AverageReturn,0_1_14AverageReturn,1_3_8AverageReturn,1_3_5AverageReturn,1_3_16AverageReturn,1_2_15AverageReturn,0_0_16AverageReturn,0_3_17AverageReturn,1_0_1AverageReturn,1_0_0AverageReturn,1_1_16AverageReturn,0_4_16AverageReturn,1_3_1AverageReturn,0_3_7AverageReturn,0_2_15AverageReturn,0_1_12AverageReturn,1_2_11AverageReturn,1_0_15AverageReturn,1_0_11AverageReturn,0_3_15AverageReturn,0_2_6AverageReturn,0_2_8AverageReturn,0_1_7AverageReturn,1_2_19AverageReturn,0_1_8AverageReturn,0_4_1AverageReturn,1_2_13AverageReturn,0_2_16AverageReturn,0_3_10AverageReturn,1_1_9AverageReturn,0_0_13AverageReturn,1_0_3AverageReturn,1_4_0AverageReturn,1_0_19AverageReturn,0_0_7AverageReturn,1_2_3AverageReturn,1_3_3AverageReturn,1_2_18AverageReturn,1_0_9AverageReturn,1_0_6AverageReturn,1_3_11AverageReturn,1_1_3AverageReturn,global_h,1_3_15AverageReturn,1_4_15AverageReturn,0_4_18AverageReturn,0_2_9AverageReturn,0_2_1AverageReturn,0_2_13AverageReturn,1_2_8AverageReturn,0_2_17AverageReturn,1_0_4AverageReturn,0_2_19AverageReturn,0_1_4AverageReturn,0_4_7AverageReturn,1_4_8AverageReturn,1_2_12AverageReturn,0_1_10AverageReturn,0_3_8AverageReturn,1_2_7AverageReturn,0_1_16AverageReturn,0_0_5AverageReturn,1_1_6AverageReturn,1_4_11AverageReturn,1_3_6AverageReturn,1_1_15AverageReturn,1_1_5AverageReturn,0_0_3AverageReturn,1_2_9AverageReturn,1_1_11AverageReturn,1_2_1AverageReturn,0_0_10AverageReturn,1_3_9AverageReturn,1_2_6AverageReturn,0_4_15AverageReturn,0_0_2AverageReturn,1_3_2AverageReturn,1_3_7AverageReturn,1_1_2AverageReturn,0_1_5AverageReturn,1_1_10AverageReturn,1_0_14AverageReturn,0_2_10AverageReturn,1_3_12AverageReturn,1_1_19AverageReturn,1_1_7AverageReturn,0_0_18AverageReturn,1_3_10AverageReturn,0_3_1AverageReturn,0_0_8AverageReturn,1_4_2AverageReturn,1TotalExecTime,1_1_17AverageReturn,0_2_0AverageReturn,0_1_0AverageReturn,0_0_6AverageReturn,1_3_18AverageReturn,0_4_8AverageReturn,0_3_12AverageReturn,0_4_19AverageReturn,1_2_16AverageReturn,1_1_12AverageReturn,0_2_4AverageReturn,0_1_2AverageReturn,0_0_17AverageReturn,1_4_5AverageReturn,0_3_19AverageReturn,0_0_1AverageReturn,0_4_4AverageReturn,1_0_13AverageReturn,1_4_7AverageReturn,0_0_4AverageReturn,0_2_5AverageReturn,1_3_4AverageReturn,0_4_13AverageReturn,1_4_10AverageReturn,1_4_4AverageReturn,0_0_15AverageReturn,1_3_19AverageReturn,0_3_16AverageReturn,1_0_17AverageReturn,1_3_14AverageReturn,1_4_6AverageReturn,0_3_6AverageReturn,1_2_2AverageReturn,0_3_9AverageReturn,1_1_1AverageReturn,0_0_9AverageReturn,0_4_9AverageReturn,1_4_13AverageReturn,0_4_6AverageReturn,0TotalExecTime,0_3_3AverageReturn,0_1_9AverageReturn,1_4_14AverageReturn,1_1_18AverageReturn,0_4_5AverageReturn,0_4_12AverageReturn,0_0_11AverageReturn,1_4_19AverageReturn,0_3_0AverageReturn,1_2_4AverageReturn,0_0_12AverageReturn,0_3_14AverageReturn,1_0_12AverageReturn,0_1_6AverageReturn,1_3_13AverageReturn,1_1_13AverageReturn,1_1_4AverageReturn
-63.6349124112485,-56.56952406890821,-71.59214439654897,-80.18105777209881,-61.62846761107452,-68.10001916843488,-53.77743409283064,-79.71948626154811,-62.07794706616059,-58.056224547600294,-72.41097600738902,-59.07043038026892,-70.52334320424065,-69.0063115058144,-63.445450425461345,-70.14149860140463,-67.74294321136979,-62.35987597474991,-63.88451115157474,-57.318211328764335,-81.11749303429184,-56.23817889262603,-67.71047907001439,-88.64930602425561,-72.62586635518873,-76.80664893243234,-67.86440925754896,-71.01468329849858,-60.20923145540799,-56.36983558582568,-60.84134177612658,-77.32530281720277,-48.77420724939342,-80.43866956817054,-82.21491008594533,-59.16995907452006,-62.03137855045685,-60.24743969323981,-67.18366303723319,-87.87437526946125,-67.1956934576607,-70.8673848296962,-67.88312132278843,-59.29447917471686,-81.85752971201835,-59.2654875337046,-77.16819488647093,-105.57834677351518,-75.82461659854643,-69.81454890984534,-57.692000286235356,-83.05642538579907,40.77394890785217,-84.29801974789844,-63.22676364199415,-80.18152823337962,-65.79754286404548,-69.75326796150554,-74.31057770275758,-73.40664067469592,-77.72093869567762,-65.43138451442631,-60.88560477492057,-77.90721003239494,-52.90100567454444,-68.56441635664419,-78.16925729763788,-65.89748935314158,-102.74293687573673,-77.709321834505,-61.19537601471991,-78.32332580515325,-53.447215258349964,-71.840612468866,-73.58414013720031,-82.89188257299249,-77.38675904854449,-100.38683787319304,-67.50667271748871,-68.61055836629873,-66.88539990838514,-61.73740174192462,-71.65608765297202,-72.74867200046624,-68.18086442836267,-70.19551978326504,-51.61088955537751,-71.69569490751611,-65.3293355345129,-88.73361220415867,-54.665215985007784,-67.90795226334133,-74.13933668644445,-78.74724432398584,-69.35940785682747,-76.67446968989411,-58.09901642966685,7.7686477,-74.4691972760768,-58.805583080020085,-69.69059945604954,-76.34056690822622,-80.08475383299562,-77.09147771795355,-73.88585815800786,-94.04202480693473,-56.5277162956389,-75.73051158359016,-68.95491515538633,-69.11633039900444,-67.77850749307682,-70.72394949855715,-66.73140821031015,-76.06288064034207,-75.62767167602603,-99.42352210459224,-84.75602256443132,-54.66277252966862,-74.4473989605018,-59.609969351503786,-60.04471268999037,-62.75632526230355,-60.756701135657295,-69.49771981931886,-77.49961351846986,-68.9622280145749,-59.45251888967285,-62.782296642046475,-72.7364736769107,-66.50769824087416,-56.85135757184297,-55.86740512798656,-76.03810835270689,-46.277613225569304,-76.87326638562693,-53.886406190848255,-57.17023555047335,-79.42278866661904,-64.964528206295,-54.93306549859402,-77.03133168692338,-60.95130325317539,-73.58832014089585,-78.10549079518094,-69.9992569803099,-71.12131301783275,54.135605573654175,-52.54998363245603,-71.2977410374247,-85.20026424465588,-60.6966731798635,-68.86133642626204,-68.03800865109316,-77.3874395600521,-71.95954427822791,-78.13690802289037,-55.87143031490638,-77.86403267590445,-60.236760457579116,-78.37136760737016,-77.05154202388219,-85.75603496259285,-73.82406945793335,-77.25835043580527,-65.23102149179338,-71.4888758931046,-65.54581604219767,-83.13654867246196,-77.24212608809319,-64.7213543206426,-62.560515105499626,-65.546876232355,-69.9375390058381,-64.03284533026361,-97.24401136427366,-58.07157210815828,-68.77714181774468,-68.84264332015906,-80.7543220410177,-75.17518840240469,-78.39110911937253,-62.43903908552452,-68.05098235133,-73.41866038801165,-69.89537529153023,-69.60368859361637,51.22052550315857,-73.18750172551184,-71.09732457268665,-58.8814864312834,-54.88416983095896,-76.13824193216598,-78.4684418868713,-73.11836092654896,-65.07041020990475,-91.01626018094538,-66.09084415088103,-75.89483100916715,-74.61490096071732,-53.71850032954192,-65.17310779977822,-74.6541437451058,-53.24757828602214,-50.78799017535922
-69.18532654274523,-71.14779438813598,-70.27468360582243,-66.71647046833432,-55.22534331357353,-62.80384358049528,-51.23433654837443,-54.235937018459445,-68.35970267115586,-65.55484787280893,-67.24644752719645,-69.37057594831298,-76.26182476507043,-76.10963858527792,-53.61601469611431,-64.29777682510831,-65.55589936720715,-60.450541707864694,-59.517925181418484,-57.65962090209639,-73.56958178290286,-49.57871489850876,-79.59666282811772,-76.21053385649638,-62.63136837206171,-80.53999449992581,-64.55968650762055,-60.46432829955382,-59.5017005209254,-48.15301466364022,-45.13669587923421,-78.36160868112452,-78.62162729287361,-66.52561968123415,-90.38726850563236,-63.08892319068722,-48.773931815081006,-48.199519561815194,-64.78457536238152,-69.51257180302137,-54.5120101047532,-71.56961753169104,-87.74531312294174,-59.040450937526934,-72.14135790005427,-59.53329257240084,-49.69559154535535,-61.16105113759837,-69.21892460584026,-70.0256597363924,-70.56304859429343,-72.16435246277328,26.618457794189453,-61.97529125679774,-67.2459969717142,-73.77169645216064,-57.573742618758054,-82.07351279521596,-71.70573797415913,-58.31991975333274,-53.37689521459561,-61.86764712199306,-68.44210001345779,-65.79398231905907,-65.12350467584822,-54.744500256554375,-53.77888368957216,-56.061357263093875,-72.75689766015259,-65.91849329783824,-72.10560127266768,-53.851163844933545,-53.37700549492477,-43.34740967409501,-68.29613194793342,-79.71872207641817,-81.13654698230707,-59.67482468768043,-62.195922495199916,-71.86786388810879,-71.88747753822169,-77.36073853759166,-68.85727665434686,-87.13037215214923,-71.20471782535061,-64.56543415336583,-61.06971519887604,-53.74587853513211,-46.80805139702824,-76.55290763192356,-59.39627116051836,-54.44222999925187,-52.22394057854315,-60.51306683263015,-54.595758243668584,-46.03195770316909,-63.20348210415817,7.798279,-63.6644021135261,-64.2622108576732,-52.442228528913425,-87.82953144133778,-80.57403804821185,-75.354184862215,-74.52242358812003,-68.20876581688704,-58.92070259783215,-54.22709240227571,-76.529458319123,-85.20508743315241,-64.43284178844152,-79.33617389676316,-61.90729903552818,-77.00146572622995,-77.282947458452,-54.81804553694878,-87.45714583741835,-60.14886497046443,-59.588201813066654,-69.79334247583766,-57.53025095387976,-57.90539773252622,-54.057175053323604,-82.26511551928347,-49.15096396851916,-80.19446892918025,-76.0650931628269,-72.22822130828169,-77.10683770314078,-57.90730358845032,-55.81104574747453,-63.17842480134942,-64.13706281437538,-59.99066243078195,-66.3983388734099,-58.18169734883699,-57.090482669997144,-86.1759246356507,-64.41101102289772,-44.495700243763146,-62.326825882830555,-61.440216658373785,-80.65063241289663,-81.20825013690845,-71.93145078487021,-56.56844738696416,61.42997860908508,-43.51365427384884,-82.56047657880484,-62.33011233401428,-64.56706537632228,-58.217704702344186,-82.77599115190311,-86.71506910343273,-64.9739999049922,-63.455077604546716,-55.870159832472346,-82.09696571030236,-52.79888321773518,-54.66564807422833,-61.965619821901434,-57.15068515560284,-66.60677212906431,-72.50118361970839,-49.7273892137781,-67.61260893036204,-71.94526471983323,-74.91078790355263,-68.79798490629142,-70.46756394280693,-62.13667728904861,-70.76903787326914,-60.26554392824902,-52.94356384825549,-55.5611414029891,-56.14808719315133,-58.14533316328577,-56.325304313845876,-77.6578656836821,-64.34332194084168,-88.42286775558586,-62.34193444794757,-70.60369887037103,-81.38199514848242,-69.44390603124705,-65.41551194210092,60.27077555656433,-69.13575059969598,-69.9189495727377,-62.80516753713926,-55.063805522556706,-85.58711647412646,-71.9904020374618,-56.83068940384364,-42.97426064325411,-73.42613645260903,-70.69087994110176,-80.10303543817182,-72.16121402847304,-65.35645440128286,-63.77099530074716,-61.35590022265915,-51.213499872373056,-60.59255706094268
-63.65686848265901,-63.84524928344745,-65.66796981478613,-66.38808448298742,-66.74727166498127,-53.6333510685508,-47.57352427050526,-67.83289553748637,-54.72250915167676,-67.36238046501563,-52.11499838324146,-58.41956239556665,-55.25452045654636,-63.75408428754991,-58.50111073829304,-81.71637373249335,-74.85130132441067,-54.45112819846914,-48.4058012195472,-53.99452712674485,-85.67479351169798,-51.172936331302765,-55.218312749822736,-62.439530967714504,-51.021652828135316,-78.12788266999354,-61.49156269111964,-62.52996457762089,-45.89673064702631,-60.045204165008165,-67.67272638603241,-93.20950459894624,-59.77641394664609,-58.2971212521443,-78.78005862365303,-55.13930171245901,-60.84354295633954,-48.470179226104605,-68.67501532456585,-52.14405385643583,-47.48837551675809,-66.5024710830389,-59.754882260821454,-50.97479920255305,-62.974963626144266,-64.31323483462691,-61.024361386452846,-57.57331040336618,-79.48975458450538,-65.21688326206166,-49.80132219503111,-68.44987751996906,21.306488752365112,-63.28790923745665,-60.31251372414541,-55.49302976968297,-51.996415352619024,-57.07804557279201,-64.82365221967169,-59.435785182774715,-70.08560937407458,-67.5968844216665,-84.41980427566322,-41.070696404105476,-61.59184943355605,-59.61249038775033,-66.51623462173059,-60.41616600676529,-59.106136089922096,-78.8067644035156,-63.45372506554134,-61.52237907245624,-56.37081320781713,-49.00808398753331,-79.80406090646561,-60.90908201734711,-64.848443345613,-53.25316884459979,-54.51269642746488,-54.67701255658907,-54.97222855416239,-67.37718655506694,-80.0700286733617,-73.79408119124015,-46.58689191785608,-76.19857190634082,-67.52333281154792,-65.24577052117567,-53.64511945915924,-49.42171717067991,-62.67985074701696,-56.13956598607958,-70.79966259146927,-46.339801704927154,-48.51510455622121,-53.57477720511632,-52.946159140773176,7.828463,-73.28318950541586,-62.1413487599522,-65.83898429255294,-64.96248652570235,-73.84768426359811,-84.93183267513713,-48.55815917577754,-79.89206546679165,-55.68906707389293,-65.43652245119638,-75.99756512074077,-60.194130933415266,-54.84671745629049,-64.93042150275024,-55.76116776916444,-62.88335206611233,-61.41163679575315,-69.21672784521657,-71.41960835018801,-51.37427126171169,-55.30764705126081,-56.34842656769396,-57.0277068005751,-64.25642758875554,-64.09201825614774,-76.09695651471588,-48.98044425970471,-51.294378726313454,-53.724467764121826,-62.465036222303446,-59.57793821166989,-69.98934309437622,-55.93849874375309,-56.344723430857115,-61.01641452532124,-54.833128501472906,-66.19161832665435,-42.92386656231298,-56.72417200387695,-71.77767370956377,-59.41169216069668,-50.85260927573468,-55.16229807661478,-76.82292197616954,-69.14007457036546,-50.820994901052174,-53.18486979997684,-56.390523841223526,61.513545751571655,-52.533962331253036,-61.91146866120467,-57.00298552263165,-56.20891795858817,-77.31929317206205,-58.4441048721658,-61.753228622665446,-55.7727621790992,-61.646889579020836,-47.271843647933935,-73.80019147516353,-47.414673983980194,-62.70594697810902,-58.06742739404287,-60.133040157510244,-61.32152280980005,-76.89290515261705,-68.78985280118371,-45.664910715919106,-57.7879435449402,-82.9973213482982,-67.44533499531093,-77.15044397868316,-55.405443539804104,-58.247898948339675,-59.777866058238786,-53.847049499458606,-76.23211102542463,-52.82871187105091,-56.60961828566592,-54.42349567023482,-58.37070180957244,-53.717528183531236,-56.1464599851626,-47.79862353367513,-61.385715181119956,-64.13500990504642,-75.42910882910621,-58.08826708784568,60.34791088104248,-77.14929134905553,-54.372859943894234,-56.919688237985966,-55.348511404405265,-67.66492130720634,-60.759547773705755,-64.91479261568101,-51.36880501811769,-72.48317144766214,-66.62788606269862,-53.995417394756274,-54.418767464626875,-44.66477502072277,-51.06795379390118,-76.41758431404033,-64.28850891932126,-58.05980613631788
-60.54620738241507,-60.38185053429309,-54.930831278663184,-60.59080430510866,-58.91358788834343,-75.7112625956842,-65.5262036287108,-65.71230587629944,-49.272150806791856,-64.85337964460075,-51.26177245503478,-51.81804434888535,-45.23514087338354,-63.08727710665081,-83.20283665892876,-59.06813481147054,-69.09282646828258,-86.78255295267371,-66.2535389830209,-44.86026703402511,-64.06831042310604,-45.074244370081665,-49.70495564907034,-76.53035519947241,-51.925714039121395,-66.89871017458665,-74.05168830417865,-59.33203187953946,-64.44627413711676,-55.152915812550056,-52.665993950826966,-60.395410683207885,-60.25758891502128,-39.95524907457879,-67.9811685509373,-69.8053679186977,-62.40905462196521,-47.61561691588163,-57.59344837948828,-53.71633170719583,-43.76856021144018,-66.75995759896443,-58.98776607583979,-48.596771076906386,-87.47756388356801,-55.20927471822608,-55.0688072720928,-56.56784490020819,-62.40936002573709,-51.550793995721385,-56.64899661269081,-48.729808221105934,28.74628758430481,-63.094596204042524,-47.37763353133427,-61.26572292702752,-70.30159130363064,-66.29679927130812,-55.648956446937376,-62.41290662842478,-59.872137746242494,-76.50761472800775,-81.92407450591374,-49.067770166051545,-50.69871419088295,-63.69369518161375,-63.64500760329779,-60.96133822087049,-74.39189806057179,-57.90270271256079,-38.22823371234153,-59.14844697544104,-58.958140623977,-44.54926177320142,-62.88427328334844,-66.62508935568208,-80.00661490458559,-69.12316874260982,-58.606903864189846,-62.829183783324,-54.88136204617498,-66.64023661224509,-76.6086692860324,-54.788691355030586,-43.77596294577947,-61.30792082198868,-47.47115905522003,-63.338266415638294,-36.58589220258811,-69.27321771900932,-53.706662907011584,-55.458046176811614,-63.272441382277165,-49.50998102978456,-54.22929097272451,-54.749778627852,-39.55363046609473,7.8590593,-56.95681473773474,-47.61033106859913,-56.0926978620392,-58.60113639419736,-76.09650197458117,-59.36199693617242,-69.4011466235822,-69.92989851568927,-53.11368354719762,-52.44957636487525,-69.05162031126967,-79.30135614323565,-57.01255575465179,-48.76489104114941,-52.547330588648016,-74.25819813922311,-56.56209402168863,-69.68260307471455,-65.90830073867473,-45.96016470338259,-49.58305921873892,-48.52468193003807,-54.87693639416058,-51.626720630216965,-52.9305295934001,-61.59680475090308,-43.0379045439237,-46.737118359288104,-52.18311104382685,-61.05101255750816,-55.237628827492266,-58.79685351249967,-53.552211045910475,-45.5766081865651,-67.15121414647778,-45.916942310823416,-62.89432227925828,-45.037578388809436,-65.37916753212014,-69.64232881086497,-53.655921974672914,-50.4823248297069,-57.26148671130886,-57.24591131754751,-54.67612000388518,-68.08128283110975,-74.78831089391706,-63.066380278861494,64.41593909263611,-59.52579735594036,-56.243521076646054,-57.063034547950984,-73.0949502623827,-65.99971369824948,-69.5443254059546,-67.91417136016946,-45.841740561882155,-83.38856114176106,-50.70671468210321,-60.77043434999062,-55.23177988863509,-72.45059451231414,-61.51995867575979,-45.97585575011717,-57.60211194623693,-61.091205337148516,-58.2500083433562,-62.36508387191592,-67.92400814796342,-77.94490018520301,-60.88295529153972,-54.0802376515325,-52.35263891589534,-58.86038455311505,-55.6357152713465,-52.32850429973841,-77.76041134808983,-71.92797142381653,-76.90908896678975,-52.53065123134355,-71.45970047977563,-56.83863216870284,-59.19250332512231,-47.413710843764456,-59.05848834980531,-61.48831508792571,-58.44342047381646,-61.25158233246792,62.31498622894287,-66.9288751445003,-49.96920431601198,-57.69375066604672,-50.684275840362126,-73.59563057530595,-49.16547360755092,-46.55116564791828,-46.46434632774375,-57.53497600576517,-65.09913154171743,-45.480884809991686,-85.93537348972437,-47.70897744383537,-61.78021221792056,-64.03828233793719,-50.038413627599475,-46.92540760820155
-55.729457994011014,-54.689516032041034,-62.038790777145174,-59.03296790560641,-55.69749025214603,-54.911541245230794,-49.8757191086088,-80.35227947985048,-42.31858840602731,-59.040660802877284,-45.11458802456395,-43.406721011446855,-71.6844314265096,-61.96911857025233,-49.90491212881514,-69.795003062511,-72.55125830378933,-65.72531273273867,-60.999244402230886,-57.31137783478238,-69.11867024561458,-65.95647937596682,-68.33161522093013,-66.60373343145248,-39.259639870984756,-61.67103764919247,-40.86700800114521,-59.706140284528146,-67.3121442268386,-59.61433441201425,-41.36907190355608,-68.49209768335957,-43.39261275731786,-58.86814399124616,-58.767730879088255,-43.32090811263295,-43.7809374029236,-53.730768353283175,-71.389244270277,-65.82613148917308,-61.20655539214078,-57.141274559802,-67.16665108255494,-50.685828973691805,-56.66644541944358,-57.85663987963246,-55.989686222246746,-70.43753728221614,-70.39624911571279,-67.93867071614159,-53.77346014818958,-48.356922582093205,24.864495277404785,-74.60541751339814,-51.53566463565302,-62.211747714527384,-49.30210410559455,-48.32034156319481,-52.65971716003098,-56.864162702205405,-55.55731727035447,-43.12078285571682,-67.45567469448979,-46.67921783345524,-52.692679543516114,-44.105422841038276,-48.06035154833247,-53.71898654668096,-69.30459574721183,-79.30259310174368,-42.69638258337476,-59.60537475930145,-47.18394009335282,-54.917373075641805,-83.10117199137109,-74.42854177924379,-49.27170833336674,-57.76853273416891,-58.990220302913315,-36.451626468195116,-64.97811067685332,-62.54114101035898,-60.57170481155602,-89.613725313223,-56.068280259080616,-67.08454640615874,-43.74974446243213,-46.516601985006695,-49.67951122525585,-64.52891122938321,-53.51111708302292,-48.474844367506606,-55.366601909967,-58.62043269460731,-59.63196140229311,-51.31854622481287,-44.69211292056086,7.890428,-65.55077281747815,-56.55241058232872,-60.4648237214735,-71.36675806276388,-63.05685907297701,-74.51272435679742,-50.41273583334796,-78.88557259969927,-56.46172063600112,-70.18994161277887,-59.36964296696655,-64.3130962793848,-56.35081787030264,-51.60914133549286,-61.94332959870813,-49.19784200541276,-69.20109114643914,-52.43657651622792,-57.75365905382981,-61.034053649524765,-57.075781003753704,-61.48458695988013,-52.59642725051272,-43.50021053235278,-47.857816213108165,-59.72951292621177,-51.66528059891307,-55.29638851881125,-70.22197146250991,-62.63831968931032,-64.39533496333023,-79.33708670101589,-61.84438372704704,-64.6242063109285,-61.077538961413524,-48.49463362694734,-49.425602034900834,-62.742215217931154,-48.49851702356763,-85.85942550796439,-44.70574109658413,-51.50438987677037,-52.665105684665434,-63.71225442618758,-62.24850463337371,-65.98569435306719,-47.20342475432779,-57.27015643536525,65.06651711463928,-58.794635673982405,-58.72691253442804,-55.86318855924581,-70.13461729675846,-58.90607144342875,-49.979096395711,-56.87841852757771,-71.12271248951514,-52.258108813640604,-46.431431686713566,-65.24955633199544,-71.84472071762418,-79.23924501809518,-54.64195357495417,-71.99942739320423,-55.77968914041736,-72.28256269294279,-61.29655058105151,-50.94806154027839,-68.9256719636306,-66.67326428835743,-59.72320413368217,-77.4568041326901,-52.17907500737864,-53.4900286293207,-62.12743832669562,-56.01018078194878,-52.2570243299873,-65.77457292484586,-44.289310107908406,-61.43080428621658,-64.98506909200695,-56.395850165320596,-59.25029200520805,-44.24099375566221,-67.02039134525559,-73.40186800448444,-54.69294485509679,-73.16976793438056,60.835132360458374,-47.52447144550727,-56.651278061318585,-46.79890713581854,-52.05604320023984,-49.06305365683072,-48.75738718016687,-62.99483986119458,-62.69772831241732,-72.98444297663524,-56.599716977543814,-51.23691320745014,-58.74120735032467,-52.48199201177858,-70.42917946272225,-63.990480829130526,-57.694308497208254,-65.073721941184
-78.84041367710813,-68.78711989778364,-44.97660771418565,-49.85163733510924,-53.84234258647234,-63.056798753410916,-53.377809355012204,-63.02511963712376,-52.43161587775479,-67.7507887971676,-52.99159962834791,-39.093137190692836,-64.89772377090061,-48.657758965261976,-59.159969984569145,-65.77297864210655,-57.52593426657311,-58.94315762455071,-47.49149725646277,-79.43510191970194,-56.20643014650089,-56.15916402066669,-55.41103534129826,-56.98642284865698,-40.7857455368258,-70.29341970917639,-51.5089974057943,-51.53443106147943,-53.25653484057103,-72.005137709627,-61.73890763565777,-71.87316302061599,-76.99358417378699,-50.100428857565866,-46.91452839065259,-43.79808538967181,-54.60657536506716,-57.974008879872876,-58.33075391729057,-66.49807619066888,-72.22953604667846,-50.33483502256341,-50.853119392194806,-55.637587108371456,-67.18229711883868,-49.014940407049224,-71.46861855129187,-62.12516272237191,-56.797630987445906,-50.370780890167595,-41.837468444790275,-64.65818972141035,29.201266050338745,-54.157865113027036,-44.85513251128981,-85.86136050003624,-63.87066220037811,-41.91042631659042,-51.64534311640026,-60.731513063791894,-52.579478840852026,-62.505712315904944,-69.19397494214418,-48.20570225451833,-50.52274682959653,-47.17405274677405,-68.45934299071112,-46.518826743063244,-62.52904490536599,-63.12187254461122,-66.97841370549946,-48.1414300755142,-53.15698882428394,-40.46468625540656,-57.54298006806058,-65.44736143049121,-51.16394779586658,-54.57319362990786,-63.38645317722494,-39.71881311911626,-43.216078728563105,-52.440723562203154,-58.912903940735674,-63.78541949032841,-57.43386838018658,-60.11663898810836,-57.5259184900022,-48.62597034834174,-59.713525884369595,-51.98659783387789,-58.64170708008719,-66.43574704149428,-54.33144948397656,-60.24622987611808,-56.486636548713705,-55.40250586045263,-59.89399784858356,7.9225335,-52.52747688419196,-47.326235259554444,-75.84281359367287,-86.074884896407,-46.74531914459684,-67.14504823580485,-52.370873641954134,-69.76662074191583,-46.48114751098207,-78.4209348854223,-51.64829130009315,-51.572829183109356,-44.13510109122941,-56.777832175971014,-59.416665879139465,-51.74261448794562,-45.210672126567665,-57.635679403048016,-42.90969981181114,-55.705579574773026,-56.94030123765382,-52.769927797808435,-47.58954345331441,-37.45918426594214,-62.80222748795967,-66.85973994494736,-48.49598795232816,-65.34454684718119,-54.403730161413684,-62.61149354109175,-60.35560819595376,-61.370708162651525,-65.96042666499349,-61.66711824029365,-50.53765047730624,-50.184055836854284,-44.882201022508646,-44.479200683503635,-57.042901506245485,-62.90767624556156,-59.91052797374697,-63.358618308749136,-50.27671363315179,-64.87468350249478,-51.76809483194641,-52.71044666168151,-47.88187908741443,-58.30576800334358,67.8153645992279,-60.25129771426901,-54.180046847880874,-46.84206771581927,-64.3495452555074,-65.46129089734004,-54.40887515862758,-76.02681287176773,-80.85991495292808,-56.798496399517575,-52.73124413987593,-68.72186106236238,-64.79118094806792,-60.65222998310719,-40.66436257138906,-77.65423749496124,-47.82787729530853,-60.948478716355964,-48.88129702018231,-45.87950415046286,-57.8625793808968,-44.855058907898915,-51.19405425370683,-64.6348981489295,-46.76802002396657,-51.12617401483752,-54.85127731992359,-72.64217467952861,-71.56528558885121,-47.63710474370537,-58.750868256971806,-55.737138796019174,-80.96901184716036,-53.3184765047424,-70.34009319419192,-43.17979683957512,-65.86702884006638,-77.30523673341833,-51.58997178734869,-65.54163990178571,62.7150354385376,-86.45428533635584,-66.3934590254891,-55.9332233810476,-54.39294344052393,-55.560760996662744,-71.59452523601091,-50.29279998381575,-59.30829576163216,-50.334435588808,-54.7688869013818,-68.40843393635954,-68.081110141938,-48.747113741631175,-58.147650643226754,-61.62688098618987,-45.616545481841285,-43.111127137208776
