1_2_19AverageReturn,1_2_6AverageReturn,1_2_13AverageReturn,1_1_7AverageReturn,0_4_5AverageReturn,0_1_8AverageReturn,0_3_4AverageReturn,1_2_5AverageReturn,0_0_17AverageReturn,0_1_11AverageReturn,1_4_4AverageReturn,1_1_1AverageReturn,0_2_0AverageReturn,0_3_8AverageReturn,1_3_8AverageReturn,0_3_14AverageReturn,1_3_15AverageReturn,0_0_1AverageReturn,0_3_12AverageReturn,1_4_14AverageReturn,1_3_18AverageReturn,0_0_8AverageReturn,1_4_3AverageReturn,1_1_16AverageReturn,0_2_4AverageReturn,1_2_3AverageReturn,1_2_12AverageReturn,0_0_5AverageReturn,1_1_8AverageReturn,0_1_15AverageReturn,1_3_9AverageReturn,1_2_8AverageReturn,1_1_13AverageReturn,0_0_10AverageReturn,0_2_6AverageReturn,1_2_14AverageReturn,1_0_16AverageReturn,0_4_18AverageReturn,0_3_7AverageReturn,1_2_9AverageReturn,global_h,0_3_2AverageReturn,0_3_1AverageReturn,0_2_17AverageReturn,0_1_18AverageReturn,0_4_14AverageReturn,0_3_3AverageReturn,1_2_18AverageReturn,1_2_4AverageReturn,0_2_12AverageReturn,0_1_1AverageReturn,0_4_4AverageReturn,0_4_17AverageReturn,1_3_1AverageReturn,0_4_9AverageReturn,0_3_17AverageReturn,0_0_13AverageReturn,0_1_9AverageReturn,1_0_4AverageReturn,1_4_5AverageReturn,0_0_6AverageReturn,0_0_3AverageReturn,0_4_6AverageReturn,0_3_19AverageReturn,1_4_17AverageReturn,0_4_12AverageReturn,0_1_3AverageReturn,0_4_0AverageReturn,1TotalExecTime,0_2_18AverageReturn,0_2_14AverageReturn,1_1_9AverageReturn,1_0_10AverageReturn,1_3_0AverageReturn,1_4_8AverageReturn,0_0_14AverageReturn,1_3_5AverageReturn,0_3_15AverageReturn,1_0_14AverageReturn,0_3_16AverageReturn,1_3_6AverageReturn,1_3_10AverageReturn,1_1_14AverageReturn,1_4_18AverageReturn,0_4_19AverageReturn,1_4_0AverageReturn,0_3_0AverageReturn,1_4_9AverageReturn,1_1_3AverageReturn,0_4_13AverageReturn,0_4_11AverageReturn,0_1_4AverageReturn,0_2_19AverageReturn,0_1_17AverageReturn,0_4_3AverageReturn,1_3_17AverageReturn,1_1_5AverageReturn,1_4_19AverageReturn,0_0_16AverageReturn,1_1_0AverageReturn,1_3_16AverageReturn,1_3_4AverageReturn,0_3_10AverageReturn,1_0_0AverageReturn,1_4_15AverageReturn,1_3_3AverageReturn,0_0_12AverageReturn,0_0_19AverageReturn,1_0_11AverageReturn,0_1_16AverageReturn,1_0_1AverageReturn,0_2_11AverageReturn,0_1_19AverageReturn,0_1_13AverageReturn,1_2_1AverageReturn,1_1_15AverageReturn,1_3_14AverageReturn,0_3_9AverageReturn,1_3_2AverageReturn,0_4_7AverageReturn,0_1_0AverageReturn,1_2_0AverageReturn,1_0_9AverageReturn,1_4_7AverageReturn,0_3_5AverageReturn,1_0_3AverageReturn,0_0_18AverageReturn,0_2_9AverageReturn,1_4_16AverageReturn,1_3_19AverageReturn,1_4_1AverageReturn,0_3_6AverageReturn,1_2_2AverageReturn,1_2_17AverageReturn,1_0_13AverageReturn,1_1_18AverageReturn,0_1_5AverageReturn,1_0_6AverageReturn,1_1_2AverageReturn,1_0_12AverageReturn,1_2_11AverageReturn,0TotalExecTime,0_2_3AverageReturn,1_1_11AverageReturn,0_1_2AverageReturn,1_2_10AverageReturn,1_2_15AverageReturn,0_2_2AverageReturn,0_0_2AverageReturn,0_0_9AverageReturn,1_0_2AverageReturn,1_3_13AverageReturn,0_4_1AverageReturn,0_2_7AverageReturn,0_2_15AverageReturn,1_1_17AverageReturn,0_1_10AverageReturn,0_4_10AverageReturn,0_0_15AverageReturn,0_2_1AverageReturn,1_3_11AverageReturn,1_0_7AverageReturn,1_4_11AverageReturn,0_3_13AverageReturn,0_4_15AverageReturn,1_0_5AverageReturn,0_0_0AverageReturn,0_2_8AverageReturn,1_4_12AverageReturn,1_3_7AverageReturn,0_2_13AverageReturn,0_3_18AverageReturn,0_0_4AverageReturn,0_4_8AverageReturn,1_0_8AverageReturn,1_1_6AverageReturn,0_1_7AverageReturn,1_0_17AverageReturn,0_4_16AverageReturn,1_1_4AverageReturn,1_1_10AverageReturn,1_4_2AverageReturn,0_4_2AverageReturn,1_0_18AverageReturn,1_4_10AverageReturn,1_3_12AverageReturn,0_1_12AverageReturn,1_0_15AverageReturn,1_2_16AverageReturn,0_1_14AverageReturn,1_1_12AverageReturn,1_0_19AverageReturn,0_2_10AverageReturn,0_0_11AverageReturn,1_2_7AverageReturn,0_3_11AverageReturn,0_1_6AverageReturn,0_2_16AverageReturn,1_1_19AverageReturn,1_4_13AverageReturn,1_4_6AverageReturn,0_0_7AverageReturn,ComputeUpdatedDistTime,0_2_5AverageReturn
-64.38541824173699,-70.30043335248355,-77.29417576343155,-63.004381161005135,-61.283137104599724,-62.705964908172064,-80.53496994017812,-65.87387470484342,-71.25119210233832,-58.68312657675087,-82.89763747995832,-68.56849510181114,-79.92901538043266,-77.51785852623192,-70.31169848713782,-75.6194302027729,-63.73873625997584,-94.50636282041214,-87.90583412810537,-66.6576996639709,-79.83122860561713,-68.12512411750004,-62.60600640456886,-54.53841066669567,-65.5361846514083,-78.54769527768056,-85.10738397752164,-58.46866583043702,-46.59674785764059,-65.28166660728166,-71.56790105504486,-77.49275986508692,-64.97220792072869,-73.77141734439246,-73.49154525082488,-73.5072568204951,-65.26499961617624,-68.8691708366444,-68.35191301944428,-62.66585524756785,7.7686477,-82.72478722404682,-91.56573666409194,-80.51946561807556,-67.37217241421925,-70.62868159319036,-87.01515179332701,-69.34639585949988,-76.61696012955748,-91.3156746131325,-73.473753544699,-75.81706385029995,-64.89815893545844,-83.53315188840635,-73.043401839211,-84.78999405452852,-80.79105586670038,-78.04154703677796,-63.26596950413462,-62.133763064088974,-69.0209770706361,-80.76404876053435,-75.46510984027826,-86.7158659219372,-59.32387789899332,-84.24024508789205,-73.13156447750812,-78.83337778926472,62.486003160476685,-86.10868624619488,-87.17779264577221,-75.17742641019812,-50.709776407230976,-68.35746201802063,-57.72597072342619,-67.52052719107107,-67.55209591286898,-53.45857516067898,-69.7787555923274,-77.5852333822541,-89.36704433805718,-75.54753818992272,-56.43900368696668,-58.091293465117374,-65.79997698464094,-88.65353573869068,-88.46049788278512,-69.07835589593216,-67.70045144455085,-86.2037925009767,-58.95033276357962,-67.86360331056332,-77.87374067783918,-63.24964489483378,-83.49236435308147,-76.19259928665628,-48.09892395839417,-63.04451438878012,-67.96248348273544,-64.50388621406346,-61.97241468497806,-67.43989208380782,-77.71367670868847,-75.8513576348441,-73.53829807687957,-71.19676874545573,-88.72470273583345,-85.44466459317614,-64.275586871486,-65.09927621301604,-73.36424401028076,-83.47156564389468,-60.26128841069573,-68.73591524985176,-84.0360220720605,-57.82851801658287,-71.62461625825593,-82.65992595064377,-68.63236294455406,-81.4516260060305,-66.89389896549771,-76.27821714188958,-57.33041914912131,-64.728396769399,-73.95413509970213,-66.0489887380966,-65.1613078136686,-76.95002306028836,-66.16393989040522,-73.96513583522578,-64.74630190458252,-80.02075763509524,-63.47583730097134,-63.504210558540784,-68.55953125994017,-59.944940369134294,-60.59945725074198,-63.85528370196803,-69.08556398137605,-64.3079953869757,-65.35820460479323,59.156651973724365,-84.31280007318472,-61.87321226935342,-61.43590473276287,-77.70455789412935,-67.67472216645155,-83.25032036853361,-58.733774352199546,-68.30114292887974,-59.22228035888933,-65.39415833800321,-73.74389258736326,-77.23652552190543,-80.99243790108477,-55.248371457844904,-64.9542465495739,-75.23588110831321,-68.49872652829,-78.09277498981854,-69.05142947819786,-65.63629028369162,-70.04348473634283,-78.88767817115159,-46.89247910180648,-54.9842108227265,-68.00529082716426,-66.95199152308724,-75.0780606121165,-60.08531478838047,-74.49970117059614,-79.00267713402505,-56.225408420154665,-75.14598195425283,-58.537216758886906,-66.7877364934337,-64.23176669963644,-53.20411517935342,-60.155063653781895,-57.36909439554286,-61.11762708623792,-57.49067780406921,-60.95876922665902,-70.89027612265258,-70.39932887148288,-74.46658436129341,-67.69374944224474,-60.96126758305677,-72.80916613553477,-60.076194151113896,-65.0278706168364,-81.20625616946879,-77.46724317369109,-70.09935278928151,-70.54460968419819,-72.85281771342198,-77.43340896217236,-76.7884605993897,-56.16791170361885,-61.02536105274474,-63.504529567331076,-54.41792859442233,41.693251848220825,-69.5540724526993
-72.23397781009325,-78.27794586875125,-66.58510387310784,-57.78150614647603,-70.6955935846773,-86.63737547831676,-70.66001968538458,-70.20320048362761,-70.90125907610067,-64.6661289532694,-68.1212811735146,-53.230389634465666,-71.90063262191825,-69.83413697472788,-62.99269562857911,-75.08010556646987,-81.86909060937705,-61.67679661510867,-63.037817899963805,-62.078463950383195,-53.12978590791273,-68.39643252576207,-62.68479057997914,-60.55448520018878,-73.42845007637187,-68.95134288884559,-61.14840403534513,-69.10312751129179,-54.7385419055086,-66.32201999819388,-67.39197753118307,-68.8219402356317,-49.959792765664304,-61.632915014803444,-65.25381292883455,-72.35798530318858,-59.46427411970395,-51.7707085686561,-79.7554661722203,-67.9903107665167,7.79695,-84.57624993656768,-60.83863410032446,-74.46211694709474,-40.39757118440313,-67.8664925936217,-76.90722182990632,-53.083680437229184,-74.75659869978006,-86.29598755772611,-65.76589720592675,-74.56751774686941,-64.8182094450903,-64.32011529086962,-57.60551649965807,-70.76796763969912,-64.1685968373392,-59.27222440520762,-64.40956724292221,-62.022596017963124,-63.36356073148638,-64.85116405218656,-60.23863988445993,-71.24773583705309,-62.20103466711269,-65.20024458416651,-80.34472274916793,-62.38008428078884,70.39188623428345,-56.69913067255768,-87.72791139522637,-39.01117993158827,-48.96122679192098,-62.54615292757484,-72.15829562693582,-67.40067417718284,-74.28605193762687,-71.80388176622193,-60.988495272755515,-78.44823618866592,-69.7427388959897,-68.84355656072378,-54.436065802875085,-65.41803084451222,-67.84645337623525,-48.90815061020597,-54.647159782916866,-63.0806264239218,-55.84852639961936,-67.97463438022295,-65.20553607031411,-71.84592852368847,-66.77118631767206,-63.5676310625825,-69.00527701574937,-66.19039633027046,-58.562976873759624,-55.144432359647965,-82.28961044884207,-63.10215543154681,-77.79006854917495,-74.44151918753005,-71.15439052809262,-54.539396644922164,-64.44276650438954,-73.43052434963194,-63.076093268262326,-66.74630333614192,-56.56910955205129,-78.38104155501672,-50.274127841935154,-75.25419110606576,-61.817195341819556,-67.50734329100395,-63.07522087268982,-61.67738191110252,-64.1349366813705,-74.35714435088768,-64.25921022199047,-72.18669156143244,-55.20781675753144,-56.86296482755483,-57.747611691138985,-61.7723312613161,-78.83271194539907,-54.104183478563804,-51.3262159942863,-79.76228700706046,-74.63610909286454,-57.84089038878394,-53.97959685109456,-62.65933256020414,-78.26349649530985,-67.93758387494105,-56.50038828665433,-39.692077264100604,-66.99767640925023,-51.02205459516369,-59.59442573781299,-50.12465026609164,-64.62903791326798,68.79822945594788,-76.33750759228633,-58.4158269749233,-68.2594215035189,-76.25096046646394,-73.51854875689696,-104.19642175704821,-70.23785917309266,-42.42501747594743,-71.76241448042157,-51.035080792781855,-66.73586050635804,-59.48435887977073,-73.02766306428796,-54.85976054169405,-56.97236327503765,-66.27886146852408,-83.44134840243122,-58.84860887558352,-60.723233133290584,-48.2485632824985,-65.44431238528034,-73.59490062774296,-82.19567826979292,-63.44746383841656,-63.69953084329918,-87.15554504571487,-67.18926884303445,-70.01388897276503,-68.95159951818056,-68.41354845956025,-61.11162116044471,-63.905069840311135,-55.213340779124096,-52.00297448702553,-54.4636498085666,-58.8623642949764,-70.65271137397505,-61.975491116747754,-47.169160443191075,-57.43917714623165,-82.76411519845662,-48.836245084828846,-68.729364094901,-64.10446089615013,-64.36789698064798,-66.62353695910242,-78.35299029454818,-70.73126926607358,-50.65309512719824,-53.9227602328422,-70.56711144164086,-67.22193031077457,-65.8193269793933,-64.93136103772902,-45.82260209100241,-74.00918716344381,-48.44143149348954,-55.66119379095553,-61.94481101182301,-59.34741474230426,19.300124883651733,-77.00885966952643
-47.91687447006589,-73.79761427173815,-65.14579327387679,-52.11572411309967,-74.44562435476239,-70.89644116259996,-58.578667912241585,-63.27298277713027,-77.23915369511235,-90.29103341038545,-59.86641676080897,-60.14552135956942,-76.73468085219682,-74.49285108903182,-76.70662944119427,-85.64515640510092,-61.17711437385383,-66.82843102842939,-68.45883564659668,-67.45701822995115,-49.004166497709036,-65.21018297783706,-62.222436913745696,-51.207341285164695,-63.29678726588452,-62.48911848978671,-61.22411639703364,-71.16944248078855,-56.293681089811436,-67.13650238310565,-65.66627301633545,-92.32439395594551,-55.05889126246384,-50.593753244442595,-63.06127849154042,-73.48877498565383,-50.465277968694366,-61.32822877885771,-58.94652867677986,-59.20485279500478,7.825769,-67.61500395418054,-65.27242313489724,-79.70360194454722,-57.34846529345689,-76.00739944652325,-66.23820995879757,-54.833798105425764,-60.216250969835,-58.55692215734414,-48.552561332195005,-56.932295004572694,-70.05440165445674,-65.95272481391227,-73.73355998215932,-76.94751545832061,-70.79107786189452,-58.94232047550893,-45.7264083644126,-62.94317227471737,-71.35238121088494,-48.91644427399118,-73.65015257062335,-76.4454286229365,-59.74714176255429,-59.213887232692606,-50.133121279668686,-71.99378445037954,69.97261834144592,-46.80561785432467,-100.8233514114646,-50.489613279046296,-61.09583554982751,-60.171701783668766,-55.27883691204135,-82.94945033565712,-74.33111365985778,-64.01487040023626,-78.51948787154744,-57.61872499070459,-68.59925036322265,-57.009780618196096,-63.077985850176695,-52.49080115737843,-56.02187282379109,-60.381080791587756,-78.5256345596018,-64.850328628734,-51.45969544262066,-60.11523799716589,-85.23278854475124,-59.35342069623798,-71.67237943229378,-67.05168975571355,-60.430292051108815,-70.20384274473615,-56.756607710844946,-56.69557473516903,-57.19091723224674,-61.965114393460524,-56.288741359728796,-61.29303401230938,-58.783511785433106,-63.16679007807074,-56.315281700319844,-55.76785688601722,-49.75733375655937,-65.5464506791315,-57.89134569097793,-48.647077756316186,-48.040064045547176,-96.38921484837492,-60.153866864482865,-47.67364203797479,-58.45296317542845,-56.88725081952972,-71.51386625315519,-74.03975869208024,-59.02050337669387,-57.486717198226614,-66.11116732941875,-76.7668992571309,-61.603744153549925,-52.606434622414724,-69.59724943073013,-48.883625869514255,-58.80083943992269,-64.92351963074626,-55.42212015875738,-58.1217418340667,-64.08407328686737,-80.63911230235213,-70.7001178441161,-75.72411660346023,-58.78730279126729,-53.34513346448094,-68.20866992357794,-69.99691412963605,-55.00356890505721,-54.26684826348792,-87.50745912583042,66.04872393608093,-60.6942426860896,-58.61694420243558,-61.163217282886734,-62.268623700779905,-57.27422205407978,-63.94481383587614,-63.126272846151295,-66.91025765948648,-51.4127699122418,-65.97190567890289,-52.12808707624788,-64.55660382568345,-80.41183055397501,-55.91600766665813,-56.32148152844686,-56.54389934098001,-73.55923599765318,-60.69280609060733,-71.27199196267543,-47.76730713140932,-68.19817439172068,-63.31255422535372,-69.8373782603857,-49.77883406469036,-57.15234083414886,-66.86905470562291,-51.310130005556154,-62.309127521405365,-67.456684551742,-66.5503167663674,-58.65186787865909,-62.589243179508735,-59.42683281722174,-58.43788496726368,-56.29542246280177,-59.059833327520515,-62.61030702440148,-61.211215695206086,-45.93987558986687,-63.18346150342175,-65.68460081015874,-55.84950959927143,-50.16217864707641,-59.77226215453865,-52.348553852046564,-65.44311286619582,-66.41313448845112,-68.60398779680487,-45.15428093279271,-54.283703482644846,-61.762701854313946,-73.10874588604219,-56.25217394629277,-88.1055319034122,-64.67282397519955,-62.30609029596625,-58.40351033324485,-60.29798596625072,-63.28415467623985,-46.76570512964714,22.927842617034912,-76.34996523312596
-52.68208089959292,-53.61435130411808,-74.23854600914412,-51.106739361122564,-71.30962439341145,-53.2294217989732,-70.74810083968825,-62.001972982623904,-64.2186479854958,-55.63115981859181,-64.09047844403372,-39.093978126166924,-73.63388097200296,-59.049429839148246,-52.3143007592877,-57.35573462664123,-59.035171277267864,-52.349629775841564,-60.393354262646795,-45.385363645242116,-62.67274004683047,-49.86469243681056,-55.215913706793756,-61.581040860595664,-64.35248987120063,-74.14846659840985,-51.96082665639572,-53.268371587361095,-52.76808974477262,-61.02432559555779,-54.79850770805162,-57.82324683997476,-69.83222991002977,-53.52511124066054,-63.39038413670521,-58.10327186271661,-47.59071710153202,-74.10974480230307,-49.194513699543265,-49.75766091169099,7.855453,-47.23612053633233,-51.15944267892624,-79.54934229255791,-61.09542780596652,-60.30599831209707,-63.39900958293286,-74.12130996869818,-61.49801220845992,-56.30912938140465,-46.767927500273444,-62.06241533473623,-74.4775334729753,-53.92390600281966,-45.919869020723084,-78.04891789975201,-77.10081821154397,-52.04381167009989,-53.26704773181328,-46.62877836982638,-53.51184854669211,-57.73345840694468,-55.6159447450133,-66.88808918979095,-67.146841934688,-55.65632807910149,-55.85259591088684,-71.8046518105613,70.46460819244385,-73.86901301975237,-54.23238450995817,-49.68954430490458,-61.92307550294767,-62.49768498588478,-58.47668176122445,-47.96429319497419,-59.07412022298862,-66.37809641930711,-50.06913566723307,-65.41444145031431,-53.43301865135948,-61.10087871583428,-49.074429473481054,-66.45639473852226,-51.52047337962651,-50.70346129413776,-63.25755773078182,-51.17014606641968,-51.145977466824434,-83.69763003220014,-58.60668400080852,-57.531433718920944,-62.838278083712986,-56.941386809608154,-62.574279894871566,-59.009278358334875,-56.150148120114196,-52.790810398199255,-65.70520653420643,-51.46758489547328,-59.2956708165897,-57.39168833022586,-64.0104276618205,-48.37068959371502,-46.800950057888926,-50.205219340723886,-49.73701858322646,-48.34953260933229,-48.08124144404708,-60.4712380120023,-47.901099689853886,-53.191530675804046,-50.98164042230141,-70.42150569625375,-57.66849793671726,-42.11049759210606,-53.79839005842854,-55.069231584832494,-53.127269533232,-47.904569631207686,-57.982992905708166,-56.46523790278362,-51.911501454264105,-49.05308104549963,-69.08297989360864,-39.69240678815187,-70.52094399738507,-55.78427693349353,-61.827556064140936,-55.0298758077142,-56.30661807350625,-55.730040746268536,-49.948475232775664,-61.103781831459834,-64.2249793725457,-56.006314566271186,-64.89879806040626,-49.40336085781831,-43.69520086950137,-44.2202251879924,-56.432137339694656,65.07908391952515,-62.74325972997344,-49.86863674753622,-49.81575941135168,-59.99250392484517,-54.76952521646504,-49.92311999707317,-46.19409192242955,-46.4645294903439,-47.439776007032876,-71.41933121099072,-53.987520324620114,-57.77595093626195,-70.71065226775706,-57.443341111253346,-54.887395974644456,-70.00003239683736,-62.100303414625486,-55.47170388785641,-57.10784943343358,-46.969509222721946,-51.561849040167644,-70.70132860946431,-56.33675231727029,-55.75844233358704,-64.4328018551927,-70.3951678836959,-56.41801928387706,-54.8867748894886,-79.73761930426323,-83.75501489045202,-61.35706933777333,-60.29742137425854,-48.23400240959483,-48.30034936993064,-41.13035710857208,-54.58733653137231,-62.550718100304856,-60.73591887321051,-47.42692098789624,-50.14509465716134,-47.251894122577994,-63.26731851033105,-59.04020396406272,-54.83739484990561,-48.13592009351959,-60.393240544371864,-54.41130388543745,-45.02618740299828,-48.48880323340213,-48.92255609858938,-59.82199583733203,-51.187484701463205,-47.47431414033942,-58.574360943550936,-49.70352946000569,-65.93835143077077,-40.8530068965106,-74.62321625022409,-53.07511425275689,-51.93360930508044,24.503501653671265,-67.13783271865755
-51.64143068017993,-58.805762333541296,-62.49654981747071,-51.983748768292685,-63.594410260978655,-77.42613884100773,-60.31570044044044,-54.49667036389154,-60.84647927888087,-47.86475002272574,-63.64373126702769,-38.36751420570684,-60.11457014339561,-66.31868062021685,-76.7166804388496,-48.60054124928005,-55.823360101003274,-46.505780691877234,-57.27459142872717,-43.92656528991988,-47.06804577022335,-64.62332538064852,-56.88042909900799,-39.958755595914916,-64.93466672535996,-58.59601782510885,-58.65707550302367,-59.2783368204907,-58.69894649197395,-54.359293741347635,-60.60202375258481,-61.21285183366283,-51.96552162302076,-78.80360521527685,-71.1120878212359,-53.83549116325256,-39.032012063088196,-47.41512030109154,-77.52438526964936,-60.45286024586216,7.886207,-47.07685147207881,-43.07528020067264,-68.52292863237392,-45.53673313811192,-50.3490745730758,-63.82175045883179,-48.80329673507819,-60.61640923159895,-54.71617095440064,-39.80433648464406,-60.40412407172605,-72.99530569410618,-54.4983628682247,-65.06876271843338,-77.19303096911847,-65.19959872983264,-62.092235979949855,-48.77200488578971,-55.45454854707545,-63.63517520416889,-59.66911414782565,-69.72719633446245,-65.12722036211511,-62.87362997272577,-64.01220653856106,-51.947042787490076,-49.69371683373768,73.62544393539429,-40.33846016453708,-53.98073716325467,-61.396695560918765,-54.939847638431814,-50.19240635795031,-72.06089770837384,-38.945836239298444,-47.275292911978525,-61.22333112011078,-45.03133083861833,-48.759318350720534,-45.99350736059081,-60.48187191597572,-40.36054715933177,-42.338955307637455,-66.0243529764142,-44.0968398743297,-53.34964098585156,-56.42349220587168,-51.36159120323835,-84.16594881153421,-50.8214766162892,-64.35149815135506,-65.93921091154911,-58.01056544571677,-57.61102992837592,-56.13202386761096,-43.613393168461336,-59.36398672532085,-48.11964738258366,-43.77663469465392,-52.385765041764365,-67.33386236213487,-76.42406926793853,-46.884306653388606,-52.604791293761714,-57.998770922978686,-57.54959313436168,-64.27361335270129,-42.0233591810685,-43.47957933019084,-39.52300693334978,-64.8719695015448,-59.96320781846947,-68.78611157025797,-54.25540555168298,-48.625028892804075,-59.817576285702756,-67.4939334685755,-59.602529062837284,-84.26835365555274,-40.15558334397099,-49.87089049826359,-53.168996688942286,-58.242218089553674,-51.594255077929226,-50.21623073114138,-52.596611380502175,-73.05973446456409,-43.38222260332789,-58.872413330529874,-37.71678022118566,-62.114182475749324,-54.43152651501433,-61.113705491698354,-55.964583486210415,-45.962017458568226,-55.67001395609715,-51.07289605224971,-48.86013875839327,-45.8015746371421,-52.15476629410746,70.09483027458191,-60.14644102407095,-45.18437589918764,-45.15561845714804,-58.54383862255316,-54.010196449984264,-50.025155486181596,-46.97102004682113,-60.42701644365705,-46.69337965525049,-71.37723317501904,-49.61473679643085,-80.88485711041587,-62.271685474166205,-51.10933409450406,-74.5533085738743,-70.05382455440005,-51.6272342317694,-52.68710660639518,-51.257033763098036,-60.49648705080024,-53.549067329782034,-69.24101267700958,-59.95373624924561,-46.71048187506508,-43.687245332246434,-75.66112666385318,-48.152792638273034,-64.55422917038636,-78.31528827243565,-43.218217111066686,-63.533947475258266,-84.95320791790866,-62.337065100958455,-49.471099206090756,-69.86571597156349,-56.151169052355066,-42.65876709084153,-53.948703669219114,-59.87362909691891,-37.818610471194994,-46.973765543759804,-53.57247946659453,-52.0782387641858,-61.98051930743791,-62.09021505038688,-47.988781481725916,-49.64266247929466,-42.122884575238714,-54.162271882853524,-55.688608620025185,-82.81003139365409,-49.704414719371286,-70.58619035035026,-58.66188261341472,-56.90668995430791,-50.583889589861634,-54.35063952533084,-57.728604233152836,-51.72104699802175,-69.1744501140894,24.618833780288696,-61.49195028111357
-48.72144737522835,-57.81152496954622,-51.89313072101812,-39.110307037565164,-81.98358872879328,-66.01144741033416,-49.26650297005202,-49.27128563978495,-65.7381780703834,-59.29855525443783,-46.375860036154805,-49.41323026462674,-67.8170966597996,-70.82550817676996,-62.35400602836423,-51.78667235040067,-49.32285395161876,-62.47880551142698,-71.85933678497963,-51.847001914736104,-58.44419712535832,-69.92067839194553,-45.660781958608865,-38.102784767527254,-51.946359003771654,-45.48665548450493,-50.384168078994826,-70.72689552876865,-56.53683752687025,-38.649403845148086,-51.17814206086713,-59.67149095455392,-45.459645706604256,-46.70870136258072,-62.91798432017804,-49.73310783140138,-44.01603642554181,-53.485529040114216,-56.6997787487372,-52.16051845004047,7.9176874,-81.12545099267363,-67.6285772639527,-59.23071693709083,-54.622368923106855,-55.9168445132511,-58.426351603375856,-58.004064285837856,-46.84408243096421,-64.40808827885091,-65.64488810872005,-50.479129912146384,-51.10775762002419,-62.67200522136716,-43.757935900206505,-61.829027516956224,-54.87860986027319,-48.53470421856326,-42.45987220757782,-60.84180824231692,-67.64637938931467,-42.28650814603573,-69.5665936669339,-50.323807293561146,-44.70003704156749,-52.78636828953057,-53.921658821091654,-72.28736238701333,73.39550542831421,-69.92023803760108,-65.23204619155091,-46.08695453234582,-46.325297930920456,-57.46877349649059,-54.84998700621566,-59.201720465853306,-58.73906085838014,-46.08121881802938,-43.39857668146384,-50.179368967697755,-60.11238445017326,-41.28628241905496,-53.702454365826924,-56.13063513143904,-46.22492641958299,-72.00081395166298,-61.12220764671486,-43.40643717190245,-45.854019878974185,-53.56313867764093,-61.15842964931094,-45.02245453712883,-58.86731882333487,-61.338418014705645,-47.194944464691254,-45.77922330391973,-51.68797189457832,-47.530592507738056,-56.57646320425604,-53.54099326417654,-51.853236240045945,-42.76922402812571,-52.81502977976624,-53.56887276026432,-42.01184525301353,-44.88017952786781,-63.49654738533695,-48.37311703441336,-55.874240421617216,-40.74118422642157,-61.030150737725414,-74.1461535328487,-47.28313369386685,-51.123403965371246,-56.91133207656036,-34.36132929973672,-53.4021803410515,-58.46504934990968,-67.70087063895369,-52.06661532762829,-56.84410452428428,-66.31046418363772,-51.9445579439819,-49.71627404368741,-78.57690408110396,-44.551887944798544,-62.61617185014552,-50.03551571665263,-46.685359866358965,-43.68550545507952,-58.199013001628806,-67.52092879868245,-61.46512521648938,-50.5847140997032,-47.65508306183308,-45.10736728293564,-68.92708428567715,-48.76179227399132,-56.658767157341345,-60.52541924736873,-47.91883759651214,62.77923512458801,-55.756477331243204,-40.61682036978861,-63.91134816961541,-47.485290726706594,-46.061103603721904,-79.3319310910201,-65.4171830761698,-49.436950391448185,-64.46139298727384,-41.56401686415789,-75.74674235971148,-51.82257509510159,-46.8216159244082,-47.10822263660141,-38.200980569246155,-50.76674081712692,-46.80098462060113,-69.25770930402477,-56.062623930415555,-45.66949923326617,-49.04167812125555,-54.45228466117548,-47.74959614619636,-54.79212587025624,-59.48235012671951,-68.29895110692017,-57.7307089596598,-46.217734656714015,-54.15885810776534,-67.23323306689909,-43.04208447928773,-72.49305341571097,-53.01061856730969,-53.32876338987687,-47.883027174921175,-50.74705942737029,-51.33522242851967,-39.45989021457205,-32.68547370438481,-61.640968556815466,-72.89488406056653,-44.24515324460826,-45.62671719468962,-47.39615902696023,-61.95894753415328,-36.58044027796314,-52.186272637315994,-45.438276520547326,-53.37907711987807,-42.76333625965922,-58.593080128957546,-57.84752888050946,-55.70288400645273,-65.0547733228521,-59.12337404716287,-55.18866424111698,-42.3825354072327,-56.50573721184294,-60.619548125202,-51.61055372221553,26.283058881759644,-66.5448780631393
