0_2_1AverageReturn,1_4_11AverageReturn,1_4_14AverageReturn,0_2_4AverageReturn,0_1_13AverageReturn,1_3_19AverageReturn,0_4_15AverageReturn,1_1_8AverageReturn,1_4_17AverageReturn,0_0_18AverageReturn,0_3_10AverageReturn,0_2_3AverageReturn,1_2_1AverageReturn,0_4_2AverageReturn,1_4_5AverageReturn,1_4_0AverageReturn,1_1_15AverageReturn,1_0_1AverageReturn,1_0_14AverageReturn,0_4_7AverageReturn,0_0_9AverageReturn,0_3_3AverageReturn,0_2_18AverageReturn,1_2_6AverageReturn,0_0_13AverageReturn,1_4_8AverageReturn,0_3_4AverageReturn,global_h,0_2_13AverageReturn,0_0_19AverageReturn,0_3_12AverageReturn,1_4_13AverageReturn,1_2_18AverageReturn,0_0_11AverageReturn,0_3_5AverageReturn,1_4_2AverageReturn,0_1_0AverageReturn,0_1_10AverageReturn,1_1_0AverageReturn,1_2_17AverageReturn,0_0_15AverageReturn,1_1_7AverageReturn,0_0_16AverageReturn,0_4_16AverageReturn,0_1_7AverageReturn,1_0_12AverageReturn,1_3_8AverageReturn,0_2_15AverageReturn,0_2_11AverageReturn,0_4_18AverageReturn,1_2_5AverageReturn,0_2_7AverageReturn,0_1_19AverageReturn,1_0_10AverageReturn,0_2_0AverageReturn,0_2_19AverageReturn,0_4_10AverageReturn,1_1_4AverageReturn,0_0_17AverageReturn,0_3_15AverageReturn,0_4_11AverageReturn,0_0_10AverageReturn,1_4_7AverageReturn,1_1_9AverageReturn,1_4_3AverageReturn,1_3_2AverageReturn,1_3_7AverageReturn,1_0_0AverageReturn,1_2_10AverageReturn,1TotalExecTime,0_1_11AverageReturn,0_0_7AverageReturn,1_3_5AverageReturn,1_3_0AverageReturn,1_0_8AverageReturn,0_2_16AverageReturn,0_3_11AverageReturn,1_3_11AverageReturn,1_0_9AverageReturn,0_3_2AverageReturn,0_1_9AverageReturn,0_3_19AverageReturn,0_1_18AverageReturn,1_4_1AverageReturn,0_1_14AverageReturn,0_0_1AverageReturn,1_1_14AverageReturn,0_1_17AverageReturn,1_4_10AverageReturn,1_0_4AverageReturn,0_3_8AverageReturn,0_3_16AverageReturn,1_1_6AverageReturn,0_3_1AverageReturn,1_2_3AverageReturn,1_2_4AverageReturn,0_1_15AverageReturn,0_1_5AverageReturn,1_3_17AverageReturn,0_0_14AverageReturn,1_3_1AverageReturn,1_3_16AverageReturn,1_4_6AverageReturn,1_0_2AverageReturn,1_4_12AverageReturn,0_1_6AverageReturn,1_0_6AverageReturn,1_2_0AverageReturn,0_1_3AverageReturn,1_0_15AverageReturn,1_3_12AverageReturn,0_4_19AverageReturn,0_4_8AverageReturn,1_1_3AverageReturn,1_0_11AverageReturn,1_0_19AverageReturn,1_0_18AverageReturn,1_1_11AverageReturn,1_1_18AverageReturn,0_1_12AverageReturn,1_3_10AverageReturn,0_4_0AverageReturn,1_3_15AverageReturn,1_1_2AverageReturn,0_4_12AverageReturn,0_3_0AverageReturn,0TotalExecTime,0_2_2AverageReturn,1_3_14AverageReturn,0_2_5AverageReturn,0_1_8AverageReturn,1_2_13AverageReturn,1_2_11AverageReturn,1_1_17AverageReturn,1_2_7AverageReturn,0_4_9AverageReturn,0_0_4AverageReturn,1_2_12AverageReturn,0_2_6AverageReturn,1_3_9AverageReturn,0_3_9AverageReturn,1_0_17AverageReturn,1_1_19AverageReturn,1_1_12AverageReturn,0_2_8AverageReturn,0_3_13AverageReturn,1_4_15AverageReturn,1_2_19AverageReturn,1_0_16AverageReturn,1_0_5AverageReturn,0_4_1AverageReturn,1_4_19AverageReturn,1_3_13AverageReturn,1_4_9AverageReturn,1_3_4AverageReturn,1_4_16AverageReturn,1_3_18AverageReturn,0_0_3AverageReturn,0_4_4AverageReturn,1_0_3AverageReturn,0_2_9AverageReturn,1_3_6AverageReturn,0_3_17AverageReturn,1_2_8AverageReturn,0_0_8AverageReturn,0_3_14AverageReturn,1_1_5AverageReturn,1_4_4AverageReturn,1_0_7AverageReturn,0_3_18AverageReturn,1_1_10AverageReturn,1_2_16AverageReturn,0_0_6AverageReturn,ComputeUpdatedDistTime,0_4_14AverageReturn,0_0_5AverageReturn,1_1_16AverageReturn,1_2_14AverageReturn,0_4_5AverageReturn,0_2_10AverageReturn,1_2_15AverageReturn,1_3_3AverageReturn,0_0_0AverageReturn,0_2_17AverageReturn,0_0_12AverageReturn,1_2_9AverageReturn,1_0_13AverageReturn,0_4_13AverageReturn,1_1_1AverageReturn,0_3_6AverageReturn,0_1_1AverageReturn,0_2_12AverageReturn,0_0_2AverageReturn,0_2_14AverageReturn,1_1_13AverageReturn,0_4_3AverageReturn,0_1_16AverageReturn,1_2_2AverageReturn,0_4_6AverageReturn,0_3_7AverageReturn,1_4_18AverageReturn,0_1_2AverageReturn,0_1_4AverageReturn,0_4_17AverageReturn
-72.5690093651437,-72.07199185233821,-73.46356418550984,-77.72224841138106,-59.20298600822199,-75.90788174364586,-80.38672242448106,-55.44568241921273,-82.57706966021279,-86.3803578349205,-91.94475560834499,-100.64207012696113,-67.98755576528073,-67.97699966044533,-74.48615213378787,-68.46324254644311,-69.99863438070993,-62.36940603584782,-63.55624344223526,-84.050038865058,-81.79842932230174,-81.62454426698098,-88.95315925699164,-83.86939520804141,-52.0376738306855,-65.0758997081473,-91.32982102785684,7.7686477,-64.79099999975531,-76.84025729773083,-84.55219099362043,-49.00598415869355,-77.97569193085091,-76.4836369269978,-79.98798719936494,-67.25705349502519,-59.493175676972754,-78.79500393536428,-64.31094710624761,-68.81346218706533,-65.52870683538187,-64.4041965402366,-57.18298648963731,-59.68489576256392,-67.83583257714149,-70.7898033485537,-67.48185619843014,-83.69249429014403,-75.33603463858265,-71.68623751025707,-78.35137583540556,-80.59588768513959,-66.3361815948671,-76.61330266637965,-83.85671303754863,-78.95706578323802,-81.85369253411275,-74.49310428089397,-76.54279991732223,-79.96055973004621,-71.69057099893033,-87.69028082764315,-68.28298545518949,-66.0132006642119,-72.38548413246019,-77.9394573223174,-81.52110387971153,-73.96999768634169,-85.6784689990996,51.68957829475403,-82.28860201840838,-79.51785038009194,-73.40976549134159,-93.67174475689819,-50.31156463528549,-68.25454851896075,-82.82128701273668,-70.62131572305104,-70.30809092096158,-69.84111201769781,-70.41977635799316,-79.9153549436325,-82.770175690801,-63.20368725153629,-94.70172946392407,-72.50643663013773,-80.78703189503061,-93.84825159034516,-88.18595029493444,-57.44628829882114,-65.35616390685367,-62.97476619034575,-75.49602138649468,-86.40459280215829,-95.17631941718525,-73.63305748202453,-57.74281552567726,-61.51949139833269,-82.72105464132459,-82.83305346541059,-66.36932295115733,-63.22231892397722,-67.61583426705421,-46.657570986003016,-82.16607012050626,-78.58227011853211,-69.47804541268356,-85.7724228218882,-93.8828539615943,-75.99313465108281,-73.2497772941654,-63.60788007663617,-57.86171805514904,-74.31186052421097,-75.58288354924271,-70.5238489070736,-73.08076858362186,-63.6267860577023,-69.5470935902948,-85.99749955732106,-83.70861897901388,-69.38606980677457,-64.41935937698095,-57.91343409918541,-85.24081057038094,-78.86305953744026,44.609036922454834,-83.69868157416585,-77.22246462885249,-71.7799568087427,-69.85611200718662,-66.45717533482136,-86.02197969909314,-75.22741819657595,-77.52089683167002,-81.03771872664144,-56.11019680364538,-92.87255737405346,-88.04126865233755,-64.64975851539512,-107.03776795139463,-62.11852267538634,-61.824753960490284,-71.63116899305169,-61.33129763342119,-89.21462505053512,-72.20288069255216,-74.46675727871747,-67.72857491010782,-65.52004509301472,-77.09367597838425,-68.38188277035464,-51.08696607571891,-75.91200274188611,-83.83195256149573,-63.26678105098411,-81.73644960047983,-84.55069283980397,-81.07920694240977,-60.22836268424487,-79.92761562950221,-76.69659946165412,-96.6779007553275,-72.49423293130012,-60.448017087419586,-84.12689396046844,-61.85918431971588,-63.20486860614557,-76.07636096692485,-91.38160185603026,-80.90267823105563,-52.926841039001786,-72.18771188011648,26.008776664733887,-76.86369062320406,-70.15677787417535,-49.065490190824754,-75.32978533537108,-85.40553774926052,-87.42189196164297,-73.57319501250817,-87.93216963636019,-73.81113329059046,-92.94642749579386,-85.67481182564238,-74.29224459891023,-51.12123074072647,-67.61280732995209,-67.09728864413592,-64.71228292184702,-79.68163916908121,-98.6701125481781,-63.06048274995088,-97.9560911084323,-53.88577129756548,-72.74668926421629,-64.7975576152143,-63.37047669868555,-64.57811253351744,-74.40321516479429,-73.92796854514522,-55.51719550421388,-74.4613422429988,-90.60686008765178
-62.79358074309185,-73.01282552072377,-56.59842655422087,-74.02313667730698,-55.35085256941693,-43.41099701734637,-59.55816113240546,-34.116876097395,-52.55920361751754,-61.763790712223695,-74.3950432595519,-62.66217680794803,-54.18498268925968,-67.02978136302758,-51.35150307316408,-59.164155270414206,-47.943726743172135,-41.03795143531075,-43.45591672641589,-64.26733402756845,-64.69148984825443,-92.01153764214766,-57.46826621656365,-69.13354466658677,-56.47048532153421,-50.6131571811718,-86.12364428728749,7.7870226,-62.66418529015877,-42.10678072558647,-59.27894416362311,-43.200264113567094,-50.39772538561295,-61.96151939935656,-48.04775291239207,-57.84174510510279,-63.08593882428777,-65.39079856513811,-54.052163022484464,-63.882403939534065,-58.27187927838774,-50.856759402941904,-61.1794106352124,-54.535336668621156,-68.89242320641209,-39.97411292201288,-44.30659174831831,-59.93840161492162,-79.305125484043,-54.56194214125499,-47.10145202829917,-72.67999049746098,-38.953838334185285,-77.4269750856496,-79.07950400103616,-42.69559838606318,-72.30867237932107,-54.303396965582635,-60.6363165814626,-66.49151780363336,-76.86491562599707,-77.48663650364865,-59.882031970930505,-54.04004252115883,-74.91232256957859,-69.12665424963255,-54.02719798783875,-53.403239206371104,-69.61310199307725,57.46726751327515,-58.95395310522195,-64.59785379519609,-49.5180869707397,-60.93816993767414,-35.498271529803596,-75.4314404199386,-79.07038540836443,-73.4987905250189,-59.335363738134745,-70.15017062592405,-50.35125454467881,-53.08025121354616,-57.05347809448795,-45.609447006728175,-52.41948822151483,-46.75358558090314,-44.80428536418382,-60.8795576830683,-74.00048491850511,-69.82132663025422,-41.967468461016836,-54.87181757619958,-49.845549123272896,-54.424717317121214,-72.82845853557954,-71.31011396980838,-42.61949429602496,-51.155702183658256,-69.63364951401198,-42.30221751324789,-54.039817878203095,-62.30144949212191,-64.84993686663854,-63.79281018369303,-46.60740438496908,-62.857967576884846,-55.7732245875792,-57.148834520452475,-70.75543799391225,-49.909638624631086,-48.94949754801625,-48.44845453878727,-48.51942531400799,-62.37412568281154,-64.6660791220138,-46.12298757829196,-55.591365358345456,-57.68074682004161,-50.07548452419115,-44.796733198435675,-81.75051254713631,-51.29264483797922,-60.0467241966402,-69.34712990515558,-45.29126185313134,-54.98035557677118,55.297507524490356,-77.36531550343742,-52.97623458915245,-60.46510467065902,-38.83382248870344,-46.87451502780649,-70.87987002341872,-61.34932055636104,-64.55715701656023,-69.45403620053692,-78.2178030380723,-47.32417593704329,-75.17878052208555,-70.2678376783899,-66.92965727883374,-49.19277917026942,-42.17179919015066,-36.12928880878459,-52.574562568625254,-46.31083396014091,-50.369954742371384,-47.84850274533918,-51.3196424586069,-41.811851420226944,-53.003890382560286,-41.360983507830476,-44.720658717840145,-62.0775585293726,-77.98349461458811,-55.65307896643376,-56.81641384327912,-73.26095915490988,-81.33347571778889,-79.72823482779944,-66.29239513768192,-57.35410776802662,-63.61335027589838,-45.312553122490165,-43.864067951727286,-47.141433226416275,-49.70197159864568,-76.57494874256298,-56.14211961873795,-56.39636909240367,-54.41104310007021,-69.7320283801443,-75.48960495998821,11.554668426513672,-44.41805863484732,-48.30029390457394,-63.16117253046043,-59.12399929932115,-48.98568348037754,-69.5761967925985,-60.070402226971055,-84.72082503001869,-50.577135369279226,-60.18885317098957,-46.71603372482532,-59.31072448761731,-47.096841113321524,-50.32834793276739,-52.65209629630126,-66.70701161169946,-46.33719441376751,-63.80461101314512,-67.87872809054923,-70.97360671940615,-53.28311701694768,-81.49867147409407,-66.26848544259511,-62.631531702683105,-68.95421716416236,-65.4692492227455,-54.580018491853615,-101.46780368172546,-57.89399483964597,-52.283307915447054
-40.39287915296737,-40.53847659904808,-35.0286065529197,-60.46652544436122,-70.96001721590429,-39.85958770560514,-58.06204864176128,-32.2073784908629,-51.82802828689559,-86.59451678346453,-58.54417596669488,-50.791325810215234,-36.69314689895761,-34.926485774553036,-43.79408732889845,-40.32180293974607,-36.4009602781922,-35.76277402351727,-36.82036456538668,-34.251482428499465,-43.9032675261154,-65.75241761248652,-65.07849497295408,-44.788240564001725,-62.320777420952766,-34.740552832320176,-58.513476046703865,7.8441315,-74.78654578276257,-36.265195537986315,-51.96924102825417,-63.661357660261906,-58.599731015512276,-57.639723684807656,-53.39301083609704,-30.192606817715614,-55.67751532726692,-49.82355688164048,-43.75566511417252,-54.02677081270107,-69.15613361352503,-28.02829145576616,-59.06836846905613,-49.03477696116971,-31.69635760090401,-51.307773301725554,-36.55600241106248,-55.13439668607092,-37.37279504846802,-69.74875710877696,-49.390767775015746,-41.658904400668014,-37.47375436576709,-45.621303192788055,-61.95462131382302,-46.7594816075712,-58.45085718097107,-39.68428772575755,-60.6075238397994,-58.35362283128761,-43.761547203504186,-56.40521021122954,-36.2834278829221,-33.009687287662395,-46.523356346115904,-34.851780263182356,-32.92280321893162,-41.926995640541875,-48.042266024001016,58.7069411277771,-37.507093115306475,-38.098207926437084,-47.78145368168018,-50.44442093892135,-38.03077507613506,-44.48406545993997,-41.47807319452119,-51.010971412633275,-38.36877745453442,-32.33345652095462,-36.389018607578414,-40.823622369148694,-58.03596617359912,-33.89605266586807,-34.88678789041021,-47.59024719773197,-28.392993392256216,-56.44176324875913,-52.56835324255282,-43.16965270941013,-34.67244577607498,-45.83733913227603,-33.37390552308669,-46.84883552347686,-43.16192593399745,-50.94035527849294,-46.48785390079811,-52.06789050873513,-61.33710421299798,-43.579524446123,-37.93205865110742,-36.22693839269971,-40.617597931419134,-34.62621573642548,-36.57573572208192,-43.02211201361517,-38.629879519209254,-49.68859605276098,-48.91101849740926,-49.863305796072034,-42.64716699947276,-33.63642088090909,-40.125970214653606,-43.16245358829779,-45.60841292429374,-37.715986176351976,-61.341307555511186,-30.656799980403086,-48.529213342952325,-40.172123913518014,-49.5492376788269,-47.867083534383475,-52.1757975017035,-28.876295260420157,-46.477782544587804,-57.3327080029337,56.78470778465271,-46.36120263478447,-42.741351607911724,-52.38636228060351,-41.07969627360384,-64.6410844856844,-43.90781530989301,-48.208179153455085,-37.20721039044753,-34.57005194018842,-45.21097428916266,-38.38144126708054,-50.80589204665996,-37.40176115710931,-32.700986772491135,-53.51978632824313,-32.29542102445216,-38.88057251689117,-43.645122791868296,-87.43027597754295,-50.41235370810354,-36.354674314723376,-42.76812864317067,-47.82024688198892,-39.01923537564685,-32.0631274956677,-79.41909323152251,-33.67158953385561,-52.02122909668023,-37.19301955795073,-64.84439840174758,-69.93774345572317,-52.490144344805216,-55.16070187590052,-29.402083782917476,-46.357799562660155,-70.57315550159717,-41.10683997533493,-45.26910075403209,-38.69451906052564,-42.158215503094056,-46.426338467875105,-35.67113011469238,-75.57266694888271,-39.51875000908105,-48.10113920131356,-52.24584347777564,12.246700763702393,-35.81739669687751,-53.348287112742995,-41.30108996305445,-34.471149952227904,-49.794985542189714,-44.89840774485655,-49.66532152087416,-43.00369224563852,-39.815902864471205,-63.405986252925054,-54.84776603537176,-36.50729303494916,-55.53985396276246,-72.92670101150122,-31.15909925833204,-46.74182461396892,-33.26248776172364,-40.329941911415304,-37.3206268496916,-36.17288164864617,-60.03065133861659,-49.92817297678387,-49.11688386687885,-35.64269920612676,-45.13580686195472,-44.92913022931064,-59.88054762651772,-35.33005415048369,-55.34020441644986,-60.44806688466163
-42.77086627063385,-35.17079003329146,-37.212901173594645,-53.51028609203472,-62.057971130358425,-29.970252256873117,-35.403099406453116,-32.08956386006061,-33.58148889109002,-68.90128943174263,-35.81696118609895,-32.88190068773869,-32.81230580360213,-60.21378685477167,-32.817404742017466,-43.58652663130564,-32.23082464276154,-43.44408362535703,-35.36919015137619,-31.973368024913526,-39.22287910024197,-41.28608554838136,-53.19510500539007,-55.752100221005236,-83.67259037215553,-33.662829470977854,-53.50402608379525,7.9228745,-62.12772734568704,-33.13336090559766,-61.21081859760906,-49.792835061485576,-38.06601026053748,-55.3843878192039,-57.35077639458422,-39.23386495906069,-55.36205413322123,-34.47686807894938,-40.5142836679494,-42.16045667964387,-52.77021543236405,-25.881906974980105,-73.72212451269412,-70.67964685842416,-29.376992128889963,-52.620742839418064,-43.829941274559545,-45.380746925847326,-39.006618678084365,-45.980539158041864,-42.89990577611998,-30.729821641718022,-32.55517585289358,-26.918455930646825,-56.601832510258056,-29.864250892305357,-31.236818419639413,-37.86531321083751,-49.30833085637195,-45.59125992926308,-44.30694850021838,-28.452574425118325,-32.947903059412845,-28.370136600863958,-35.503796664227956,-48.92623841036424,-32.96228548375448,-36.181959110544014,-26.4996190040339,61.634955644607544,-40.27551731977903,-45.06363974404728,-43.02710749429573,-45.74008541807892,-49.53688344697178,-60.84402718620305,-44.07136753592198,-35.60235820865272,-31.669201547980162,-49.940007026848235,-32.1850607178873,-29.531121950264946,-52.74420754340307,-36.89026016326084,-50.57125232184402,-59.8173051490294,-33.51869738132956,-54.07568568222531,-27.86617226135281,-33.726523184871084,-54.32820223896227,-65.4770312810245,-39.094501869035916,-43.625395078874234,-30.74255594536435,-38.91960574793916,-45.670664824924394,-52.78204424979332,-37.79513475637306,-57.8062685951003,-41.699553735859595,-49.89848723473952,-59.573498741732145,-37.99069913696034,-38.714861841385456,-68.96050517208805,-56.724731069905665,-46.41865241958494,-35.49753677060891,-38.645559099403265,-49.59468311645157,-33.27737129048254,-46.8166643632863,-27.09189954472896,-40.34409493035888,-30.79659955931582,-50.22585785902768,-34.47004910481912,-38.28848194131727,-61.71163174067449,-30.98902412802327,-56.61600683814586,-46.51702509683368,-37.449972127719974,-52.12097732560479,-52.1726797770865,56.76863646507263,-54.68211662565293,-47.28718239932338,-60.34209949215031,-47.78878706915081,-47.870662269397904,-36.03344433627752,-35.527819670285574,-30.10198360805325,-29.568642203759065,-42.6260843286285,-47.400077741931284,-73.46894789701611,-32.30805547871155,-30.254574231221472,-31.20692558924514,-22.153699880879095,-40.44183194972079,-47.98368865451168,-65.18160342271092,-32.418154214358815,-27.676117592172687,-54.5106071841544,-34.40744886908989,-62.861262523755826,-33.38171194681257,-49.82002331650253,-30.982469122149077,-44.174621798950014,-49.13508010149603,-50.04225368518128,-38.110659936244254,-55.74269862386998,-38.372800499246615,-35.42936924150858,-60.229075924341956,-48.976949094608536,-37.90177494683716,-71.25072361787193,-46.80702407311666,-35.71209365017204,-38.01681823283925,-31.6070815784836,-58.63414874915679,-27.802572986005647,-46.57298023722744,-96.97480242562919,13.58798623085022,-38.142706527203856,-44.57480368877638,-33.050478346257485,-41.452634039673505,-49.85441955632729,-34.870504782440754,-36.92212422589622,-32.917043380185035,-44.84530547027234,-51.48510775734637,-71.22363911542641,-27.154923202426062,-58.74046773682812,-69.97307560843649,-30.008535189374253,-69.94502511550394,-41.62107399119362,-51.63621805466225,-50.89282379352151,-53.16976249266185,-37.16750992826702,-49.17048915252096,-58.09895634473254,-52.19022812985224,-81.26419144059194,-34.526037585156104,-39.3742132040795,-49.986203099880306,-50.119556718251815,-42.438849896065534
-60.255316224488475,-29.295641975909245,-39.458396271249434,-49.01500085103325,-37.17258431112345,-34.32554492349153,-33.95855190661205,-28.29383768945852,-41.47715306034436,-43.636658208598526,-63.416181554030906,-41.5654867269532,-41.46672803955329,-28.195543544578307,-24.20675313326041,-38.63560158003985,-23.577295178870248,-42.66709985901954,-46.23875331330018,-49.12864109673736,-29.78319670810411,-41.2395752464455,-61.532709307917386,-32.0868340131981,-52.941282411305245,-40.46455241166883,-45.067895228058546,8.0058565,-42.94764138704697,-71.28643959293021,-50.92683685015443,-24.26993399388682,-36.57478891987618,-43.02083162944297,-28.187351233831812,-22.541092474499973,-50.46116507956882,-61.17363730021594,-26.076099095296836,-37.868019681021146,-30.23757631559004,-23.963262941758053,-56.86596055775275,-35.85719625763936,-41.56028466721442,-41.913048222575384,-39.725864287789115,-37.20133541101731,-43.488004941703814,-56.77672295995949,-27.581111806740292,-49.28455926266081,-55.88678562559917,-50.192646894048,-54.69186561880483,-52.58072368128784,-72.54057013205006,-29.61259019842157,-44.52440978697803,-39.24053994467001,-46.42298827549162,-88.54121588709666,-31.478325794167656,-24.739773309694886,-23.193211533274106,-26.29262596864977,-36.93232089336162,-33.18579378890956,-40.07960384117221,63.839433908462524,-41.12555627764564,-44.39775565136864,-27.62497105830908,-38.88767509017183,-33.87455259710258,-36.600452382975234,-47.9717655320868,-34.827874272357036,-31.60776358907574,-26.63556324796229,-47.44513542291793,-51.594363133677504,-66.95083780436751,-34.13715806384295,-61.70033517702543,-72.79580634744265,-32.545741142516924,-58.28032339005235,-47.524819999310004,-28.110350063256117,-58.24783037862606,-34.917418777285334,-26.619050490792763,-55.94699983439154,-26.712331931851054,-29.10227224809076,-38.03123323800198,-28.866217901806685,-47.11438765511152,-86.74003213956273,-39.73588885713305,-26.83092454617012,-32.37861124653373,-26.017329772955623,-30.263613614810236,-47.221098884813294,-40.97967627272026,-35.91821159485303,-39.109681817560585,-29.637601787389833,-39.34355411237305,-51.31130992642161,-58.33242283880949,-25.651031730357726,-32.267487555747415,-41.6615193938709,-28.781544441781882,-27.070279119058316,-37.30734826263758,-59.352120662415075,-44.71889726470285,-60.347347639999384,-30.270419047159724,-18.54016066531925,-49.043263936864044,-51.120438433660354,58.619051456451416,-27.6034018547804,-43.13341778366742,-32.3061920764347,-55.48998306075569,-34.569625753828156,-28.345644512436994,-31.81852383542962,-28.297697710553038,-42.10008231283108,-40.96216288568739,-36.4487485492825,-50.22480843670625,-26.41231857207598,-48.06190367711433,-30.49977712875613,-31.538959860525846,-29.371131411819317,-57.47734259177147,-36.77773498661797,-27.19299720179931,-34.167944758633794,-30.77240627452032,-25.47170366593826,-53.85662708322648,-27.68440461793434,-26.165271049438026,-25.601657259524682,-34.492379349429676,-24.693592575695643,-41.27708706941939,-32.607944004830514,-42.68953662792045,-31.65918509352059,-44.57502274562525,-34.71973187895625,-58.70837201106192,-34.509904332033656,-58.26524907111574,-63.08793210679633,-20.465829361981818,-28.774409473270318,-27.064534068444477,-62.90621162030968,-36.27532268379352,-30.55992607312223,-69.20327519520497,14.700660228729248,-72.94807312433106,-41.27196254972531,-26.574391533857916,-39.671855612067255,-29.444637535289253,-65.84770757794365,-22.99658738053284,-28.08263151586907,-60.93252226099333,-59.42240022887843,-63.4364152339471,-28.763962273259626,-30.610489081298198,-36.154223810139946,-33.299513971146226,-47.521900408913915,-56.00784378713212,-56.6631945826807,-44.750940417686316,-67.01919505711362,-21.169021101010916,-41.40204350696788,-41.76361654748316,-28.457201208268508,-46.40933497812477,-43.309629518432224,-33.65200087321616,-23.935435503960623,-50.99581978877914,-56.815504530839235
-54.47640391754569,-22.730897416744977,-34.89830050181071,-48.81851665793824,-60.124090791641926,-27.801007024214858,-67.51637990697863,-19.44441999211739,-28.894573613712232,-35.816701247473645,-35.557545853325664,-32.97415071169674,-23.676295114111696,-22.21326301410242,-24.48393768791082,-22.847423145209756,-26.25790566214049,-29.201408174348877,-38.89096451473479,-53.394573245776144,-36.09153199231342,-31.86798979970819,-51.89855656941672,-25.357448713540677,-46.96999476811816,-21.334894054046437,-45.648837518330446,8.086304,-56.15638581105984,-57.925770860888285,-51.5756070918234,-25.250480307928136,-27.703184550328746,-40.91301662822376,-53.82353056870458,-18.945234024743492,-51.500544078846644,-29.711013429250205,-25.17545649451043,-28.030526822141574,-50.25650166931303,-25.082474704360536,-50.098668476719375,-29.525334697751322,-45.708710569545914,-21.674014924999884,-21.33255775933287,-64.12186394907617,-39.27177509909569,-56.32061480254051,-22.593553178144358,-52.72080927961864,-56.520890842411426,-20.890083140677497,-47.49604156911809,-51.804015961526105,-43.02330439337492,-19.838020236850316,-36.20991042160169,-66.83351368401709,-48.16712206085677,-43.97401410948311,-29.20304749668764,-19.868793838797124,-24.186848741175037,-24.105501442478257,-29.24382416986498,-22.78465002544831,-25.455918678845816,65.44945669174194,-37.93306691261985,-68.33613508786168,-27.94405595491346,-23.90998835076404,-22.634883848346377,-33.773488929374004,-42.68630007684617,-26.373382420480546,-22.42905635279845,-25.242693857459493,-23.868969209941195,-51.35111757182912,-51.82497911931892,-25.12986059454409,-56.616363407828025,-43.949720318493185,-22.252385462115946,-53.97741874614352,-23.47770217927345,-23.407578057432847,-34.9689201516363,-35.38289495307462,-21.14285293166149,-50.25639750753812,-25.071104647690838,-24.19314253671439,-58.464029575765714,-50.940254045991146,-31.34546598154555,-77.12779179460325,-26.480173356689665,-27.324299909196306,-26.03376744092651,-24.134035525998602,-26.405777049773725,-39.26666446649523,-24.828777681431127,-24.058998256109447,-27.145094580130884,-27.30729775186726,-28.583259265357952,-40.80377277254479,-41.373280414247056,-25.55427964911268,-24.088092420138114,-25.827334328898182,-25.01739644182062,-19.89705760841662,-28.669271001080013,-44.21516823138045,-21.56863000347372,-44.06002975871298,-43.449585966611096,-22.08751134080513,-55.119950095268834,-50.33164690116913,57.78753185272217,-22.281479703027323,-35.88808575787301,-48.83571812455449,-28.962797867779233,-27.06191316770721,-23.36191586049795,-23.573037700646275,-29.039753468915382,-23.76261470973165,-44.995205847507904,-28.89881070055091,-48.262523488512436,-22.09662343379708,-26.404041389002067,-30.584042994004097,-23.348801469559405,-21.880801474500032,-33.42153460458109,-57.29934261634297,-35.08201200347606,-28.25056232786519,-25.536617003702137,-27.836440767933553,-43.288208159362306,-24.290229835683824,-33.555767426130515,-19.76394205509448,-28.903958977941848,-22.227636310803288,-35.32672732877246,-49.294526539998344,-54.105227520846164,-22.246365980439723,-26.291428673171136,-28.219228806447195,-57.70371986631578,-16.896045974642746,-33.312833393714,-56.87088326328059,-22.176918502070166,-27.181576087478156,-32.83725614907361,-58.67699127933479,-26.40647145956882,-26.419233911787323,-46.462812349307875,15.48391342163086,-67.28651717193617,-36.54504069869089,-20.134680641998983,-34.227407542999686,-48.40516141774917,-40.28773049817838,-33.43735880128485,-25.95957294439601,-35.471088288171686,-57.561491000165844,-51.04705487513,-22.24192864085328,-26.207186069591472,-50.82529762730306,-26.69819594818145,-45.798689827440306,-53.47375310313789,-40.846557158883485,-24.540793440231568,-60.36555898730227,-26.229205463111445,-34.49874272790113,-38.0084095325666,-21.89037644263427,-49.60013050114363,-50.28326466152373,-31.316562318373844,-21.103680738434736,-39.279181089227414,-53.90538550150576
