1_4_5AverageReturn,0_3_9AverageReturn,0_2_11AverageReturn,0_1_15AverageReturn,0_3_0AverageReturn,1_4_12AverageReturn,1_1_9AverageReturn,0_1_17AverageReturn,1_4_8AverageReturn,1_2_6AverageReturn,0_1_16AverageReturn,1TotalExecTime,1_2_2AverageReturn,0_0_5AverageReturn,0_3_1AverageReturn,0_0_6AverageReturn,0_3_19AverageReturn,1_4_18AverageReturn,1_3_10AverageReturn,1_3_3AverageReturn,0_1_1AverageReturn,1_0_13AverageReturn,1_0_19AverageReturn,0_2_4AverageReturn,1_4_16AverageReturn,0_2_12AverageReturn,1_1_0AverageReturn,0_0_12AverageReturn,0_1_7AverageReturn,0_1_4AverageReturn,0_4_8AverageReturn,0_4_12AverageReturn,1_0_1AverageReturn,1_4_3AverageReturn,1_0_15AverageReturn,0_4_16AverageReturn,1_1_14AverageReturn,0_4_7AverageReturn,1_3_14AverageReturn,0_2_6AverageReturn,0_0_15AverageReturn,1_2_4AverageReturn,1_4_9AverageReturn,1_2_1AverageReturn,0_4_4AverageReturn,1_0_6AverageReturn,1_4_11AverageReturn,0_3_13AverageReturn,0_2_16AverageReturn,1_3_12AverageReturn,1_3_0AverageReturn,0_0_9AverageReturn,1_1_2AverageReturn,1_4_2AverageReturn,0_0_4AverageReturn,1_2_11AverageReturn,0_2_8AverageReturn,0TotalExecTime,0_4_13AverageReturn,0_1_18AverageReturn,1_0_0AverageReturn,0_2_15AverageReturn,0_1_11AverageReturn,0_2_7AverageReturn,1_4_0AverageReturn,1_1_8AverageReturn,1_1_5AverageReturn,0_2_3AverageReturn,1_3_15AverageReturn,0_0_0AverageReturn,1_0_3AverageReturn,0_0_14AverageReturn,1_3_7AverageReturn,1_2_10AverageReturn,0_3_17AverageReturn,1_2_0AverageReturn,1_2_14AverageReturn,0_2_19AverageReturn,1_1_17AverageReturn,1_1_3AverageReturn,0_4_9AverageReturn,0_2_5AverageReturn,1_0_17AverageReturn,0_1_5AverageReturn,1_1_4AverageReturn,1_3_19AverageReturn,0_3_15AverageReturn,0_2_10AverageReturn,1_2_5AverageReturn,1_1_7AverageReturn,0_0_17AverageReturn,1_0_2AverageReturn,1_1_6AverageReturn,0_1_2AverageReturn,0_2_9AverageReturn,1_4_15AverageReturn,0_2_13AverageReturn,1_3_17AverageReturn,1_3_18AverageReturn,1_3_2AverageReturn,0_0_2AverageReturn,1_2_9AverageReturn,0_0_10AverageReturn,0_2_0AverageReturn,0_4_3AverageReturn,0_1_6AverageReturn,0_4_6AverageReturn,0_3_4AverageReturn,0_0_16AverageReturn,1_1_13AverageReturn,0_1_12AverageReturn,0_4_1AverageReturn,0_2_14AverageReturn,1_2_18AverageReturn,0_3_3AverageReturn,1_0_5AverageReturn,0_1_13AverageReturn,1_0_12AverageReturn,0_3_6AverageReturn,1_4_13AverageReturn,0_1_3AverageReturn,0_2_1AverageReturn,global_h,0_0_1AverageReturn,1_4_7AverageReturn,1_0_4AverageReturn,1_3_16AverageReturn,0_0_8AverageReturn,0_1_19AverageReturn,0_0_3AverageReturn,0_3_10AverageReturn,0_3_11AverageReturn,1_3_4AverageReturn,0_3_14AverageReturn,1_3_11AverageReturn,1_2_7AverageReturn,0_4_19AverageReturn,1_2_19AverageReturn,1_0_14AverageReturn,0_2_2AverageReturn,0_0_19AverageReturn,1_2_13AverageReturn,1_0_9AverageReturn,0_4_2AverageReturn,0_1_8AverageReturn,1_2_8AverageReturn,0_0_7AverageReturn,1_1_19AverageReturn,1_2_17AverageReturn,0_4_18AverageReturn,1_2_12AverageReturn,0_4_14AverageReturn,0_3_7AverageReturn,1_4_19AverageReturn,1_0_18AverageReturn,0_0_11AverageReturn,1_3_1AverageReturn,1_3_6AverageReturn,0_3_12AverageReturn,0_3_5AverageReturn,0_4_10AverageReturn,0_3_16AverageReturn,0_4_15AverageReturn,0_1_9AverageReturn,0_1_10AverageReturn,1_4_1AverageReturn,0_4_11AverageReturn,0_4_17AverageReturn,1_2_16AverageReturn,1_0_8AverageReturn,ComputeUpdatedDistTime,1_0_11AverageReturn,0_4_5AverageReturn,1_3_13AverageReturn,1_4_10AverageReturn,0_2_18AverageReturn,0_1_14AverageReturn,1_1_16AverageReturn,1_2_3AverageReturn,0_3_18AverageReturn,0_3_2AverageReturn,1_1_1AverageReturn,1_1_10AverageReturn,1_1_18AverageReturn,0_2_17AverageReturn,0_3_8AverageReturn,1_0_7AverageReturn,0_0_18AverageReturn,1_1_11AverageReturn,1_4_17AverageReturn,1_3_5AverageReturn,1_1_12AverageReturn,1_3_9AverageReturn,0_0_13AverageReturn,1_4_6AverageReturn,1_2_15AverageReturn,1_1_15AverageReturn,0_4_0AverageReturn,1_4_14AverageReturn,1_3_8AverageReturn,1_0_16AverageReturn,1_0_10AverageReturn,1_4_4AverageReturn,0_1_0AverageReturn
-67.80746654241369,-80.78784538651564,-65.75461167181767,-68.01506720547617,-78.73987760982726,-80.61147249988392,-78.63798502300465,-69.60828615218209,-60.2565780113369,-75.17820998718108,-61.81446483621119,51.267338037490845,-69.32282277508486,-53.243242823332444,-100.37249577631086,-65.65984559406913,-73.6628502090792,-70.24564042407874,-71.48889677153711,-92.20814068472318,-77.40481725180223,-76.931749468553,-77.8714797078747,-70.9155119556148,-74.47656347164529,-80.11286991257339,-73.62075222340889,-91.28110285882474,-71.34902938971618,-72.62870717228031,-55.62442801804599,-95.428093387805,-79.1450388119575,-82.86522696444835,-76.07308703237939,-66.07236369428679,-61.82126580608537,-76.97955040950238,-72.17510198853856,-74.27583923579962,-62.097495618829115,-65.32909765153254,-68.99938412726425,-89.36687414327113,-75.10971372058756,-62.8839321391771,-57.84911953183571,-76.14490720197637,-79.51740649825237,-74.51081452633034,-87.07672484668717,-69.0758864668512,-69.34159036963611,-63.95871725463238,-53.22376224983665,-71.75177112896314,-54.3235861886263,49.395981550216675,-78.59112427227362,-62.57436355163248,-79.15963766298216,-80.92519785698305,-55.355840993954835,-69.44190921266323,-75.00433031757903,-60.542798132576884,-57.07364322853454,-78.65790942597698,-80.22183436829306,-69.61938499104723,-76.58097899954518,-66.2142123928888,-73.86596206926386,-72.42207072792195,-75.08109002658458,-85.57344350479406,-70.95669873500864,-90.16108871438576,-57.32108377481133,-67.16868474542635,-80.85382006349865,-73.79902228081755,-61.833413665055666,-56.450387971414024,-81.04254857579251,-72.26402518225589,-84.94712272994741,-73.63000318752673,-64.10897090597275,-48.994991804635944,-73.58360884723096,-58.441069537399486,-71.92561865010474,-58.8628772417448,-89.05981685284507,-68.06564103602133,-82.29163542724083,-69.38251974677277,-71.95778119341932,-74.04724719142236,-60.61922344352748,-86.2030468545872,-70.65131247856826,-87.06382153995143,-76.28793474570465,-65.96177984809921,-68.65696184075814,-79.51480607473796,-63.63760182886635,-56.819574692338904,-78.3411981669157,-63.403664078152204,-66.23418405685135,-85.72449341853199,-84.51055929283353,-70.78945795811217,-72.60859672940161,-87.47328166001036,-85.39060465043353,-68.82246178413591,-77.3966316740853,-92.68314333372035,7.7686477,-90.00471911462317,-81.95320155483265,-59.15152216802116,-68.13594478947937,-71.83634563569099,-65.88686232453774,-87.05064598260988,-76.48809671651564,-61.07742103402253,-75.79411845337735,-73.98000080937707,-66.39396141961707,-64.19225200352683,-96.7945533538237,-69.13550644973327,-56.477860976569694,-63.67111177487342,-77.26642933528996,-85.12564652083188,-71.07364044871944,-67.69733116974682,-60.000411440051224,-69.51841595756346,-50.62792113011989,-54.802556947626556,-67.99582979987409,-52.863427305770635,-94.24716723496186,-64.8993503010228,-72.8202390500273,-64.84230368618003,-73.79546161769707,-63.12743505858921,-79.29399304296324,-82.83543081608889,-74.59415560538439,-65.80275091331991,-64.37665698213934,-91.1245287248527,-73.63831340869103,-80.19274529155857,-63.18091779982503,-88.77423463631668,-58.88438170290128,-71.99697631037647,-67.10438481687821,-56.135511933920846,25.42207908630371,-61.918833814813084,-74.58651871203826,-77.92462365321403,-60.24324544382003,-81.46010628550684,-59.066294536532745,-56.87417440865645,-77.77099806930511,-75.31059520530238,-75.75365358291556,-76.67118183716799,-63.11030742806338,-67.68099835968188,-63.94965041068313,-62.90794107941282,-79.31248172281347,-67.25352151465052,-58.78685631760753,-71.61226307522145,-77.66679737734061,-69.52136267360876,-91.52126285295152,-72.04262746368337,-78.91982950144313,-78.9449288932057,-72.38495654044439,-69.3408765169655,-58.77396136346057,-64.22910099461009,-65.36795942468183,-66.61983446482016,-61.88362611093794,-75.73662482619538
-67.39201309013436,-61.375796300136386,-57.8141861780514,-57.65275249675934,-50.04200760563293,-47.112875643993355,-54.40826064953689,-61.98977444070944,-65.44273404534317,-62.10983153543667,-63.009903347135094,59.95554280281067,-60.56399046246109,-69.81499322436568,-67.61483948031638,-53.75799962903452,-81.54802313334228,-45.77096422159436,-62.74993023425643,-75.7874282689578,-46.76661532375457,-58.10531257158571,-60.96420924385478,-71.49527518274334,-60.43614817153671,-55.051652258829634,-41.065547784071015,-46.73801737970844,-43.744573981731904,-87.13400785617542,-64.5873553893918,-46.077448536069895,-49.59648933816165,-60.74733696836311,-47.46308522622267,-56.36648380526608,-56.54380425917974,-41.42754653637332,-59.03364373740048,-46.01057147271537,-70.12157247069788,-64.14956879551524,-50.38768719298876,-51.922177252954896,-65.54909142826388,-53.89230810374312,-55.04217388257892,-68.32442469799446,-71.22481841574562,-47.73381480391397,-50.91694044847272,-56.99299016666384,-63.44917508124222,-58.99409661596243,-69.59662903165432,-63.74164911409698,-70.51886706358943,57.5329692363739,-63.76631279379558,-38.2517075012783,-39.421177224496596,-66.05609244555845,-54.79846383147602,-56.61545261221827,-37.33794120110354,-64.32848911801386,-64.96435503586073,-72.12213493351865,-58.800550734250564,-48.359830223136754,-67.59767061058224,-56.32956439186046,-43.56095807851055,-53.25265465550852,-72.39640856045351,-61.54260160627915,-64.59398072471532,-57.339207159921,-51.33366754574345,-60.479781167720205,-56.499311863257546,-76.81358905632237,-61.77478405199491,-69.78421437456623,-62.92103225125444,-64.91473615829447,-59.70607878546343,-64.96820436716483,-57.35291768478154,-39.657200505894416,-68.07043368404422,-55.02355903650734,-42.10115334943718,-61.88815456622731,-58.233412121274675,-57.759244118176696,-62.53387566639248,-73.30908385758444,-41.6337526099342,-57.39856629487746,-70.8245150810901,-66.18251286814946,-43.93259466965418,-55.82786213508297,-66.77993689397724,-37.40449522170728,-52.973377757772795,-88.07043984717944,-58.28074692761768,-50.29628773724441,-52.10595803213385,-53.919635756136564,-67.01042549740075,-44.3971288465619,-87.46059224670155,-60.38595358438871,-58.149023706761994,-44.887546959843384,-57.581822463788924,-54.28426462889024,-67.50250142477172,-66.04813984438542,7.7827487,-47.999702897840905,-46.004011050538175,-58.210128213286154,-57.356088863349655,-68.64333138696313,-50.52822473073534,-72.81414330567968,-62.59039713464347,-70.03053697141782,-75.84520944339873,-59.12134292350627,-65.90540158132825,-48.35159326522166,-55.5041043032337,-66.0635163352737,-53.51590425181476,-65.71060329078314,-72.43203394287711,-68.69221998511887,-48.03037865447127,-76.5062485844187,-72.19983679136892,-76.2847014904469,-39.40155393849987,-52.354473749781846,-72.44236281510621,-45.75516898437195,-48.86402519023308,-61.3857750355825,-41.005356786372694,-52.80737292420781,-40.140962483492196,-58.64094365746622,-49.615192702547645,-66.66285334737853,-53.70600494433726,-76.91943942973735,-51.92168509015552,-53.31309488183686,-64.60759197521273,-52.89338277208811,-49.502148975048,-52.66986380192637,-65.32326831927246,-67.75749185744827,-50.411257666107545,-54.24386507348942,13.410537481307983,-58.336168573212326,-65.85965788078143,-62.351801918235104,-54.52758751187302,-48.406066406257324,-67.28337584364374,-54.68087937893829,-70.36513529250824,-51.15631042451839,-57.606381244104846,-52.74155949749733,-50.84974004291395,-42.118077532173125,-78.31368340525225,-83.55871460120241,-47.44531483927492,-45.60286216239643,-53.569699451949035,-62.56676043013279,-77.03635778892722,-39.4598730038129,-66.66946059385397,-61.10010642418681,-55.577256985374646,-63.48135357682572,-48.300391848687504,-46.791940155530796,-50.803635269637255,-76.81462486010336,-51.71534636524122,-48.4724004483492,-56.40932521771601,-44.3273926479958
-51.413735216860175,-56.87909117922145,-69.14976527917729,-65.31567858919476,-52.65908176925545,-34.948633654503396,-51.59942528481285,-57.07708282936531,-51.492942375452174,-57.26101402896207,-37.319342183482476,59.97478246688843,-43.168559220162074,-72.3107389328269,-48.52750970823029,-71.76157034590794,-61.06737790925021,-30.410870481139952,-37.55284153088868,-44.85423774129462,-44.5671577163181,-39.503873078489775,-40.13339121990849,-51.066550431493496,-31.214664234909126,-43.9536172605327,-56.07608822578843,-38.88767260846174,-41.550797920982944,-44.40969090988452,-57.69638111518732,-37.34804937159916,-42.275384619104926,-37.58540117354219,-42.37369332637405,-36.78713006121484,-54.96009584391934,-29.931558393324792,-60.98559780741329,-65.32454086343306,-53.45021490550152,-40.43385230747306,-41.66391067048989,-38.82433556174144,-54.3816746926824,-72.42112094445996,-66.82150459100856,-44.40092263450629,-41.06556108753656,-40.155163573799406,-48.22932647873731,-48.131589900157344,-46.687174513975826,-41.44016246554426,-59.00975451691983,-66.63382110013481,-52.26125063313465,59.885167360305786,-45.1889830223544,-38.08803043344484,-50.926276471289626,-52.52704943458019,-63.48730349693962,-38.13595348791482,-59.196274214599306,-42.57537684550347,-42.38887715898854,-45.215644315735325,-46.32974369082176,-73.11942298518856,-33.72902752474209,-76.67415990239603,-32.76962860692623,-46.018329270260345,-56.80063649130613,-53.25291035228627,-63.31214653204219,-51.110775207449414,-46.695848035405156,-41.39414483776696,-44.97137056178291,-58.32594739418332,-61.443397869038314,-45.95610274457694,-40.582075178762636,-52.609786576349656,-61.01147933970966,-51.58095961188968,-51.4471659665296,-31.46666645808334,-82.24001673762605,-42.852929479498776,-50.53388594000952,-45.349217656368616,-56.04592988077447,-49.2589263717838,-41.68170882138306,-49.35383214746173,-36.620712207165674,-40.15764949387648,-37.3692716140628,-44.634283449155305,-52.87319117119804,-65.30257291153518,-44.185873313894106,-58.92885683385387,-65.8254045373164,-48.47136829067026,-48.46378216092787,-37.611367764443834,-42.26624795843594,-52.28384000888147,-77.30090790625665,-31.87754703980469,-47.53089990329201,-49.292243208857315,-49.146326913915274,-32.559033474623405,-62.651168889767476,-37.99436727536221,-44.1082331902678,-46.74054849244767,7.838493,-58.40489322933819,-29.196779194277394,-50.51072755298494,-41.44545847389539,-61.93832173967428,-55.601321047968284,-43.56659730169006,-46.19985026535889,-82.1624264863054,-44.020485238107355,-73.30322614421043,-73.6616276648957,-33.57152843420948,-43.72284206206707,-52.546897941549354,-66.33310850088915,-50.737551968342615,-46.33793228188053,-41.684122664786656,-41.75486976352638,-44.5620632136734,-53.76375382070862,-50.86326911084336,-42.54278704168131,-44.48538075214532,-54.746282531709795,-36.40716984058446,-42.68813866706136,-64.22146996137066,-36.651904728078826,-42.26828513461547,-36.96948065023148,-83.5450164621253,-44.61540417215708,-56.152637676772585,-42.469453574824016,-65.1048412785396,-47.29082384636507,-36.29775511629088,-55.56860431611743,-51.92296448221595,-49.228743097317896,-45.63025097434461,-75.64828453423964,-67.17508307473807,-32.291296085818985,-57.9182187664473,13.051755428314209,-66.54910202017763,-58.28435900019903,-40.51622426354156,-34.9265171410422,-37.51455020281162,-71.3350813098229,-31.889616070708,-44.00877490133735,-45.411422360704904,-58.60845532027219,-38.403384491756356,-41.24740546420512,-34.888004203092024,-59.350234372448085,-49.389305662555344,-33.74471279309513,-40.32122726931499,-64.23348207770282,-58.19111557620911,-52.95906484875056,-38.71924691751698,-49.3519472833921,-43.920043840730656,-63.00679911947262,-50.74246924664539,-56.84862499483059,-68.36699690477192,-50.908249952295144,-48.94475519647894,-34.99249688558802,-40.58535224800349,-43.46606768113223,-59.90090342438935
-35.88335415701854,-33.25586471369925,-44.709229584171624,-40.64153812193598,-45.7488573294697,-28.84687648538705,-28.96665272240991,-52.173415918908134,-30.91179452209104,-30.112362976083755,-48.4203574469076,63.602577924728394,-29.72749840613838,-41.96623412171043,-34.99666066739381,-47.14768615604213,-37.96600055177852,-46.92320275223119,-31.952785872481805,-32.03398314002137,-31.614889355105515,-51.02863622968441,-28.86402600862956,-54.5998173232805,-31.716755553197906,-37.79317346829584,-39.46153430516759,-47.731590356909955,-34.189999019911454,-57.27514522240375,-39.333304105186876,-42.197364888009155,-33.85730337291844,-39.09379195345417,-39.21645772464783,-39.86319658582278,-26.670932946535167,-29.732432883878033,-29.5288390711535,-41.15890421189391,-50.793257447659755,-42.39851211837918,-30.281758121505355,-32.47668807109668,-48.31674521981,-31.67787394572602,-32.695885971481836,-70.51762408875476,-45.86344317339528,-30.28973025611858,-45.018298532436724,-38.57472912938103,-27.849625621487508,-27.313935808311875,-51.17882120529677,-34.132146050515104,-34.097703445115236,61.64924740791321,-73.9290334735859,-57.69637120927431,-36.04316970989028,-50.60079127861555,-33.937871782329715,-30.162342616877233,-32.21304062950671,-31.386005566871283,-36.96833381493092,-52.98573929729603,-29.84319007000768,-48.40266050331907,-42.615746854371295,-30.135635040379576,-33.86020351433614,-39.42202504045512,-58.5712360796118,-43.084575518849284,-33.086714672466805,-33.30933690515043,-34.11831393429973,-32.56299822103739,-34.962932816632815,-44.05071262507866,-42.37644660345374,-58.351679524262494,-36.462811775124884,-35.18990382903439,-41.866153859602065,-51.188682993575746,-32.95350237293,-26.346605874734752,-62.891660249654116,-30.84035255974495,-28.949537876040523,-32.77636129586637,-30.666293625258874,-36.58365262372072,-74.88126813799526,-48.267791145622965,-43.69555567985799,-29.61366300798015,-30.194578277823073,-34.24151512798213,-53.1783189267547,-49.797276238983535,-55.84376829129701,-37.31844620686959,-39.07114409813243,-53.38328335173335,-40.38622354719667,-44.78334910266777,-29.96890658540566,-29.175284857241888,-29.966268293661017,-52.75170128949552,-46.76573750986165,-37.91208618619079,-64.84342747336675,-29.445207106986096,-37.31019457785745,-50.60254728463425,-45.32770238550174,-28.670897916781005,7.936869,-34.011548424313375,-30.620461708904514,-34.00960482587705,-38.51612778207244,-41.77698172088804,-37.04163014895681,-65.37511762434808,-48.020794689535194,-36.16425800462989,-36.619226455567386,-36.60236634395216,-29.856643609685946,-31.576776254247267,-32.37492092236997,-31.070710742162333,-28.89265033835445,-32.20913608292186,-32.763741460413335,-60.84431055294926,-32.88125459140619,-25.627535068774915,-40.72737239904608,-31.29375928938357,-30.330530042158312,-27.85658927502706,-50.86345904460629,-69.59219448401477,-33.7804360908609,-33.63158187537077,-37.24905373701138,-31.422259244673675,-52.322827052434796,-47.12639509249731,-33.22226268645839,-34.50505071194605,-36.96969884623435,-60.11000667346758,-51.24906542444305,-48.87307769554785,-48.784447764355775,-31.415203440505767,-44.49998591811773,-31.291893849116587,-38.6616188907837,-53.67164643199982,-33.90399212232281,-32.25079857246234,16.02379012107849,-32.75024663938383,-51.64216450920648,-55.44008302943301,-31.929384651645968,-62.687015373671734,-34.204544209305354,-35.685443145341864,-40.615798651315025,-61.97862975891558,-34.09173140726388,-30.721970966453828,-31.206810707266545,-35.34981325656485,-56.13346253038407,-44.55991819592641,-29.97052410984852,-76.07660379489103,-31.733869074902522,-37.81669623021939,-43.56372561463087,-34.69880002179013,-31.836082150129915,-79.77533915322152,-28.656270101747946,-33.94723075813019,-34.48678113533412,-49.256545514455155,-31.034362549091792,-36.334515925877184,-40.99278462903355,-37.69937086318623,-36.88366269311114,-51.303992341422486
-24.713812908457452,-50.77991291636827,-32.00487321260698,-48.74619795063736,-35.713317657451206,-28.183327539795062,-27.61344299616875,-59.45859012634067,-35.68457861325985,-28.049482684506646,-24.518750876924248,63.42026901245117,-26.087396564573027,-39.97589592683594,-26.671088863518925,-37.71340805354066,-50.98578024759512,-26.118458109283413,-43.76456449769423,-26.537593225299595,-23.52977462805435,-29.711898165694844,-31.530109253519953,-53.782942640352616,-22.37616507687521,-47.92138683355007,-23.1132908180174,-43.95547244161536,-61.004380302100955,-45.41111241618999,-59.145473077032996,-45.66203710397541,-24.568168054069048,-25.837834723931472,-22.656677144006814,-23.30354868257121,-25.021446583852,-64.98328931388876,-24.571251624371975,-40.66207435495235,-38.62126551557684,-31.561264919760504,-25.72861900425705,-26.675426931293657,-54.08184446506541,-30.764432926366748,-27.900729126352303,-65.32036730842398,-21.66118873654306,-31.10184630312429,-25.292602812645306,-45.256386707149794,-22.1743390785675,-23.14450776416748,-59.59566369415743,-24.933460727545334,-57.399697489115866,63.07963967323303,-54.860226127690886,-29.578371263374024,-31.741592585817614,-41.10962858808544,-40.63125458805809,-70.53541513019042,-26.8482765563838,-36.17071444878443,-27.425574937991716,-38.8319887652891,-27.07885886021003,-27.477047575616375,-26.189785483287594,-32.495905717368416,-46.97633843509547,-39.25917761353771,-55.286611421235314,-25.945960406435923,-20.850794742974347,-45.811776011020065,-31.85282123603208,-26.11334076518684,-50.371772997704724,-38.69257700058278,-28.55046182183362,-31.187120237862683,-26.26638147838633,-36.908264632727494,-46.1707958135365,-56.55280911190721,-27.597373072383192,-35.28791393394605,-53.61837038382549,-27.232289955704506,-28.064454432702604,-31.59976930013038,-43.851854576090524,-29.972506796813228,-57.131339209188106,-36.48437443040711,-28.85977540310791,-27.0678775094808,-24.67659047666718,-33.514287902802714,-58.223671475742,-23.539598824768277,-39.179077468299184,-47.68340579122047,-40.65995821168361,-49.85067218666923,-25.398127216312922,-40.06187968200068,-54.94274016561726,-25.878733033959342,-27.962546256517726,-22.39528544468302,-52.7908041971846,-27.309258194525675,-66.36295164031814,-29.920646292997006,-48.746887674755335,-30.2295698796394,-52.57864969565054,-27.15636558709702,8.022862,-28.27287688595749,-34.650951640297386,-34.033525173728584,-24.383047135326564,-58.15732440353872,-52.869425052620684,-39.020700295491814,-58.29679709252023,-39.14946975419924,-34.63985474391936,-28.776037750411827,-30.870636944253636,-50.10440242899489,-49.84220532754794,-30.595938163040948,-22.082268038394943,-24.24484870980833,-46.52484375129961,-31.702448160758035,-33.01345500157154,-24.493738662536646,-70.7767873002421,-40.06177655494488,-71.70285454581588,-28.50736618138089,-35.15191581963859,-27.832465468969655,-30.489841113025143,-26.075840466652792,-72.43303341360904,-28.57827823377754,-26.036793959125692,-34.55760797475516,-24.05583732915319,-34.10159798353576,-51.379623513105955,-35.19366033261323,-56.41737170946368,-26.60112521916022,-38.14411700209846,-52.74130399169513,-58.264185575411375,-28.62850125973528,-31.289970919494074,-54.13439271740206,-21.573444212360183,-32.11432047319987,14.75877594947815,-26.099708311605067,-37.43945002823477,-41.5349246655847,-34.792152798179494,-23.70234218728304,-22.455402810819113,-22.75875972904649,-30.59023618279043,-28.17380931841131,-29.854616008803653,-23.97764325459677,-30.164832288917953,-33.33756468612977,-57.09641763876863,-66.53905565527931,-41.250730675338964,-27.23650724460232,-24.893730258874818,-31.475546997955625,-28.964101432222066,-30.35708934489556,-31.911146406214858,-50.117715543943305,-29.991668524759223,-25.899437977888756,-26.603586955787375,-27.040973438271475,-23.83326623751814,-41.786963148607526,-22.962620738947326,-33.72239380943065,-32.13904271032695,-30.491831308941844
-27.24870600589165,-30.073514444637205,-39.806016753762805,-29.987848347117875,-57.785680677849705,-23.383917768048725,-31.709506538251198,-40.76958261425682,-26.011758390109136,-31.620172394381846,-31.654621302153522,62.714842081069946,-41.30990457413568,-51.65226658797227,-54.347415454509715,-55.646612926866304,-26.186898544093925,-25.153413280348694,-25.630324001550537,-25.083645631423312,-52.08655997345248,-26.255107345176604,-24.106232902287708,-25.67172165586077,-21.11161830055227,-45.99269513280305,-26.28394721663878,-43.94685893770024,-41.83071810821271,-32.97361960138057,-52.38232524866172,-49.914990259173976,-37.7335600469773,-25.015397431039116,-24.21479934461558,-34.48850177527078,-22.960820618234795,-39.560725884217106,-28.020766377306757,-59.649472858327236,-29.2494100661438,-19.54399566010193,-22.19021718635876,-35.29852731785456,-25.503789023932878,-31.081140607763245,-22.846285207501847,-37.774199408961316,-38.2613078066196,-26.708858767189017,-39.089598887492166,-37.179366105990745,-21.58131474904642,-32.95082713028921,-27.300858449538737,-22.55167699345306,-50.15004231900594,62.43367409706116,-44.25430364813832,-41.45079305762537,-28.766801621972718,-29.17567916282171,-49.00265445472965,-33.50822378823347,-26.20058129403308,-25.31275139707774,-29.91604868472193,-30.460727835621164,-25.078829200946608,-63.56423787618989,-26.926471461830452,-41.69404511932129,-24.900619275402217,-22.644184705786024,-38.24029916685863,-38.96865922433865,-27.412434518056283,-22.665768111124855,-22.283416526514305,-22.151638115420518,-35.49419563208032,-56.12114766724415,-26.97997654024452,-62.82270729278998,-20.567019218889506,-24.523775608356637,-29.561644266644624,-26.298717475170513,-30.009981950508585,-22.44487585644327,-33.827899877537405,-37.603565730919684,-22.624806013909115,-57.32847794696982,-37.79277226318444,-21.03839816167917,-43.393675493213884,-24.317041721941795,-24.942848351812554,-39.586649158758895,-65.98104036731135,-27.059352674174782,-26.754172269020245,-59.68164533599579,-26.76965544808454,-49.98930451643739,-52.80609767685743,-32.512622346559745,-45.13190209798585,-24.708022510373297,-49.871656684526414,-59.046391219731106,-40.888516946392734,-25.283324298975092,-34.42947569015972,-29.100572386550922,-36.61514740652597,-22.981138610785926,-55.26499528210881,-21.22558618533476,-35.28988471447772,-62.96086084495318,8.091754,-64.86238251783415,-25.06207806576451,-18.488979412428236,-26.25929610398764,-46.86004003919055,-25.67855538160863,-29.359287222461067,-33.17765169248119,-51.20090829321421,-22.40928782408643,-37.59625805613872,-24.374318745914966,-23.632357516083445,-24.870060163246798,-20.901459404972748,-22.556521080612516,-67.25381245055375,-18.040165469091942,-23.404489254347794,-22.372004523455,-59.86263130746042,-55.89804257098124,-25.092342969535643,-32.00684364363448,-21.47748528421629,-25.428961396437018,-49.062944700733404,-24.588248755440652,-37.26429618452854,-41.18585697757089,-17.890688094057147,-25.65035773281599,-39.52806414230826,-24.872521619898517,-32.80803818094158,-46.927532798211224,-63.48000849634041,-26.35700239093234,-29.749267567514387,-23.495434682939162,-29.849646212424226,-32.159629232140354,-31.904484607330584,-42.64657047064725,-40.4485856963438,-22.681198603176004,-24.800937298445355,14.973865270614624,-23.41061901309097,-53.46860392964768,-21.90084452591783,-22.61789366169308,-46.794793169189916,-36.45846372476716,-23.089370586690947,-23.137960156386203,-42.53588369568866,-56.0360728913809,-23.629785809703378,-21.341069211275492,-21.327267069404222,-36.37897824400999,-56.37266515951568,-29.7190514537969,-48.995888445924706,-23.23904443251757,-22.831659271767315,-36.81705490388999,-22.267987482058704,-22.360093007628457,-45.42336379737811,-24.85148266745827,-19.234161929350837,-25.10962794126573,-56.646547744925435,-19.228817857498495,-26.73295335400259,-24.84990746722188,-21.269207170502643,-21.93742003618061,-57.96013190281082
