1_4_18AverageReturn,1_1_11AverageReturn,0_2_18AverageReturn,1_2_13AverageReturn,1_2_9AverageReturn,1_4_1AverageReturn,1_4_10AverageReturn,0_0_14AverageReturn,1_0_18AverageReturn,1_4_12AverageReturn,0_1_2AverageReturn,1_1_4AverageReturn,0_2_13AverageReturn,0_4_0AverageReturn,1_1_7AverageReturn,0_0_2AverageReturn,0_1_9AverageReturn,1_3_5AverageReturn,1_4_13AverageReturn,0_3_6AverageReturn,1_0_12AverageReturn,0_0_3AverageReturn,1_1_5AverageReturn,0_3_11AverageReturn,0_0_17AverageReturn,0_0_7AverageReturn,1_4_19AverageReturn,0_1_4AverageReturn,0_1_8AverageReturn,0_4_9AverageReturn,0_1_7AverageReturn,1TotalExecTime,0_3_5AverageReturn,1_3_3AverageReturn,0_0_13AverageReturn,1_3_15AverageReturn,1_4_15AverageReturn,1_1_18AverageReturn,0_4_15AverageReturn,0_3_2AverageReturn,1_0_13AverageReturn,0_2_9AverageReturn,1_0_7AverageReturn,0_4_17AverageReturn,1_1_13AverageReturn,1_2_18AverageReturn,1_4_8AverageReturn,1_2_4AverageReturn,1_0_14AverageReturn,1_2_6AverageReturn,0_2_14AverageReturn,0_3_15AverageReturn,1_1_14AverageReturn,1_0_4AverageReturn,0_0_4AverageReturn,1_3_11AverageReturn,0_4_2AverageReturn,0_4_7AverageReturn,0_1_5AverageReturn,1_4_6AverageReturn,0_3_12AverageReturn,0_1_14AverageReturn,0_4_16AverageReturn,1_3_8AverageReturn,0_1_10AverageReturn,1_2_19AverageReturn,1_4_3AverageReturn,1_2_5AverageReturn,1_2_2AverageReturn,0TotalExecTime,1_1_19AverageReturn,1_4_14AverageReturn,0_2_5AverageReturn,0_4_14AverageReturn,1_2_15AverageReturn,0_3_17AverageReturn,0_0_18AverageReturn,1_3_13AverageReturn,0_1_1AverageReturn,1_3_14AverageReturn,1_0_17AverageReturn,1_3_19AverageReturn,1_3_4AverageReturn,0_3_4AverageReturn,0_1_19AverageReturn,1_0_6AverageReturn,1_1_1AverageReturn,0_1_12AverageReturn,1_4_4AverageReturn,1_0_19AverageReturn,0_2_12AverageReturn,0_0_1AverageReturn,0_0_9AverageReturn,1_2_10AverageReturn,0_1_13AverageReturn,1_3_16AverageReturn,0_1_16AverageReturn,1_1_0AverageReturn,0_0_6AverageReturn,0_4_13AverageReturn,1_1_3AverageReturn,1_2_7AverageReturn,0_3_18AverageReturn,1_0_2AverageReturn,1_1_2AverageReturn,0_3_16AverageReturn,0_4_12AverageReturn,0_2_0AverageReturn,1_4_17AverageReturn,0_3_10AverageReturn,1_0_1AverageReturn,1_2_12AverageReturn,1_2_11AverageReturn,0_1_17AverageReturn,0_2_1AverageReturn,0_2_7AverageReturn,1_4_0AverageReturn,0_1_18AverageReturn,1_4_5AverageReturn,0_4_5AverageReturn,0_2_19AverageReturn,1_1_16AverageReturn,0_2_8AverageReturn,0_3_7AverageReturn,0_0_0AverageReturn,0_0_12AverageReturn,0_0_8AverageReturn,0_2_10AverageReturn,0_2_16AverageReturn,1_1_12AverageReturn,1_1_8AverageReturn,1_1_9AverageReturn,0_0_10AverageReturn,0_4_8AverageReturn,1_0_16AverageReturn,1_4_7AverageReturn,1_3_10AverageReturn,1_3_0AverageReturn,1_3_2AverageReturn,0_0_16AverageReturn,0_1_11AverageReturn,0_0_15AverageReturn,1_2_1AverageReturn,0_3_8AverageReturn,0_0_11AverageReturn,1_1_15AverageReturn,1_1_17AverageReturn,0_2_17AverageReturn,0_3_0AverageReturn,0_3_3AverageReturn,0_0_19AverageReturn,0_4_19AverageReturn,1_0_15AverageReturn,1_2_3AverageReturn,0_3_19AverageReturn,0_2_11AverageReturn,1_4_2AverageReturn,0_3_1AverageReturn,1_4_9AverageReturn,1_0_11AverageReturn,1_1_10AverageReturn,1_4_11AverageReturn,0_3_9AverageReturn,0_0_5AverageReturn,1_1_6AverageReturn,ComputeUpdatedDistTime,1_3_17AverageReturn,1_0_8AverageReturn,0_3_14AverageReturn,0_2_2AverageReturn,0_2_3AverageReturn,1_2_14AverageReturn,0_4_6AverageReturn,0_3_13AverageReturn,1_0_3AverageReturn,1_3_6AverageReturn,1_0_9AverageReturn,0_1_6AverageReturn,1_2_17AverageReturn,1_2_8AverageReturn,global_h,0_2_4AverageReturn,0_4_1AverageReturn,0_4_4AverageReturn,0_1_3AverageReturn,0_1_15AverageReturn,1_0_5AverageReturn,1_3_18AverageReturn,1_4_16AverageReturn,0_4_10AverageReturn,1_2_0AverageReturn,1_3_9AverageReturn,1_3_12AverageReturn,0_2_15AverageReturn,0_1_0AverageReturn,0_4_3AverageReturn,1_0_10AverageReturn,1_3_1AverageReturn,0_2_6AverageReturn,1_0_0AverageReturn,0_4_18AverageReturn,1_3_7AverageReturn,0_4_11AverageReturn,1_2_16AverageReturn
-78.1063370762839,-68.58184004742932,-80.51389703931491,-60.35555547926538,-61.46464916184905,-74.85634408132863,-66.65930717193994,-65.76241677772735,-60.38868166699986,-87.18758938786473,-67.13375798148242,-66.61200072687953,-94.22354008711409,-78.20004765477752,-70.2596283426844,-59.79856474205171,-69.19686275236539,-65.82050003280744,-62.90451137121618,-82.53120250433399,-82.04719608864629,-82.84333028464104,-56.35435834360565,-73.61735782912157,-70.74905043756245,-62.409593495598735,-67.28502240551624,-64.9345595663971,-64.57435938806248,-65.33053514114245,-64.28642749371579,40.74311709403992,-72.82779674845818,-86.66962701130733,-70.54028443987787,-70.79223401790362,-61.866875440074395,-67.89459371051711,-74.18472393665157,-72.80303493435974,-68.88562572399212,-94.43795322569193,-57.72121981386234,-57.66492500160043,-68.47774070848503,-74.23831963342604,-57.51266185621385,-74.02690306012822,-69.1886290401545,-83.26217980896587,-78.04516760348038,-85.46074093145225,-55.713794944334026,-65.82000678252011,-51.35413611698302,-57.58706046692027,-73.28614863206,-73.32899542301877,-63.02486362033236,-77.44102299218345,-87.08085057532197,-69.32522500763261,-65.13321946947939,-70.26040653756174,-64.67890484529102,-71.45309391986724,-64.22999918310798,-71.37003614899363,-85.4295612423949,38.0103280544281,-66.63301403989112,-73.09844866033319,-64.66498114141719,-68.23049413090648,-79.37821631351632,-73.77988382358545,-66.11886373917024,-80.48905636789509,-82.23915974759394,-72.22003011825447,-63.51882780304891,-83.09788302612027,-72.00444679631603,-79.85499164256208,-64.75254648465639,-65.14225745166614,-79.679241874279,-74.53326723225511,-77.05392065358362,-71.94167132191214,-90.56017739529689,-93.28927223808905,-79.12966426590657,-90.02127385914807,-76.38806739591553,-73.97231578514435,-57.81731244915369,-62.55134694156202,-63.81593944540672,-78.32685774236647,-63.518345910323625,-79.55582579372671,-76.77392560404051,-58.27079682225506,-62.51828685746195,-59.29948355423496,-76.86302985446407,-95.56515763962203,-54.987458068795924,-76.07156102725742,-76.90076099032947,-88.66427839456055,-77.38586383800256,-65.6717993547138,-90.00341835987854,-70.18568811504088,-81.38625841560513,-69.77586171328875,-64.97480284269854,-66.61618416889532,-67.99440624525862,-58.71217361184588,-55.59047630093323,-65.74642605607136,-69.61938499104723,-87.13267060720459,-65.04941505077853,-77.00622892261636,-91.45917094781483,-70.32896411025901,-60.693464598773886,-80.10832830013771,-69.24574362612371,-58.95632220049289,-64.15449794399974,-62.251898521037994,-75.70074212425475,-93.77393269439338,-66.16488373934133,-61.43138073868164,-55.05338178875221,-60.75527768857453,-84.57076005442136,-61.476752595680864,-68.46278209600268,-63.650383681326,-63.95828300348578,-80.11180828541733,-98.86127089361126,-88.29022163798263,-78.44415903528105,-59.20016281717087,-73.68257903419709,-85.4209599059223,-82.04987613594115,-70.45975612748138,-74.38935245091324,-81.99307590480002,-81.63036339887735,-58.52051575827021,-61.644480361045,-60.037553659998785,-112.35938215489034,-59.19020847218125,-65.46952327554511,17.890232801437378,-74.69978828683608,-64.24569541198933,-73.40394026367392,-81.96804998330236,-90.5686609041087,-74.58014943776304,-79.14924593836618,-88.25066553980592,-72.70473432577813,-81.26036530805568,-68.72658706149682,-73.34522990606597,-69.74930415672527,-56.951421371225265,7.7686477,-76.64788660042295,-77.30120248263056,-66.41798963301191,-76.85393570889887,-74.19642531383916,-58.22139993155454,-73.60894136891432,-67.65801753089478,-72.5099424448882,-76.56842472879396,-82.10385504489822,-73.27629895265517,-73.051831838666,-65.09377430108022,-75.44772150563803,-78.59133361124493,-76.67620467592555,-82.45009305212102,-80.78726004885034,-73.98785104569369,-53.67114247206595,-69.82661638520332,-64.4102671181477
-66.30586077626583,-57.25761985692617,-59.91893817870575,-81.46281630879362,-63.29271657003203,-55.02996083177476,-61.521194048647,-69.41503805282211,-53.83222405212663,-57.16137226672644,-70.36018020862231,-73.61534950005263,-62.63144175606745,-60.144600692674864,-47.29719424443975,-79.89932186171502,-61.64535083321616,-90.50192623321354,-64.06319590012353,-73.98720335300582,-50.18456873093872,-80.0173426372831,-71.65157701531683,-69.27924500515664,-61.45071907072402,-62.90020782038059,-59.18470336913551,-77.90038125072739,-78.87200889110595,-61.24943703194256,-50.14160185341748,40.25562047958374,-83.63374391397676,-65.63191462320434,-59.5458031446458,-80.6184522949116,-57.748977337549135,-41.450487176675665,-66.37614482066735,-88.72478840008372,-57.584757326138394,-76.5641798668934,-59.202244255998195,-58.27550321333515,-53.94308391280169,-47.86649001653564,-70.3297297938096,-72.9455684852832,-66.05820268595545,-71.92400926308343,-90.3354857700388,-72.40926300769122,-61.30543741326348,-67.4714561535668,-75.204565215972,-72.41090765633598,-73.6102680954202,-50.31269929739924,-78.50865503354152,-61.13658552056168,-66.35970172402779,-77.045084683918,-67.64238675603457,-75.90768249721992,-55.17440842016408,-64.27017101126522,-68.26378585585428,-69.62865926854082,-80.67469881447174,40.06367087364197,-57.11944568292791,-81.53810129029162,-71.09862429956438,-92.32531885119549,-76.99136369321846,-77.31804953551165,-56.21676871079918,-61.408643652279494,-43.198826191129335,-75.09268553828957,-64.67420978061442,-59.81132749319594,-72.7134618431391,-82.59192230098357,-70.57583018737363,-59.882033867599255,-56.077038470230946,-62.98643041831721,-75.61085268219489,-56.56194294544189,-76.14059398593652,-51.10448615178503,-58.2858929795771,-70.88975662346584,-56.216840827951934,-87.25783791413944,-69.6230978834841,-53.22794423579999,-67.49255060578938,-57.46163272360227,-70.77951747245126,-70.83364412438716,-63.35669846626573,-73.4270280299633,-63.89297511067675,-80.96261327502671,-65.47850125036521,-62.83034151261014,-67.68265899665275,-56.05231427586081,-63.369375316680674,-61.87834386134638,-76.86646345034103,-69.75693646991934,-76.51386190010837,-60.3859005349635,-54.44052730174925,-53.54115839303332,-58.17441423002938,-72.24569834694148,-72.82864792845929,-57.75420216609141,-77.6958306238178,-71.15176136479967,-49.99102774825852,-63.702683298894094,-61.799680214410046,-67.48190243696416,-77.05154523559867,-51.79208101287724,-63.21141216498733,-59.09313185390891,-61.24966402895241,-63.937061666072275,-63.93943625240429,-59.09014316240324,-52.33800484771458,-53.43295130531612,-80.01816527139711,-73.94130673909939,-60.55845733115607,-65.8143970818038,-74.91614026240477,-71.73804743891414,-71.76496564732543,-61.84032562446289,-53.00142984153926,-75.50977311332969,-61.31062717837758,-79.7878276284914,-67.87584498522473,-54.69474782747286,-64.55477545020769,-71.1910470367788,-70.49788293101315,-81.36568364358423,-55.9677905460681,-66.05686959901303,-63.93784070074682,-77.60629931941453,-59.972789733778065,-56.772665965107635,-65.76028665180165,-67.76644859008036,-62.17649665543528,6.282799959182739,-70.97765903806108,-64.3800564182307,-90.30616000283052,-86.64887135373428,-82.94927680504823,-71.15280064354279,-65.61354398967167,-65.24514917753011,-78.6387834841472,-67.99562411353867,-54.16341704764382,-61.379983827946624,-73.00652279674985,-75.51433068878355,7.768584,-78.65948000283659,-60.769591251199294,-68.60620318218298,-83.11542072224884,-72.78767860448173,-58.87996800856697,-58.11960926218336,-83.03935273305989,-71.68370445003336,-62.31241790281917,-60.3687664279857,-70.15050300155775,-75.13195334031013,-61.18716925500653,-70.86233231919577,-57.42632075130739,-54.281998593964126,-62.07274295029476,-54.2128043666859,-53.185041001044155,-60.16718175053687,-61.41469901537861,-65.33092607151087
-53.974047389191526,-86.87706778765657,-66.04437322241812,-66.92840308138838,-74.99633408360803,-68.13305187545141,-60.53252538770002,-82.33746653661771,-50.264625377572166,-56.11973844517276,-62.21663122099231,-65.24805355801298,-60.31920058159863,-88.86194975685424,-50.387399612375,-57.900034409142826,-74.92003577455543,-69.90905560959816,-61.54080964385569,-84.727760395512,-45.31943614285537,-52.789899877174925,-64.40931843468843,-103.59051065245788,-78.1011665856452,-53.85741163551628,-69.97122215223894,-59.583665457292,-59.231478243277955,-68.18350683814738,-48.07986800364621,40.62565875053406,-71.76940754904916,-59.88583576789352,-66.50085496868508,-64.97228411150556,-72.8930612696002,-38.975802042342295,-63.44072494904835,-79.30155098796088,-49.242541745706504,-76.02449650464948,-49.64899001389272,-68.63142582857554,-50.861583385196774,-60.70424534033972,-59.23920025003389,-72.06151508442427,-74.72888813060807,-89.81191230301901,-93.66506238131386,-71.74958372530851,-80.55930769218413,-61.405267725624384,-61.0614124764546,-80.86372704212052,-57.57501830726179,-52.73862892905498,-60.89897568534065,-66.65333447896082,-55.13431209321261,-78.61268102672223,-49.95665151026032,-58.73209079370255,-54.56161456497662,-73.64143992145762,-52.20514757663737,-85.33514065930086,-70.75864814317649,40.28572201728821,-65.31580201433366,-75.07347356706023,-79.5383966812207,-91.40574441767497,-80.49946586325993,-76.7457966254685,-48.666117586929445,-62.98520549726814,-52.84376437725748,-76.16350667514837,-66.98435783194402,-60.919764027239566,-64.07256648287276,-66.77278772894262,-61.82550977778151,-68.96957076829162,-49.490782491637894,-50.30134014655473,-52.133840626423094,-60.63597117000992,-56.61293969525797,-59.341139112753844,-61.40068159278911,-64.78557896337034,-57.283566663332785,-59.18202141731507,-51.57472912844896,-62.68954431024757,-69.55036589294343,-63.12624279917806,-54.00428885918619,-60.72158850905284,-61.22341057235674,-55.48810205086714,-54.52598503249547,-57.15818097929202,-54.16505697926582,-74.34363201070798,-66.37955795191695,-71.27898037270745,-59.50661647685932,-54.68351860482178,-83.1436225339092,-70.65727912682114,-61.88259648244788,-48.11363171108398,-80.75425225995349,-50.375910033282096,-67.04735808512238,-71.2224331179914,-80.59836802402108,-53.197224255998,-71.29087618551948,-51.9280718052604,-65.43687708158286,-51.60478210774535,-64.18848597654708,-79.44121387071486,-51.20304143350127,-45.65932498221459,-52.385137877888525,-56.725129896761054,-61.69840288820636,-63.49345373345108,-46.80411963592799,-49.16293534962299,-43.94310229055435,-64.65856281113415,-67.70219866445952,-52.33065439032357,-86.79842136127732,-73.60789524360405,-54.67239130458172,-74.81780237027841,-75.30235158074501,-62.43353897231873,-66.69532871593503,-77.67798419370095,-66.86208074086767,-52.17966287854425,-71.06183658321078,-58.29133807328337,-55.033919930057344,-54.357032320370834,-78.02630385307289,-83.33471437825959,-62.85470406344167,-74.67632079507811,-62.578188618335105,-76.15499833945202,-49.93992144273686,-89.31101938337736,-70.47590938878197,-76.72401726135139,-67.43779861532225,6.8632378578186035,-69.55992602076077,-57.561142146278634,-94.17169914353744,-68.65678128500254,-60.444872814662226,-74.36541059619978,-75.60602228023933,-63.3635378000883,-53.02249469830713,-80.16497925658248,-56.8759514386928,-71.90173054902712,-62.96057865226303,-54.89481066983703,7.7690377,-63.477792806057685,-62.79230827683555,-66.2662150454165,-45.818986992556475,-70.67451846786432,-48.97656106002862,-52.38294643518252,-53.149425902751624,-54.39400813967714,-59.988931488870094,-58.224337436201395,-55.52663740335054,-81.20547578672559,-72.688984992519,-51.70725216874659,-59.791090470862414,-60.84808423016907,-66.15883042227841,-68.22019638422111,-52.24737814701045,-53.39059118429574,-85.23140839743333,-61.50278596778828
-66.21581711278328,-49.73193962734268,-80.3255727133329,-78.26270957437548,-65.57027267222307,-54.95734542011032,-63.497543256807425,-48.57308518899503,-72.27773392751229,-57.84575867880178,-40.69199562415191,-52.3494226607145,-79.22328883446353,-62.93830140858762,-47.71310998128852,-53.1107663482227,-47.30281049560687,-52.680325565703725,-76.10089239285979,-64.09037624456272,-47.11725333021734,-53.810049369031354,-52.1789403382129,-63.24200544238268,-71.89838461034932,-48.245542685756845,-51.22544841945718,-57.95304993074552,-52.97827175935271,-58.043937318498536,-48.66223359389717,42.540722370147705,-60.18491730401669,-50.701413713292844,-74.16604646002692,-54.85114088629888,-55.891428745934675,-72.49561756854638,-52.862127660267085,-51.78519598714648,-73.69100812487673,-50.57988409977882,-43.597259936251234,-70.86389531586784,-71.46349734229433,-68.28550532526751,-48.37535448926759,-73.79314417149203,-49.74676961981628,-73.30766303678996,-58.59881584094005,-61.75285817720281,-48.46754708340341,-54.38123601506,-60.538257384427354,-54.64012567599251,-44.95576693753471,-50.33069192309181,-59.487911022641505,-55.49731303208023,-64.71404839702059,-42.221402777457804,-64.47902236036397,-66.44054008446794,-58.39239816007166,-48.08513126790183,-64.19604731908835,-58.83111604027793,-52.57635781545567,40.466216802597046,-53.47089768220138,-47.39672173127615,-62.82449657118129,-41.28514116730088,-63.29941653736978,-64.33335869510142,-75.58842564497625,-65.1706028387293,-46.11166892918775,-55.35260259380357,-52.319273465658895,-54.91769231863484,-66.65415812762313,-71.8941917836646,-44.38755863139073,-61.56577909345285,-39.15824018939629,-48.133724324501635,-63.328113793590184,-51.759480096014165,-56.453099044847654,-48.772512230997755,-45.96531633566205,-58.09946157419423,-68.04782720277282,-63.64317772831086,-57.08247725342246,-50.26761352339,-56.659838069960976,-73.71128531747088,-59.937592263272876,-52.38114278113521,-80.92466937257655,-51.14374293400746,-42.76807799819775,-61.73400052535607,-53.373684930276106,-67.4237920552643,-64.69461356828958,-66.19901928394829,-41.6319092741274,-44.31660422656612,-53.01578831335053,-62.4676401593572,-51.289835905652644,-51.02796414104992,-69.82188202795997,-74.6034198454575,-68.46865277613004,-69.11129952040386,-47.668572679383864,-51.844406546839515,-61.471978831887675,-41.98579210424931,-50.54076276788525,-56.077442267989085,-49.7806170069126,-54.06660771395426,-66.72854005324024,-57.211654824956625,-46.78534757534153,-47.66932535761112,-53.42600553695544,-49.646462446534294,-59.00261332182422,-49.82578741413215,-51.25143960066066,-68.14317538576478,-54.61391216153422,-63.72387393831797,-52.02958149813056,-60.512691704446844,-51.508161735429354,-64.81350468983183,-60.171229313283625,-52.07606092286633,-63.515447367459295,-64.94216468355827,-74.35728906409383,-62.78583229382245,-48.674274569244815,-49.658728252898605,-61.30586842409156,-67.4286811257681,-59.94589463934734,-54.219718766319936,-42.88978556122655,-55.94455327351399,-44.424459431051496,-50.42070374972365,-52.064523875195945,-57.54162849642225,-52.240329350654235,-64.93018726079035,-48.54979949982331,7.423788785934448,-64.83183453618035,-51.262600663360715,-47.24703942154889,-56.760553151459206,-65.08593429543699,-50.61138942854508,-58.252663209180945,-86.60958659766217,-64.71026737094412,-55.53332513113864,-44.6720156839225,-51.910692346087615,-66.44005438550869,-58.41125335608072,7.769975,-63.58286144573314,-48.082529086308185,-75.58879050437444,-64.87156736954957,-52.9550747210718,-59.20389294418247,-75.35586943421112,-55.64030660218315,-70.06251082302778,-69.6800737633742,-61.187508212617345,-54.08234416252082,-58.66078196484227,-63.858783743391925,-57.43169407081254,-55.24217261778267,-50.174678478127134,-67.09678633221951,-58.28027877928438,-70.6857101731178,-46.59204530405156,-54.21054087039986,-63.2028921549362
-31.749510369492214,-48.161686594852554,-42.373815574144885,-70.06713118363479,-54.29831075326451,-45.89831343921954,-59.97301253503465,-45.26029871129588,-43.22275012548486,-55.56665775297538,-46.02222699773675,-59.18089719955816,-73.86405009787063,-42.06698251983848,-60.361661920369706,-52.4541965933346,-64.10905930380261,-61.020794682816266,-62.267957826632255,-71.35171277947647,-60.02643873812628,-55.89849661216277,-45.016947255327345,-60.23234267303047,-61.97471671144771,-76.8243164279973,-55.7297254850811,-60.62370373109149,-71.98535423816632,-60.650102317392516,-80.17000184803751,42.545376777648926,-53.68433569527501,-56.96517805652264,-63.26794121143521,-65.58195850810888,-52.275256588043874,-37.785294459636745,-59.023386562942854,-48.98301397004425,-70.18999801072785,-56.01318733203409,-71.07990074199137,-70.93889493083209,-62.60805841124128,-55.41208439685649,-75.40418105076897,-59.54151702363173,-42.19788859519012,-58.66957439185372,-48.05349690994798,-56.87218986580041,-41.14095687403419,-63.14144220352243,-76.88566265233777,-51.47945067795419,-50.67616433634162,-76.72901206383445,-50.52702254345133,-66.24678343190166,-68.08765562082942,-46.59295308018412,-43.69095720399402,-64.27904525713481,-74.74833595729335,-67.04285350753378,-51.69008858683783,-62.755492286304126,-56.46307457362612,43.19164419174194,-52.786430011500244,-42.42565375435403,-57.60037076906671,-41.07531564495323,-59.2776329561192,-64.0381483457369,-53.87321578956776,-77.72352327146825,-40.87726974586767,-49.781406889868165,-63.748178981249076,-53.54240176185034,-55.444720357205036,-57.110673986039885,-58.64524989211905,-56.38304750371748,-40.634510577509296,-53.29675827333746,-69.15957555615974,-52.727189113272786,-60.57141442071648,-47.71381350313932,-58.15078959655844,-59.52945006628532,-72.41820338747459,-46.98114639111654,-44.24808518345198,-41.41614571968083,-57.420329480995235,-82.00571138663823,-55.68488127870917,-74.62130572404469,-47.20169495754391,-41.68242591571208,-45.39609760413202,-57.177490311009265,-63.379676573909556,-61.529657494609815,-59.12248383512044,-85.91729574282354,-44.755286894690755,-63.93539411990119,-61.37803945635929,-72.0521982620574,-42.04545900536063,-81.06074988295387,-49.41503670312555,-41.34484707438979,-59.99519568038308,-48.028882121068165,-70.89987113335496,-37.65544006282797,-84.09595648405934,-78.79398470522821,-46.75554254829166,-62.5001587353299,-67.28132796325525,-71.34439206495436,-51.249005981849294,-52.09980910008547,-60.046749198264116,-56.627451638242505,-56.01580218499729,-66.42444846475433,-39.952771475278546,-81.49603585586016,-61.94488221165275,-55.067635509581336,-46.43627319137002,-40.45748184373457,-48.997116846673414,-59.78118044148498,-39.231352096330696,-68.99031150050412,-45.12970038975358,-52.02213848356652,-61.11601458669327,-60.90727760436637,-53.877277933568024,-61.88618563829097,-60.486291571685975,-60.369259528364985,-60.01235641207857,-70.71687507555973,-72.93979751788527,-55.869939096331436,-49.56262721209758,-55.83450517654677,-65.28646376558483,-50.163269775559584,-62.277229954093194,-47.8960308936676,-59.654054750659704,-59.10033596820316,-51.055917567553074,7.876560926437378,-66.11827787581434,-69.11052345820461,-40.57975754744122,-49.41377215004827,-64.63374017933954,-52.704700967853384,-56.16416016558816,-64.8608996411097,-48.870808046931984,-55.24228722478997,-55.62023893832303,-48.71576073521637,-60.96089379797197,-71.73964278317854,7.771463,-86.54326106963656,-40.77055725340302,-63.33627264520243,-56.369759844605724,-57.971665297999586,-44.46449785807067,-46.72298926074775,-49.74207314222791,-68.82013579736231,-64.81045227534032,-59.48060346681959,-64.62265618753194,-66.13255982769083,-47.95901836276867,-56.07839482427282,-73.52076083830725,-50.1065542542626,-59.99207871268366,-44.620921009843926,-42.2598101937146,-90.33833633142535,-55.11800127397452,-46.86801242981546
-48.75069676838367,-56.027049597038896,-66.515181100592,-57.06074813214925,-51.37961143121494,-55.60151716544684,-45.42060161695942,-44.37147573398558,-51.226221820361104,-63.33425346093333,-69.01797729225649,-36.98933745116198,-58.082091835241094,-66.67884900685938,-50.376344786024994,-71.89515299141276,-47.939822681623504,-62.752099405593505,-49.99772120851031,-57.29547215129088,-67.00546653613668,-49.71506861660169,-59.009968812712316,-71.40703158829021,-49.50167948673724,-49.02062818810367,-49.05864845409087,-45.658465556050245,-60.666771192820796,-57.748825675413116,-52.29488603142653,42.32209610939026,-70.96614848344858,-43.91974464702324,-50.62217218658196,-47.770493443310926,-46.197680007277064,-52.81582766198234,-44.98920441259036,-67.95744452619282,-52.472999310119405,-55.98405005742211,-59.588990832668195,-48.60282483065724,-47.25846692850401,-55.40508367899833,-56.073331120383536,-50.40683781729611,-53.844128568414355,-64.37505705762533,-60.76709283034237,-51.995762589674214,-41.666014435673375,-49.403947528196134,-42.2377403176344,-58.49104945568894,-66.45088366277095,-58.49657713300633,-66.94501155104977,-67.61334909451892,-63.481930532846164,-46.288206714880175,-50.74829746207031,-58.587821306221144,-40.941307803132055,-41.92639163145389,-51.11514920648578,-73.24863594957965,-71.14465220718382,41.49827861785889,-38.15736900773751,-53.0938469465876,-69.34062661919192,-44.757401030771184,-45.55321268100105,-66.89546728814013,-57.34155331295987,-58.55459497837078,-66.13425659946104,-63.447888988160095,-51.20909624385113,-51.45030021741471,-46.57148802399648,-50.851967790549956,-48.96826251454213,-59.1835105738906,-60.97357709099903,-67.07678245745358,-45.33986871951686,-41.905680661056905,-69.55936224609745,-66.81650780501495,-51.19053409763662,-45.90279050879296,-56.732434750382865,-57.18262558692814,-48.58217577677195,-56.609642439319046,-58.49200556203505,-45.467264577788065,-37.931999869288326,-43.629438040080245,-61.55669185826728,-62.726507714758064,-60.566322289358155,-64.60005843905228,-59.7581215017903,-63.50905131601851,-54.25984674104427,-62.502816681175226,-71.15887446735438,-64.82619797421418,-62.51759668557904,-49.959904177517785,-71.28547567762216,-64.20738346277119,-64.67969214856855,-62.65217891338711,-63.80727272030134,-67.75783572533904,-58.37574632642285,-44.19822522281713,-72.10332752734931,-55.106913404516774,-65.64021466163759,-63.523784049494886,-57.36632933210719,-57.90015453077022,-58.421273244002414,-55.82971892967876,-63.68522045887653,-45.294182946263405,-48.10172796513176,-71.85286768166154,-49.87960335379442,-50.95781196157748,-40.513611096253584,-66.07879532001606,-60.18033624173064,-54.34111658412477,-60.15668523192387,-36.803061165251364,-61.52356225016106,-64.82468120145484,-60.84215193688036,-36.09050424534741,-48.92484113961912,-68.57396314351291,-64.58052466467933,-50.06976863001926,-50.91024730111199,-48.43830063231234,-41.07151545938367,-57.01804991442028,-50.420378783535384,-59.29266226859592,-67.39882145711951,-67.75271704607684,-42.44587555085424,-57.62371207042723,-45.511214698050296,-59.05584060346516,-55.782399191769116,-63.33692118483339,-51.83169974658562,8.631176233291626,-61.5836581928729,-63.09731926071733,-63.75077453753221,-60.69879818064536,-40.84021761461272,-48.741811378560634,-73.49490025571328,-61.74169138273769,-41.201855161342756,-50.67514203711445,-48.64804547189302,-61.936451014950244,-59.863019227555455,-59.74029287813802,7.7734485,-48.32491054299336,-70.30625504555614,-47.098711580752514,-50.30447790459696,-53.90763586654489,-54.419519362244124,-56.38562909122872,-51.1257976838683,-49.26163393975226,-62.61847708000624,-49.69936151230917,-61.54500570220703,-53.97123245669901,-60.68432593131764,-47.29323027061594,-39.69305589280523,-70.23019756197311,-67.59846156594847,-57.47745678946208,-50.92553275894895,-54.963558042855205,-66.29965184182345,-58.06722161648767
