0_0_9AverageReturn,0_2_19AverageReturn,0_2_8AverageReturn,0_1_12AverageReturn,0_2_9AverageReturn,1_3_8AverageReturn,1TotalExecTime,1_4_6AverageReturn,0_4_15AverageReturn,0_1_4AverageReturn,1_4_15AverageReturn,0_4_2AverageReturn,1_1_1AverageReturn,1_0_10AverageReturn,1_0_16AverageReturn,0_4_18AverageReturn,1_2_6AverageReturn,1_1_10AverageReturn,1_0_15AverageReturn,1_0_17AverageReturn,1_4_16AverageReturn,1_4_13AverageReturn,1_0_2AverageReturn,0_1_9AverageReturn,1_0_13AverageReturn,0_3_7AverageReturn,0_2_5AverageReturn,0_3_11AverageReturn,1_1_15AverageReturn,0_4_11AverageReturn,1_0_18AverageReturn,0_3_3AverageReturn,1_2_18AverageReturn,0_4_16AverageReturn,1_4_0AverageReturn,1_4_7AverageReturn,0_2_17AverageReturn,1_2_13AverageReturn,0_3_13AverageReturn,0_3_2AverageReturn,1_2_8AverageReturn,1_2_3AverageReturn,1_3_3AverageReturn,1_3_14AverageReturn,1_0_14AverageReturn,1_1_5AverageReturn,0_1_17AverageReturn,1_3_17AverageReturn,1_4_5AverageReturn,1_2_11AverageReturn,1_0_3AverageReturn,1_3_2AverageReturn,0_1_13AverageReturn,1_3_10AverageReturn,0_4_8AverageReturn,0_1_7AverageReturn,0_1_10AverageReturn,1_1_3AverageReturn,0_2_3AverageReturn,1_2_10AverageReturn,0_2_4AverageReturn,1_4_10AverageReturn,1_3_19AverageReturn,1_3_6AverageReturn,1_4_9AverageReturn,0_0_6AverageReturn,0_3_15AverageReturn,0_4_14AverageReturn,1_1_9AverageReturn,1_4_2AverageReturn,0_1_3AverageReturn,0_0_13AverageReturn,1_1_19AverageReturn,0_3_19AverageReturn,1_1_17AverageReturn,0_1_6AverageReturn,1_1_16AverageReturn,1_2_14AverageReturn,1_3_7AverageReturn,0_0_10AverageReturn,1_4_1AverageReturn,0_3_6AverageReturn,1_0_8AverageReturn,0_4_10AverageReturn,1_1_11AverageReturn,0_1_0AverageReturn,1_2_2AverageReturn,0_3_1AverageReturn,1_2_17AverageReturn,1_4_18AverageReturn,0_3_0AverageReturn,0_4_19AverageReturn,0_0_18AverageReturn,0_1_16AverageReturn,0_4_6AverageReturn,1_2_0AverageReturn,1_4_3AverageReturn,0_3_16AverageReturn,1_4_11AverageReturn,1_0_11AverageReturn,0_1_19AverageReturn,0_0_8AverageReturn,0_0_4AverageReturn,0_4_5AverageReturn,1_2_12AverageReturn,global_h,0_0_7AverageReturn,0_4_7AverageReturn,0_2_15AverageReturn,1_2_15AverageReturn,1_0_12AverageReturn,1_3_5AverageReturn,0_0_17AverageReturn,1_4_12AverageReturn,0_3_8AverageReturn,1_0_5AverageReturn,0_2_7AverageReturn,1_0_9AverageReturn,0_1_18AverageReturn,0_0_2AverageReturn,0_1_8AverageReturn,0_3_12AverageReturn,1_0_6AverageReturn,0_0_0AverageReturn,0_3_5AverageReturn,1_1_0AverageReturn,0_1_15AverageReturn,0_2_1AverageReturn,0_2_11AverageReturn,0_0_19AverageReturn,1_3_9AverageReturn,0_1_5AverageReturn,1_0_0AverageReturn,0_2_12AverageReturn,1_3_18AverageReturn,0_0_12AverageReturn,0_4_4AverageReturn,0_3_10AverageReturn,1_2_16AverageReturn,0_4_3AverageReturn,1_1_14AverageReturn,1_4_17AverageReturn,0_3_9AverageReturn,1_3_13AverageReturn,1_2_19AverageReturn,1_4_14AverageReturn,0_1_14AverageReturn,0_2_13AverageReturn,0_4_12AverageReturn,0_2_10AverageReturn,1_1_4AverageReturn,1_1_7AverageReturn,0_3_17AverageReturn,1_1_6AverageReturn,1_0_1AverageReturn,1_3_1AverageReturn,1_1_8AverageReturn,1_3_16AverageReturn,1_1_2AverageReturn,0_3_18AverageReturn,1_3_11AverageReturn,1_4_19AverageReturn,1_3_15AverageReturn,0_0_11AverageReturn,0_4_9AverageReturn,1_0_4AverageReturn,1_2_4AverageReturn,0_0_5AverageReturn,0_2_18AverageReturn,0_0_14AverageReturn,1_2_1AverageReturn,1_4_8AverageReturn,0_2_2AverageReturn,0_1_1AverageReturn,0_1_11AverageReturn,0_2_16AverageReturn,0_3_14AverageReturn,0TotalExecTime,ComputeUpdatedDistTime,0_0_16AverageReturn,0_4_0AverageReturn,0_3_4AverageReturn,1_0_19AverageReturn,0_2_14AverageReturn,1_0_7AverageReturn,1_1_13AverageReturn,0_2_0AverageReturn,0_0_1AverageReturn,1_4_4AverageReturn,0_1_2AverageReturn,1_2_9AverageReturn,1_1_12AverageReturn,0_4_1AverageReturn,1_3_12AverageReturn,0_0_15AverageReturn,0_2_6AverageReturn,1_3_4AverageReturn,1_1_18AverageReturn,1_3_0AverageReturn,0_4_13AverageReturn,1_2_7AverageReturn,1_2_5AverageReturn,0_4_17AverageReturn,0_0_3AverageReturn
-70.95957058019425,-80.88589003074985,-80.58533896016165,-64.55182836478659,-89.69212736690069,-73.6083504508465,49.19555163383484,-68.03560833966783,-63.78755902697029,-62.61786283979301,-56.327130217651394,-64.27485362063939,-75.06179379891408,-74.749960835208,-69.48212766521445,-59.443557038732706,-62.57467190801252,-52.62844435428798,-51.515045357643444,-63.93659216060067,-77.05852733161416,-71.67710479247282,-43.36574853758189,-72.29688244530757,-64.65787027529288,-86.6410907882627,-78.74554329319602,-86.73530118581942,-54.7583975694037,-76.16451436594257,-61.319040919439274,-65.47415869557233,-65.52468285773504,-73.01375547900719,-74.66389384595809,-83.40844755614691,-89.76169550039779,-76.80419909890888,-66.83882726694395,-80.39377154370824,-75.91739745029842,-69.7210401973343,-50.54004447015784,-61.543425349172175,-65.24331277344419,-78.90894528242625,-87.73887759198576,-74.49439874798648,-88.52217479500764,-87.54351023409932,-54.30744110600582,-71.15217966102381,-73.48340005408072,-73.78527825394039,-63.546148084752495,-115.57303205499652,-74.69247239881159,-50.963184806429204,-83.32765730135904,-67.3130287355562,-86.62260609064096,-65.54264430972009,-66.5296507382393,-71.78764886799054,-67.77832319260798,-70.12646050538507,-66.30943005393549,-65.86225345909823,-66.47452877135075,-63.55445410117818,-61.44239516614861,-78.39175992970618,-63.431320159418554,-72.2977049581425,-58.70172747260687,-56.57365397343712,-82.03264689659106,-59.047939787201834,-99.50695755856361,-67.80574188840657,-76.81169224066029,-69.07236073682964,-58.74656476388709,-80.62507486250313,-71.72070407001053,-80.22391074247051,-72.05443691799103,-73.89094046202355,-74.42596955724848,-77.29684186137108,-72.34709126170823,-77.52835846231422,-60.75706192767831,-97.40397513881192,-74.95739561007652,-69.07002255120501,-58.74822187886038,-78.52078946684135,-63.36998445672377,-77.48776175655432,-61.859776120275335,-67.65374217171097,-65.5178772146724,-80.9550825333123,-80.4601174508196,7.7686477,-83.0021705463317,-72.49772838839722,-83.81972443209087,-76.68449292426637,-58.87523731051319,-71.25168787857285,-83.06789934501478,-72.55117326798577,-86.25756049810452,-75.22816702232222,-90.13161264695201,-80.25924406369481,-62.92763729742622,-57.906756314238656,-77.15566393870544,-72.84730386124477,-54.46561971180745,-75.74601366576825,-94.739143720733,-68.01617828498254,-52.21521345181458,-76.45847545713491,-80.00266192622088,-63.04327530391846,-74.92536847741641,-74.9011837497912,-69.992881030046,-74.65333267160774,-68.93276681993623,-59.39400961629472,-64.8968904928352,-77.48147032581578,-75.32666543550297,-66.42615998821148,-58.121540713164244,-70.5705735151763,-77.23964015787698,-80.74502141925053,-70.15072805408701,-57.879870265840665,-79.09806186649776,-84.48517587435317,-63.21646883373653,-78.11112976863603,-54.530886524578285,-89.8810210940846,-88.03431833496008,-63.9227786687772,-65.33586548048834,-70.04520656703725,-70.99650514117172,-78.883196384962,-61.87918763869469,-72.718249917924,-85.8586386379764,-67.56963295205165,-78.2434137949594,-75.19527940168838,-79.88769150904591,-72.03552541873852,-78.72442096058592,-85.97237975070584,-91.86947085241457,-59.97256549383642,-87.48970543966314,-76.62425155993783,-63.69385085870334,-62.52258092021136,-68.87100802476591,-79.51105316048017,-81.27518186561964,45.852787017822266,26.310964345932007,-78.65518894925656,-69.38691203773534,-68.20185086517971,-56.884911503193614,-67.66384794324624,-77.45427496342745,-63.21772559798209,-73.68421705554658,-75.90828837444353,-60.77205370154395,-55.22958796258908,-70.18019625590162,-56.3022473909642,-72.37132346012298,-66.12969088425115,-61.912989391205535,-74.55531002875001,-76.77811902639556,-57.63211398060177,-79.85905111812907,-71.6729984187358,-79.7404372038876,-79.33868897194424,-69.8892772589063,-59.143122708688125
-61.50734702250183,-57.420955221618556,-75.00521544335211,-59.48445873803312,-76.43720377620407,-64.96234857120639,55.89069724082947,-56.32344427961874,-51.3912880540868,-61.88862881884684,-44.60020389638818,-51.16926014009445,-56.45406248704177,-66.03046163837458,-45.22519834866303,-44.25770074236619,-56.99027785661127,-54.580862486452624,-39.7550682013842,-40.24813011575712,-46.77692070560693,-58.82864205692557,-48.755840862024634,-70.56574348494323,-50.69091500094803,-70.56107951549804,-63.24450127394306,-61.879239754844775,-35.48301791699809,-51.69015246094582,-41.23946889008923,-57.27880965354008,-47.84717052047874,-42.52961469176632,-56.66686142140452,-53.92502380423068,-46.87150989321514,-64.57168319403368,-62.69019891327038,-62.843982498638006,-67.30262534393054,-46.46434572337735,-70.46502965647299,-60.66958286108841,-44.053358123636535,-55.032250159101466,-40.60421053501645,-46.67818670151242,-55.810352387263144,-58.186030914408114,-47.74467576606394,-48.15599573220946,-53.35836380174873,-61.80130730544081,-67.81999259296622,-54.51779469433714,-60.785847045655885,-40.74264727866656,-47.35634991354711,-57.58685527715257,-63.77795970726547,-63.35862816154318,-41.613701483655966,-57.161052038744174,-84.33619083369986,-62.63832065117483,-48.01298121564038,-57.11794213092235,-64.22659939315432,-45.581937687723794,-56.61816811517486,-47.529274117111335,-40.157755023625086,-48.13731944898617,-38.915908478729946,-54.98658156429626,-39.46932127905894,-56.97201956875159,-59.55181093129734,-68.16889623396645,-57.317700339196655,-73.70638778045952,-64.81081621988729,-74.44844998140243,-40.11706448423703,-58.66216394982224,-52.21213356321315,-70.7567142596337,-50.365889635151085,-50.506414740025185,-61.34837412700566,-42.9066531020768,-46.675534591180494,-38.2253419574447,-57.96344003869357,-62.94534322058968,-43.28368226824386,-53.95349342498313,-47.66285940195229,-56.51657398364637,-40.199523887869724,-65.96764882362596,-63.666262119378175,-69.76107842494969,-56.72792844833549,7.7857995,-61.36353619193254,-68.60271803879621,-59.32261871973877,-45.20892367275621,-52.836539512895015,-65.6508973607256,-46.65112047093005,-55.93708099720889,-74.17053155933658,-62.532110762309784,-56.64689817093881,-64.0560227760715,-32.36772289023678,-44.834280676658125,-69.55236071090405,-62.11674806886775,-52.185937563108965,-74.54073269646689,-78.14434249870536,-51.705890362880936,-54.26515564924227,-73.20600188445451,-55.34022418231971,-42.43622336812845,-83.03694249792653,-51.51540986305695,-63.95511314781525,-69.44687404871513,-59.82212108598018,-57.25555801930909,-53.873151344191704,-61.234126129203226,-56.166059841476745,-51.58703125989756,-43.56057257372618,-33.25453972572684,-89.69444457430363,-63.39199539420843,-47.09027637009128,-60.40719941181432,-50.37731855509974,-49.81348754681376,-58.55321795373829,-70.60514234790824,-59.58569653378383,-54.394295785430415,-53.04416902342085,-47.413647905798044,-55.524979444368505,-63.62078372026426,-53.77887037945184,-43.97012859366779,-42.89045119227662,-52.96412759790322,-52.970944951186496,-40.267167536283175,-44.20119426628601,-49.83685974498933,-74.66938463427871,-60.966604971974654,-65.71331135646838,-66.83078925131313,-51.931012910236774,-49.30408309526647,-63.00270611933468,-67.69924082342357,-56.53653108475561,-73.04865020984768,-49.033891586672375,-52.887079228519525,-62.83106760427331,55.15247583389282,11.235146522521973,-61.94201790452306,-66.72990951898996,-63.229105487977044,-35.54713224156724,-67.4040611354147,-64.61922482529322,-49.725142202451494,-65.87691844758604,-57.35094385466909,-62.02219327744123,-39.35692088573994,-63.07373411750782,-53.44915966791935,-64.56772787023925,-55.68306903924611,-40.00586724224803,-68.05167239557294,-72.09837083290229,-34.39748703545252,-69.29651182810372,-57.06619856235181,-54.07911183589726,-56.81396304613601,-39.267523090816375,-55.198072026074215
-47.354293227043435,-40.746193427602705,-46.38877763960895,-33.45982884485426,-38.24778563347034,-42.11002503515609,56.74456024169922,-38.319547576584974,-52.28333511480166,-52.637224661732475,-40.65395710490456,-40.055386279288356,-33.70879067482129,-36.83195474824585,-49.1620678059189,-60.139255732527396,-41.691406248523265,-36.60786645638042,-53.70105291397475,-44.708089110934885,-42.5136674754575,-55.50392466203021,-30.398175415380916,-33.296308558445006,-45.77072543389438,-49.377785046726466,-59.99334641022347,-48.836781091726564,-36.10990547879066,-45.397863912149774,-68.66629162233176,-44.29477192011483,-59.25707181113279,-52.341750084002435,-39.719690005613494,-35.02579468469329,-49.89385386979544,-60.41785610679802,-65.25263412159535,-42.78582892635519,-44.65029139254351,-39.940979789965965,-43.16681637103377,-41.24183615583155,-33.500591675435274,-53.95702375811446,-48.592509782236775,-50.52525367167529,-50.659983130546664,-36.248087931422745,-45.089746489077434,-38.165770720795166,-64.2785528867594,-38.851818250313784,-37.699356664112145,-32.99242618434913,-40.8770565134757,-34.085688188218654,-46.40976054464668,-45.664466927579646,-62.01834191284091,-38.32289576791288,-35.598070146456344,-40.641078590796724,-34.94439821579552,-39.58491948727894,-57.89670029401717,-42.98991864491178,-32.13306570351178,-33.48628045493275,-41.203520554454464,-61.00404698047987,-37.456395696091384,-41.37371304947073,-38.73911914885697,-41.61595051124022,-43.58308976456987,-36.45552780865283,-31.54668969896609,-45.06172892064557,-33.60154941185656,-45.407724131737055,-46.26248928542113,-46.113461170773604,-34.65243904540567,-62.65751683442928,-38.35044908479465,-41.693114053845974,-54.039752001644544,-52.17688952121688,-60.4392645825655,-40.09045457609079,-73.83273389762172,-53.71229059689648,-42.26607139309747,-51.46636951023653,-42.2998291768227,-54.115553342904704,-36.00003433498483,-38.20654482305436,-46.51108493930907,-52.33681426322318,-36.27286855248444,-59.14105524860258,-33.74239769639416,7.84256,-37.23446773872051,-40.155840739259446,-44.30789177396065,-40.51074433952681,-39.608257761108796,-54.41746276748171,-55.353255046019704,-32.02793893566444,-43.78396787331852,-45.60855712589562,-43.9137136933948,-41.63968109178221,-59.96458180916058,-30.700504800931764,-46.57265394713986,-47.01581445300191,-30.14314145122018,-39.66573918955995,-60.718853272641596,-47.12718095688871,-44.008644781026995,-33.95252939108495,-40.503678915913554,-37.74024822356404,-41.39902003406251,-59.805526866864845,-33.561139652392,-37.16862725883439,-57.4472287802877,-50.44739505267392,-50.05372258013165,-45.18746260987778,-45.76510260847686,-47.37707868153349,-32.34991881929368,-45.05140676046373,-40.17281731597486,-64.14706870748535,-33.6516813495062,-37.01438628000608,-38.47861233273212,-67.64207282308132,-34.90871095674747,-43.26385044365961,-42.179405590325004,-29.566024869289933,-60.72597549313145,-36.44693926621529,-34.0593970451135,-32.85829876583367,-31.536575528987584,-45.20601793899043,-30.135706708191805,-52.526328274929874,-35.504618558467584,-37.62069187969052,-46.83327084684978,-57.399578227814594,-42.094942219873936,-35.61945023868718,-57.5221016656159,-59.85538953147229,-62.52250019873192,-34.810524308398314,-31.237851640963914,-34.45392193680948,-35.07997093010605,-28.06750416342004,-43.80390024537158,-52.386475119730314,-44.00067793615744,57.30743932723999,12.278010129928589,-60.8917984148579,-53.34811574043986,-49.80264449064408,-35.77673977467069,-43.31642880198728,-33.8102409469043,-47.620797443767565,-60.2874270166329,-39.61410768199196,-42.59272557572739,-37.43439242916775,-33.450552740405975,-34.2772126949414,-39.38791164601814,-38.29776838129043,-68.59859114397909,-34.22172257997266,-49.08396599933013,-46.76305082610863,-50.95118261020406,-65.73206599267695,-30.116868733827413,-51.59247242749994,-53.69656020105242,-67.62167328721192
-54.02244905189444,-25.709028081086732,-59.80948051115522,-27.297566083742833,-35.14299443185062,-41.367905679236685,58.2887167930603,-38.00094033509409,-46.05567646713313,-53.01989299449976,-30.808505529259158,-40.742094441735084,-31.087703392409857,-44.74188473143652,-33.01460521577253,-42.35794376237652,-39.56774368240747,-28.763953509089497,-37.80879265820079,-52.05702301126647,-45.825544599434295,-31.21647611055903,-28.17095239450741,-34.62569932580405,-38.370932196661684,-62.75968055015647,-59.12999205264806,-40.20687494187925,-27.13307354074564,-31.34552584209721,-38.49406562822224,-38.6293124332471,-33.79532568669812,-68.09467521156841,-29.34113903395734,-47.68149588782734,-47.83453977090774,-35.99763971285859,-45.5934994889456,-49.129991383798405,-43.52963235893984,-32.601931317178796,-33.767611643945415,-55.04962437867408,-58.07482349821494,-38.42166426416364,-53.98720431433876,-40.91411649114031,-36.16265207440234,-29.59132821820537,-25.810069503408297,-39.066739429552065,-50.69810998203256,-36.82313734980283,-61.34087709770319,-60.71082593694754,-37.81950379220897,-27.113980629345967,-41.34680046190009,-36.80518275493284,-49.12932391807421,-28.568022762205818,-31.51735361959831,-43.571867490133855,-27.753164965448327,-65.62513220040923,-45.977807082105016,-68.48929545990431,-30.700360774928733,-38.078792718608504,-37.63651237476051,-72.8657086463675,-23.899852196791436,-29.162081387588604,-32.07874233718968,-51.48321986872385,-35.68726996983164,-51.715313037918804,-48.43178049991788,-60.143353722446605,-30.667456025195094,-53.442694042365375,-49.04557835534787,-38.95151275448078,-27.635102860499966,-36.02892656843673,-36.29144313620404,-52.68476256758456,-44.67793216487867,-31.740815147536587,-41.87753873249375,-26.31475701525801,-62.018057414761536,-56.02654919263032,-49.369768519766254,-36.45693097318048,-28.48085321622876,-63.22385440726422,-28.41284899373359,-28.50424928617702,-21.77490911566093,-72.68811682833503,-37.248404505774154,-54.22159096499389,-27.649284958160358,7.951332,-65.51326096614667,-58.38938198139748,-42.36786604195452,-33.152097565192165,-26.3116365041651,-42.85245708132978,-77.31503311967398,-29.06237734436391,-61.37720447728006,-33.360885157048926,-61.315284470031294,-33.44704463188235,-42.51881237556933,-39.34799221073983,-59.275692973494166,-31.89721824383053,-40.70207443222468,-27.610228579854432,-62.89987580388545,-24.58261942257159,-43.65270354708275,-44.02255597680164,-34.79505979966485,-33.945378479166166,-31.474453227178312,-56.21159668628887,-27.512573624199028,-30.573842081947458,-33.52550111955734,-30.618552272169648,-48.60145634043316,-44.966018825021116,-52.28365507405808,-42.53510360213643,-44.95684268345077,-35.12190054607679,-40.845697282802455,-33.690620818368814,-23.76868641014933,-47.344026264589864,-71.38773723858831,-46.213220159397,-29.394183319615482,-44.93629997873905,-33.43316951614818,-30.361433366423842,-50.996937143408594,-32.42134618317141,-35.98056831630782,-45.084493477216476,-35.83832562026233,-52.43739890089306,-24.08456321653195,-45.38185319877887,-30.536894498430485,-28.02748728185687,-36.969949016648854,-31.047808894846316,-35.39449212274302,-31.562056617853877,-36.79519902169628,-36.85027107701809,-41.059487962248426,-84.18437205866374,-30.411188954690214,-44.041345473685446,-44.82107440053244,-52.55020450992599,-28.010138862834403,-67.1813144384435,-69.35926202428244,57.70042538642883,13.394165515899658,-50.19791220790116,-37.89277011239435,-53.70677173637583,-28.0080728866126,-67.24203919778593,-45.21029858751476,-33.99132723923397,-39.03301419238505,-44.294545814334136,-32.45465491961325,-40.087343689681724,-29.786212227711292,-26.29732063131992,-44.00072771807926,-29.82371113080613,-58.684203407523334,-46.08906926971042,-42.490700787529924,-30.648832055100318,-34.20933993425082,-46.37452979378905,-51.41642136381817,-40.722266858402676,-45.333946334190735,-32.31870148675508
-40.997230980551855,-60.125682097458274,-33.422008679758854,-24.466680424025807,-64.3578068782312,-26.05449162124204,60.12788200378418,-32.502071172297335,-56.588333280596736,-57.43651296257256,-27.390671859997667,-45.09753064799759,-20.11920605962516,-42.16321790349491,-27.23963074199711,-44.52259153178877,-35.21215618741992,-32.23437337238023,-29.882031982098244,-49.829098905530635,-24.33941284750097,-32.56270657751142,-22.764728868726035,-59.93752151291831,-24.154006611402036,-50.212259292331744,-39.40732537516061,-58.82224516588445,-25.551108367683664,-53.76885813562413,-28.355989587864343,-26.629808180522236,-31.973720009579683,-27.02193743431493,-26.812138164210403,-25.523680897545013,-64.67010948953813,-37.0645780872192,-69.5388260673124,-52.057812992374274,-26.853213390011113,-21.438705074245856,-25.389820665870406,-28.93768927009906,-27.462201645992586,-21.88404258716379,-76.19159461964182,-46.47254912447666,-29.13749544925586,-27.480994767505535,-20.867414106417563,-31.894546511860995,-61.68822255417799,-42.78531247778807,-30.800514767454178,-50.29127558148773,-65.25783324026018,-20.70162846515755,-25.814377980748922,-45.91993174823428,-61.368730125998056,-33.23588614617879,-35.94633849540098,-29.02250389105895,-30.758296765732325,-52.67388700512115,-60.76936877825177,-38.582469492041604,-34.1728925101757,-31.742928092557026,-26.899156886696357,-40.303766570454655,-24.173294932954725,-57.112144757570924,-38.84344690503228,-51.044409925192205,-23.522505514769247,-25.393353702839033,-32.700435210321125,-77.26768809702227,-27.624518223808195,-55.66102768700398,-22.548672264934254,-61.657122014906136,-26.46093533684462,-40.21013535760393,-28.910085677132617,-53.23799893345006,-43.16855586322982,-25.612916187156536,-52.217157052317795,-54.401738236014545,-75.89038916711412,-24.93151768603738,-55.75294441895713,-32.331768387566385,-20.4701876904164,-28.430759581431325,-23.673620848587017,-25.86648414566192,-48.437146597596694,-35.5767535288381,-36.408914573262535,-36.4928930706051,-28.360119621086803,8.038574,-78.25600634436503,-47.465874639639445,-55.45950243804689,-35.46249222156079,-26.84219710491318,-29.944477490051604,-83.5489969458544,-25.359474645276435,-30.326792248392724,-22.124396820905535,-52.908436005254394,-28.749505185489614,-48.36200129487364,-41.24910202167638,-21.06309011290011,-30.00775811405628,-32.39166983534129,-28.66595027396913,-41.56614008724051,-22.448738841818766,-52.54405738694132,-58.27819746656575,-51.48338008269575,-46.02352554777854,-40.151402266232786,-40.73492518307074,-27.11428884045897,-26.715561021648654,-32.06137140163395,-31.831381177799514,-56.670991117749416,-59.74707232090786,-27.47675396079563,-23.42280388383253,-27.94265672824689,-40.54152377881312,-56.436882023985355,-36.60792120186459,-38.44753384356054,-24.46134553550601,-32.17682794442513,-60.474505288966505,-31.612734034233416,-59.40682134224991,-31.85916164922057,-27.686433779631187,-72.62502210695287,-23.295500400636396,-24.214917620888535,-28.631460491550857,-22.04411562746099,-31.584483341822434,-29.53128324022805,-44.85173536647483,-39.63470780654849,-31.200854257500115,-33.05897181527665,-46.24202772629182,-59.92215195592754,-29.856262177565302,-36.10484036034616,-37.07880261377664,-50.21350467568467,-35.103644297327186,-35.1917515316452,-26.386532601624378,-44.65435514368488,-43.142424894812414,-51.65480884967703,-26.808849857748648,-37.49841223619776,57.265700340270996,12.830023765563965,-32.894830974100586,-46.70000664701577,-65.5703485229311,-27.198126811787336,-38.72000380454034,-41.93245368830026,-34.25915632171092,-46.98953407930403,-40.76420551592248,-30.163499428372017,-43.1584240060434,-39.4431179101748,-21.8782323105204,-51.80862140485064,-23.642769854174652,-32.171462126913816,-56.51691602183987,-38.92179091133474,-24.224751153092804,-29.522322038541418,-65.40823297536505,-33.52286471032617,-26.145866343954296,-61.80679903645801,-47.3923510656765
-52.94400937197312,-67.76338802992306,-26.544058599215795,-52.53459377985062,-64.32685286600908,-24.58365251241265,60.25363206863403,-30.144625846894183,-42.10655205863234,-46.99621097195397,-18.757530385062278,-52.21138446030361,-19.171888311355406,-28.33076302612975,-32.02673377159595,-65.11028103415929,-30.149468939410273,-21.137147316843006,-22.628307923934052,-22.45759355251133,-23.56190037546282,-24.191318968319866,-26.09795641523492,-59.45043569013482,-30.684960375158443,-47.58906095439009,-25.92373993742893,-45.55420090289338,-20.16075785193086,-49.72271293476367,-23.51242089180228,-63.13686163477679,-27.76027490022978,-47.36697524662639,-19.917197769984305,-22.198235371876624,-55.45834120347,-26.23653835671385,-47.8215626013715,-55.45624642726553,-25.33905351488883,-32.86672309201593,-35.977144430542786,-25.617590097321774,-43.08762176365688,-23.028472905036537,-49.43962329367399,-25.25142339514815,-27.833980485879966,-25.293069517897514,-42.655224982140574,-28.53345155325357,-47.12870511467621,-26.706315295071448,-23.969473767333792,-37.76096897471577,-44.382492179695745,-27.98230990980131,-58.6816085389,-26.755378219086943,-51.29315514897304,-20.644417604217427,-35.561857790597834,-31.210215260971694,-31.33551268880893,-62.335575907164625,-40.814200317372396,-48.76696313219756,-24.180803808085138,-21.058183391322647,-66.76953088335681,-57.91170952753891,-38.887490855448455,-66.07709354848669,-21.55114581962498,-56.38265405547704,-21.38145900478825,-29.642889861211764,-26.959551899102483,-65.3226642113972,-19.255709402833713,-61.76767613642355,-19.662398300409436,-40.52742326916747,-20.307912193654523,-31.51227762937345,-24.000343921314144,-39.759749989720824,-30.074908978087365,-30.495907026846837,-36.28974968523613,-60.56316067847814,-44.075102119280324,-47.65726852480709,-55.454511185560705,-19.66255896492366,-25.813893986518362,-44.61639527816452,-23.04309262820666,-25.544990372350714,-69.35995321783967,-43.68709339324899,-44.501353247719955,-22.789985703688437,-26.27403701476268,8.110347,-32.838030259187484,-43.548505549476744,-36.10767074016509,-19.400661637708655,-29.786073287694,-29.798500325235516,-43.00672783030529,-25.12160798670012,-30.10833120705711,-18.69867810046212,-36.10095839309879,-23.599727396609257,-55.70512088247536,-51.957081103015284,-28.966059325179486,-54.28836637872205,-30.143886670235418,-23.656569091555212,-25.56795791714729,-17.46423776727305,-37.75156670874178,-35.27448965205723,-50.29130884429779,-90.49339620950298,-32.37006500637578,-27.256293186337302,-23.80011059003698,-53.00951593005224,-32.13326852877948,-57.1293392662714,-51.238714961576974,-42.028684690979496,-26.664953001985726,-62.194897255995556,-21.796386741494196,-23.169199515488025,-61.49705243698108,-25.00454289152208,-35.54947354483517,-22.64128438033669,-53.47087918948902,-52.160091768266554,-51.80448850876387,-43.09719454621279,-21.877212168489283,-19.896121876045722,-55.19791479385664,-28.031574881308035,-22.15508359476764,-23.864711170202202,-23.70221450875578,-23.213174948630957,-24.64017505520102,-65.30586093513537,-25.326555978280183,-34.94779188335633,-23.764764362217964,-30.483455268392525,-65.1610561790216,-23.678913050509824,-26.772102656083355,-40.295186178786885,-59.764126643776095,-70.84087229545635,-23.435734756073167,-23.68164663824544,-48.37127492699465,-41.639129960119966,-44.59087942487698,-48.01662992448962,-52.185377530468465,58.21736168861389,14.322306394577026,-70.87133430354679,-34.531236752857644,-47.9291787921973,-53.58690111953493,-54.71043761470208,-21.718985094329785,-24.15807948257926,-29.233429445833586,-47.46572528754698,-19.34420709897916,-51.020135116154194,-36.90328855833483,-24.067339581925644,-38.33881845083502,-26.62503325588345,-37.31706909785065,-48.45108730585084,-25.81204068392268,-29.08546336248746,-23.41963159350618,-45.47072950749706,-23.122524699073598,-30.97616970915316,-53.49372187609043,-82.20423304324054
