0_2_2AverageReturn,0_1_8AverageReturn,1_1_7AverageReturn,0_3_9AverageReturn,0_3_4AverageReturn,0_3_10AverageReturn,0_4_17AverageReturn,1_2_9AverageReturn,0_2_12AverageReturn,0_1_0AverageReturn,0_0_10AverageReturn,1_3_10AverageReturn,0_0_13AverageReturn,1_3_1AverageReturn,1_3_13AverageReturn,1_4_4AverageReturn,1_3_0AverageReturn,1_0_14AverageReturn,1_1_1AverageReturn,global_h,0_0_19AverageReturn,0_4_10AverageReturn,1_4_5AverageReturn,1_0_3AverageReturn,1_3_14AverageReturn,1_2_8AverageReturn,1_1_11AverageReturn,0_3_8AverageReturn,1_0_10AverageReturn,1_0_2AverageReturn,1_1_18AverageReturn,1_4_14AverageReturn,1_3_9AverageReturn,1_0_4AverageReturn,0_1_9AverageReturn,0_2_15AverageReturn,0_0_16AverageReturn,0_1_13AverageReturn,0_2_11AverageReturn,1_4_1AverageReturn,1TotalExecTime,0TotalExecTime,0_1_2AverageReturn,1_1_2AverageReturn,1_4_15AverageReturn,1_2_16AverageReturn,0_2_16AverageReturn,0_2_4AverageReturn,1_4_18AverageReturn,0_4_6AverageReturn,0_2_10AverageReturn,0_4_5AverageReturn,1_2_1AverageReturn,1_2_19AverageReturn,0_0_8AverageReturn,1_2_4AverageReturn,0_0_14AverageReturn,0_2_14AverageReturn,0_1_14AverageReturn,0_3_16AverageReturn,1_1_3AverageReturn,0_4_9AverageReturn,0_1_15AverageReturn,1_0_6AverageReturn,1_4_3AverageReturn,1_3_12AverageReturn,0_2_3AverageReturn,1_2_3AverageReturn,0_4_1AverageReturn,0_0_5AverageReturn,1_4_0AverageReturn,1_1_17AverageReturn,1_2_13AverageReturn,1_0_19AverageReturn,1_2_0AverageReturn,0_4_0AverageReturn,0_3_1AverageReturn,0_0_18AverageReturn,1_1_13AverageReturn,0_0_4AverageReturn,0_2_0AverageReturn,1_1_12AverageReturn,1_1_4AverageReturn,0_4_16AverageReturn,0_0_2AverageReturn,1_4_11AverageReturn,1_3_2AverageReturn,1_4_16AverageReturn,1_0_16AverageReturn,1_3_6AverageReturn,1_1_15AverageReturn,1_4_12AverageReturn,0_1_10AverageReturn,1_2_11AverageReturn,1_0_7AverageReturn,0_1_16AverageReturn,0_1_19AverageReturn,1_4_2AverageReturn,0_2_13AverageReturn,1_2_17AverageReturn,1_2_5AverageReturn,1_1_6AverageReturn,0_3_13AverageReturn,1_4_7AverageReturn,1_2_6AverageReturn,0_3_3AverageReturn,0_3_0AverageReturn,1_0_1AverageReturn,0_3_19AverageReturn,0_2_18AverageReturn,1_4_6AverageReturn,0_1_6AverageReturn,0_1_17AverageReturn,0_4_8AverageReturn,0_4_4AverageReturn,0_0_9AverageReturn,0_3_18AverageReturn,0_4_19AverageReturn,1_0_13AverageReturn,1_1_10AverageReturn,0_3_5AverageReturn,0_0_15AverageReturn,0_3_7AverageReturn,1_1_14AverageReturn,0_0_3AverageReturn,1_2_15AverageReturn,1_4_8AverageReturn,0_2_7AverageReturn,0_2_9AverageReturn,1_4_17AverageReturn,0_2_8AverageReturn,0_4_12AverageReturn,0_0_11AverageReturn,1_3_4AverageReturn,0_4_18AverageReturn,1_3_15AverageReturn,1_3_16AverageReturn,0_2_5AverageReturn,1_4_10AverageReturn,1_2_12AverageReturn,0_0_6AverageReturn,0_4_14AverageReturn,1_1_8AverageReturn,0_3_6AverageReturn,0_0_1AverageReturn,1_1_9AverageReturn,1_2_2AverageReturn,0_1_18AverageReturn,0_0_7AverageReturn,1_4_9AverageReturn,0_1_1AverageReturn,0_1_12AverageReturn,0_0_12AverageReturn,0_3_17AverageReturn,1_4_19AverageReturn,ComputeUpdatedDistTime,0_3_15AverageReturn,1_0_9AverageReturn,1_3_5AverageReturn,0_4_3AverageReturn,0_3_2AverageReturn,0_2_6AverageReturn,0_3_11AverageReturn,0_1_5AverageReturn,0_3_14AverageReturn,0_1_4AverageReturn,1_1_5AverageReturn,0_4_7AverageReturn,1_4_13AverageReturn,0_4_2AverageReturn,1_0_17AverageReturn,0_2_1AverageReturn,1_3_17AverageReturn,0_1_11AverageReturn,1_1_0AverageReturn,0_0_0AverageReturn,1_2_7AverageReturn,1_3_3AverageReturn,1_3_18AverageReturn,1_3_11AverageReturn,1_1_16AverageReturn,0_4_11AverageReturn,0_1_7AverageReturn,0_2_19AverageReturn,1_3_8AverageReturn,0_1_3AverageReturn,1_0_11AverageReturn,1_0_8AverageReturn,0_3_12AverageReturn,1_3_19AverageReturn,1_1_19AverageReturn,1_0_15AverageReturn,1_2_18AverageReturn,1_0_0AverageReturn,0_2_17AverageReturn,1_0_12AverageReturn,1_3_7AverageReturn,0_4_13AverageReturn,1_2_14AverageReturn,1_0_5AverageReturn,0_4_15AverageReturn,0_0_17AverageReturn,1_0_18AverageReturn,1_2_10AverageReturn
-72.17615608036019,-72.7448109842682,-102.52986950990017,-78.88666327472255,-83.36928854615799,-83.97459842865327,-67.62559889715651,-89.72435822959731,-65.46768422437023,-77.62215677995539,-66.35516320238476,-79.3236215834703,-74.65697596615148,-67.75342259336499,-83.90270491746374,-69.87571621099194,-73.3191906310326,-65.2151337011834,-56.98597105777776,7.7686477,-63.15598606449205,-76.58580183170885,-85.20579032516217,-50.283234546054615,-87.5022757318517,-76.9638194800674,-65.38223828070093,-78.30694709227863,-54.198973810124,-59.49249690741858,-62.25052917519915,-69.77434697628846,-83.2490991777579,-60.975224059376536,-67.18737470925996,-79.42989305087282,-83.7160574020213,-76.83148621211136,-74.64361350757665,-86.52499973639652,55.114020109176636,51.97099733352661,-75.48148577532469,-67.8417649761848,-66.85527803938844,-72.7276285241901,-80.98173601733252,-70.14495933762872,-64.71660536615552,-80.22762076064755,-76.07303023722773,-89.0878351141861,-75.81357783915219,-73.90320458269287,-70.03442015410755,-80.4552770327916,-53.407016260922695,-74.1337722428068,-72.76060873994828,-75.96773135267729,-53.00839120131904,-88.97161927024591,-53.178361549778856,-71.62324103784873,-62.899643567593664,-65.56359548281632,-62.30657642371793,-65.26940858303105,-65.52185657997823,-83.2174138673713,-74.29721672668538,-63.041423300807445,-68.7116288802656,-63.57313654722466,-86.84367605264882,-88.55342681568122,-70.73019692192781,-72.44358503283642,-61.09331355113287,-70.60467125789577,-76.71282991186992,-57.89366985530082,-63.87082220407165,-78.52879349068682,-55.67151516701555,-80.53657413193143,-61.154629096557656,-79.79193962823271,-67.58538638441814,-67.48588009540268,-53.63361609415339,-59.98120543338265,-75.84832587819022,-90.02902854225886,-69.6492919557701,-88.26655246344579,-62.79498707610637,-83.1261089040709,-79.99197812632029,-80.3975499876914,-90.48958355692797,-60.74557571839595,-76.37833252078441,-74.36570693604071,-73.09335316035387,-76.5902580747949,-90.99609536981853,-58.756339262022685,-77.24881403423242,-84.19848984276548,-62.37332843125942,-60.37074215234956,-86.95966264864143,-95.92538829545168,-77.07385714467193,-79.76821389981279,-62.96983748378442,-63.642239854688775,-65.89276571615869,-69.68791013707052,-89.80995155127437,-53.676416062254795,-99.87072322744962,-53.12046639462719,-57.26983789454651,-67.85656951412113,-80.93007240598281,-72.28710148400737,-74.66431885316304,-71.99278977193492,-66.30096349198787,-72.8895143895307,-73.86516555713645,-75.46796638914448,-72.1657111443183,-52.3003754942364,-91.75782620723608,-76.0915892943404,-71.9779159737272,-77.40608204677247,-62.217653029693956,-70.70321720748196,-69.12215199090211,-71.15408878140246,-75.67787155700746,-62.1263322980549,-66.06621502822237,-71.15602267566419,-80.17253863865723,-95.86789131465316,-66.82837834496827,-64.7866138198523,-70.34203358097538,-83.29900756662009,-68.75742320458103,36.41909575462341,-70.16761665698122,-73.56691016106906,-68.20738391272512,-51.527535112088316,-68.97004473386701,-81.68118862941756,-90.62507327616598,-70.43702846940062,-66.17961142568052,-62.47402086794301,-63.49246903883995,-77.71462769824342,-54.53084339994957,-66.415437656343,-79.19188044685507,-80.47281036593695,-80.02724487399756,-82.06433149996923,-73.2558058050262,-78.99646395058976,-102.1360262122577,-65.58931299411637,-74.64416236256129,-82.09270638831461,-75.12298922231453,-72.91834966286811,-95.76271300684932,-69.84315305957394,-75.6591020996779,-54.33467218029133,-73.25647288187253,-72.54738255757572,-77.00727693914017,-68.37944099454322,-66.6203893912946,-70.12396899695464,-72.57680844026324,-71.95487398698378,-72.13095225079604,-56.400388670978536,-93.62834683568938,-72.3021759354585,-72.41146166892138,-89.99644216623524,-56.70744532633078,-77.3835839405335,-77.5179523381145,-75.26762732557248
-54.825076797234466,-77.98329110499718,-57.125272956079435,-75.5695410535261,-56.40921563655462,-77.62662084930076,-45.726032060649494,-73.56727392335665,-56.19671814861102,-62.74427060875846,-73.07237511550714,-77.68074621619058,-56.94200245151289,-65.81987037303402,-53.92224940627114,-66.58788250659727,-72.42994657922782,-51.365771050196,-73.57658510677628,7.7800736,-41.8857149267426,-81.6048386125087,-75.93740534280165,-49.15014154371203,-59.69038120696188,-76.1557212215887,-48.41569665258279,-68.4698889381445,-68.42353876379052,-48.05330751089313,-39.116018952035006,-55.47747509954127,-85.18186114222686,-51.92853651789728,-85.39500303359404,-46.74858536106842,-45.32093127247314,-59.21071246626555,-63.98917668098636,-65.82449585431398,66.9952290058136,61.783557176589966,-48.5086718044615,-58.71802580183964,-50.61737628287429,-55.09149773653663,-50.70451952962346,-62.14322180197715,-45.42221457080439,-65.83732795735091,-67.46664854447955,-79.38305779545504,-59.57223920692269,-48.16919608067536,-70.71476854183184,-66.58411341264403,-51.81220527619489,-53.34232027521266,-62.302568733987506,-52.07520713980007,-50.7636615519981,-63.129539826282084,-49.43063151231148,-57.16202324830596,-52.38609257306149,-57.781747937123974,-66.05979214982005,-51.93641797452485,-60.67826609163221,-64.91417167131057,-77.96646373947748,-43.749804336736524,-62.44283312482893,-47.74130184790239,-68.04180815592633,-86.63078965397963,-60.215194288540275,-36.31775001389309,-56.639279117874366,-48.14659976636441,-68.38392199119876,-63.47422259544352,-84.70949925261881,-59.23829674521953,-41.118160331880745,-51.92755518726225,-51.93953292276742,-46.03972926351901,-47.67133137928605,-68.62472275244568,-48.39550567144903,-52.21061577133264,-51.796933615582056,-51.98249722630481,-64.10524611418032,-42.481101320686776,-61.56732261105195,-47.24614696890406,-70.08708027816986,-47.177048596130916,-60.717178707188154,-53.1847032926565,-54.18511132091921,-62.42659638054939,-49.62725165250948,-54.76676132825165,-69.21046367508438,-58.944725612078855,-56.223325212884006,-52.447960732449815,-57.517664600392195,-46.93747591461593,-46.39978660593797,-63.54552550128668,-66.12324477923259,-57.26703564150524,-45.63805555753415,-51.625671950344305,-50.90854070479998,-56.72814439134172,-82.26801621310713,-46.85113105412729,-74.43647545855893,-55.11130618962378,-44.9306398912854,-56.0348455424774,-71.26884943589056,-75.42597299146925,-76.61189301844047,-51.90688410689106,-76.7641332037751,-54.75837780900593,-46.31100654455633,-63.30413739713116,-44.297008692838155,-42.278817378487965,-44.178181688931396,-61.777567441472776,-62.58196108959002,-61.356587279321744,-69.17667987817505,-59.36150569565588,-75.91784267176251,-64.46767629528529,-55.153688689047826,-93.23934468496522,-55.20594594845858,-44.63589998817701,-65.51308196721816,-71.15334133587614,-77.28263938006626,-62.51096680514484,-67.1431672234601,-57.34609824517155,-52.038946980523974,18.45349955558777,-49.109826580899096,-59.93319155507973,-70.19170091297106,-59.485173264988504,-54.80515167477291,-62.52420559627601,-56.7111219873643,-46.49282812732998,-55.15323335454693,-74.53578626231449,-51.004409276246776,-74.17054037169802,-64.44843132684865,-49.68729282305975,-61.811554966316685,-65.6152236303155,-49.18937114223993,-45.926585006886455,-55.156012028045694,-67.87248215228598,-58.67827675548106,-48.93809362776748,-49.152886478293894,-58.363713328923474,-46.47747968226738,-52.967080826325905,-54.13627602918211,-47.64484900507167,-70.83311408107735,-57.60573554662929,-49.02026413456103,-64.51149042891147,-68.06040396081976,-45.5423357008767,-47.42547267276913,-41.324035125499634,-55.1330506947807,-55.22073026617248,-57.64405343962487,-60.51765506958875,-57.40155234323661,-52.84777665606409,-64.67711483446224,-62.78280027322439,-45.60698420427587,-45.15945726186668,-46.63397587677487,-73.46872925447926
-33.66836548097671,-45.515510739220595,-47.22701868549248,-41.19692683885517,-50.04452146290473,-45.80688525786241,-57.78670383225839,-44.62682921936166,-42.04646882536815,-55.2847892551524,-40.61157175524873,-51.41462011961936,-55.90124282012327,-36.05027332574898,-62.13394735115998,-49.49239720888596,-49.74832002796906,-38.561139079048154,-40.291636965072094,7.8127832,-37.5368570975043,-49.77539289911378,-42.87837925578017,-48.67307283198293,-41.078826086688146,-44.65900475037905,-32.80189644088438,-52.04356029687745,-42.94435198604717,-35.8126600459999,-57.422798001743644,-38.58402982494617,-37.08274084636478,-44.453706808537504,-35.87926889899543,-55.01676345633579,-53.88526726591777,-70.04049722251598,-45.74331396078681,-31.764273071130283,68.05746650695801,64.52639675140381,-35.23051376837985,-39.55675843341426,-51.86148238616291,-49.879552119397346,-50.44371132947866,-44.76642296976391,-68.1769811663238,-37.695519095979506,-43.32126096741017,-55.73584863463795,-39.527663636527585,-37.973748288111985,-45.035522246918454,-51.51459336861133,-39.58837732574837,-40.86513202795916,-39.58356607567567,-54.97519975015827,-42.415424073731415,-36.56579273602922,-41.95905556670893,-36.9153827667205,-50.67492505213138,-44.768970952586876,-48.7165354012981,-50.71231612284637,-43.59117973158023,-49.814494292235565,-52.86053619198245,-53.984623097576964,-63.667648255546496,-34.21331971233958,-51.70085632426046,-49.77197216679339,-38.953307878075954,-59.217251594247344,-72.7237363430607,-46.09992555306705,-49.27561037739693,-39.55735787388586,-60.550573229673475,-51.41924428668739,-33.07527543846242,-54.237767551951826,-34.666778693529395,-57.40104500834676,-54.27774734223841,-36.5044424991451,-45.53845739818543,-39.43034783089301,-45.44533686612285,-37.0829542394164,-38.15248478942661,-54.460636242052125,-44.533052388646965,-37.61928093966775,-68.95399408246372,-62.12700908707674,-49.38348966102372,-39.32442596380115,-68.30956252266851,-33.64393322301713,-46.457061916595,-55.16681162540275,-56.6947238763922,-37.20699247219866,-41.3571544862415,-71.33029065127475,-43.73354474458437,-38.54646789557537,-58.94422966398775,-38.52988189743569,-56.34792796525291,-35.4972011711747,-66.93151758177271,-43.58008000814038,-63.51743355865812,-42.63729725371101,-60.972258822011305,-58.5734273944406,-47.24572571087123,-39.392964513656715,-53.89072334808859,-52.86930803155085,-46.35034378461177,-46.20839987338416,-45.6354541949135,-53.49374303873934,-39.64425085130049,-44.39803514246806,-54.96148243109937,-51.034142549854494,-64.18054724165542,-56.969223077452206,-52.55232981006904,-56.85914361019193,-48.9791850260523,-42.64666862244648,-44.709308963889,-34.59476615515008,-51.319607186074144,-38.7351986072028,-33.84766543090649,-45.26708828494784,-37.76150395578811,-60.56034952457683,-33.568828561249866,-34.699393167170456,-28.786344478247145,-38.76762474141154,-44.538654484808994,-55.200716027096774,-32.11252112807398,19.13381004333496,-56.129037719620314,-41.0521925714473,-62.49983854360894,-49.36939290109736,-33.28601030639104,-40.72786359693126,-41.77675099414532,-68.80951014638265,-43.70465460261923,-58.725194020865416,-51.115094744505335,-38.77031562002316,-72.33548265312763,-39.55780597977312,-45.151217103288396,-36.47211921982423,-48.4669406152409,-39.644820105963724,-59.96335073617053,-47.18477874811889,-40.980724481883044,-51.569746899665155,-67.54871414763835,-42.738292906195,-49.88567313576926,-41.18629828921362,-41.911099565167916,-42.00220867667304,-48.61753898103639,-49.908116072834105,-45.95352259809697,-45.86746199729485,-33.85288721218423,-39.32678449006413,-41.15737708971708,-53.05287499764102,-61.952522164106554,-41.78969901616806,-51.2256760552214,-50.50922381979061,-44.71519118965664,-67.56350398943772,-39.556447782397406,-58.51003748092725,-57.003757163935894,-48.58654211137151,-69.47721956637874,-48.64459062333739
-42.083857274823,-61.361276269117845,-65.33473294357323,-43.00603867560811,-43.621174041301536,-47.344076109240056,-53.372504516423724,-45.19926444853644,-30.512561796995872,-41.959211089060055,-50.754944343162215,-41.678491133587855,-52.19447344034675,-46.80267630566417,-45.55327205452486,-49.46214060658077,-34.78198400488989,-67.41001529998078,-45.53211354674099,7.851686,-24.638934828535227,-38.3390002836775,-48.91321843653943,-33.28463555620478,-67.13369972707373,-62.55490404062912,-29.538469375979474,-60.19357264425965,-42.99336610638049,-41.88997447983067,-40.744911454769785,-68.51629024422814,-36.22379205811863,-41.59160478093069,-31.62119039304714,-47.076439655878715,-56.86341409611025,-50.743341201935905,-28.40175367577975,-39.29106614610889,71.3460419178009,64.8274393081665,-43.37893056708878,-39.26317503237143,-40.29167067370578,-55.020790298241344,-60.54160749123567,-46.51698092342252,-46.36199171221316,-48.174721765923685,-40.31810063642112,-50.79198124433334,-42.05511009241387,-26.64336442884301,-66.6878694246152,-43.464669838811766,-73.8505965147238,-68.67688020493482,-68.17499484243517,-53.10174040847795,-40.25173520039171,-34.86690180676443,-45.0159802880235,-52.246976241208905,-35.823755588039944,-26.844412931938173,-35.70595685394745,-35.15083992016846,-39.3224610407633,-46.353755087317246,-35.26093569101531,-51.36652152355243,-51.431163146747316,-25.82778632730205,-39.308409586491805,-35.816166516448774,-46.302017728318965,-48.28696251194578,-42.43204298133006,-46.96381803279744,-38.181078014278874,-30.395300134679957,-52.09337213289573,-57.48738815759499,-40.48638426518719,-22.78247672974627,-37.161292319340056,-57.980617010683915,-50.18325087878679,-47.97215063203389,-39.46617534738273,-27.862657022954174,-45.035506640463915,-29.067545102167937,-57.72331716342356,-62.79401696992813,-29.383493462131327,-40.13793552886892,-52.41272358387817,-49.03226304173014,-51.45357605264773,-44.87812765132051,-51.38753181890087,-58.9289396964319,-50.709119532221386,-39.13246531490569,-33.76982372545726,-44.543067299241244,-27.035791096638214,-46.1199509313574,-44.17164587840833,-46.283232400415194,-47.44758054634141,-63.60634271872174,-48.07480029771716,-41.23402049382341,-35.65002083296362,-24.438464317255132,-53.91416655982295,-41.289524636896644,-53.73348119384742,-45.8163687394185,-63.77336280941886,-64.75098037879128,-34.90882544886884,-44.31952891243563,-52.52078331445168,-61.282069783673876,-39.589424207038185,-47.16823530717218,-58.939923994138674,-23.57307828220294,-26.953033450825316,-46.8272764625548,-42.90853457384584,-48.56837937791886,-56.23850017689263,-52.51594063376589,-43.757672054424916,-29.33929580328522,-52.41543830267404,-71.40483494030866,-58.16984404301563,-48.55775167580955,-37.43572800870147,-36.20431889804901,-45.15986754189406,-39.2335984135255,-56.253912479902056,-37.70364465106902,-47.56162726707052,-31.61576507584678,-25.325853236901317,-50.652710093080074,-25.540509511781462,24.061650276184082,-45.916668337555244,-38.954661565988886,-51.86683304149359,-35.08265043338383,-35.02634274479688,-46.15543359645412,-29.8791699897636,-54.788991452638264,-70.99927492833118,-53.856082814403955,-58.993178696302145,-59.02902245121333,-46.46122385744213,-39.932392311287835,-53.490327236992805,-46.40014770495083,-54.267075365890626,-31.656524737197564,-32.95057930517351,-33.24458909949406,-62.85981697248714,-37.445341669159724,-37.9742727478314,-32.24888046871515,-57.509249719470574,-30.338807578179775,-60.085538712047104,-25.575130281857767,-53.22935408936773,-39.53871296926646,-27.71009313200944,-57.30180494638825,-28.872588296842643,-28.235270268688076,-26.64840911527199,-41.56538766639176,-43.70338741719854,-27.82687397152556,-56.72759147133437,-24.201798983537742,-55.89516475206761,-51.959106291429045,-68.58312948622475,-46.38220994282131,-42.49882713734724,-58.89707483743023,-44.01178250964854,-45.40351759408114
-41.81631181699097,-30.321774366944233,-48.35244334666316,-55.24857576192312,-51.92145908749224,-60.42699149382502,-66.90715044576174,-50.0869106185189,-30.22289179109699,-46.104863095261216,-71.2736841493282,-58.97464520736137,-57.55419820862121,-47.818025196168065,-53.159576829543546,-52.68018623490399,-37.4377480642785,-25.763669205815496,-48.412640438878796,7.9304385,-44.30544670411869,-61.40422073944471,-34.03692716935367,-32.09218484558308,-35.9961941595509,-27.02427160605348,-42.3607929614524,-34.54424050142831,-62.735393698213436,-43.93727599762395,-39.106466229786264,-38.909070155052476,-53.118066790934606,-46.27700151938666,-57.92177138400287,-50.71199877526037,-30.600619956593153,-58.344222510264395,-49.153212004570555,-45.07235387464076,69.74146842956543,63.05755972862244,-43.30670927407014,-37.743535642161056,-49.265402844475204,-24.081664337855514,-27.619407731514848,-52.61116639507161,-42.58798745337134,-55.78761152222525,-69.1089447222879,-32.663130424176835,-43.233169457571854,-50.638926805375604,-27.17015967319335,-49.681755153699854,-25.198798377698825,-37.55769700830865,-35.43427604980189,-23.06512294039439,-23.178035102778402,-54.6753637191922,-52.63544539533091,-39.907281235712304,-28.377449524570984,-24.512174128758947,-33.06140214729179,-28.537751103639135,-49.35284929261403,-43.13421879429131,-38.872096647531045,-53.798396713836624,-56.142554752292114,-36.70675933678852,-37.481063347535056,-41.98058654826245,-49.48883983669039,-56.141814484049725,-60.067528415473184,-50.5921427593815,-35.602587061372006,-26.888270440138506,-59.210587914030945,-24.843149661289626,-47.38850233584626,-47.270350151392144,-37.11950057359796,-25.53514597278462,-27.184100575435792,-54.12904791633076,-50.22625261608271,-22.7730630177783,-56.91498436826511,-51.71257310160454,-52.799655737742185,-25.565417038140446,-56.88502361750527,-37.50388055425915,-63.52056643853339,-63.87977435846987,-36.818602361252935,-54.97265778267955,-57.42882165592201,-51.59937686280286,-49.15592177851956,-28.363246611455065,-42.485192466709826,-32.99687909535507,-53.998665365572045,-47.054157731954504,-52.15440872869732,-55.0171308715738,-60.63664152056976,-35.017626573412485,-55.031623368877476,-53.72130084910135,-52.43825136591115,-53.0108472868857,-57.234166095912855,-55.728208304102175,-34.52744551532933,-43.717972222341054,-53.17940857876827,-38.15934672621116,-34.94296009137231,-44.089413813434014,-29.19825111656162,-51.93359476489189,-55.85893983075401,-62.85885103855503,-28.85266233872069,-22.33382874771664,-50.82365512057245,-45.16511869091382,-48.617220422729645,-50.13201794288805,-23.547147287464792,-37.78885146577084,-57.261791163650095,-25.965905258529403,-47.69426122100925,-39.75425133591213,-29.86537842973091,-57.9579133497895,-38.896780868398885,-56.20548617294223,-39.50154732073263,-47.07592050119404,-59.05102754157358,-48.400705496263924,-55.617355802210554,-24.108078166033437,-30.382529641316772,-65.51750167432702,-55.547625897877914,24.198220252990723,-51.17417562183185,-51.00985827464263,-33.33828658183976,-26.880310261567143,-41.42703209365859,-53.00560177246066,-46.05949113199983,-33.91381050556197,-40.208140399964314,-61.2929226784054,-36.458687779332195,-55.57374616895901,-52.08094759244723,-40.678031985502166,-71.89255708280263,-44.810171829473305,-61.89910233907585,-43.38264695954976,-47.34102871035939,-36.829345308044026,-49.21158074284514,-28.529078553439565,-47.48107669198454,-46.353095944876465,-24.218561880673494,-44.80275264029549,-50.45263716500819,-50.13048884761226,-30.230500644388222,-26.79282670439134,-49.37318109498034,-24.627153751598122,-23.931203057113592,-56.12644018281819,-55.94105660648251,-39.944803612460255,-45.01637992238445,-33.00930265370749,-69.16246189606716,-28.751962557861635,-51.006215555125245,-56.475689256171094,-30.462842935056475,-36.583219509261006,-45.71653308817336,-75.93803279073367,-55.85338671666197,-63.77963071494245
-47.70842396383665,-28.714886869125962,-38.219804580931,-64.3458690773853,-55.727231854105355,-42.013779611952785,-54.21731487450746,-52.87842815621447,-57.85508172234124,-29.886985391437957,-48.08463460595422,-38.76512364888967,-40.05770171745486,-34.138725807190575,-41.81404635862665,-42.11786922001066,-23.25679065641858,-45.73768662258626,-31.377245752270504,8.06046,-67.42209780150479,-48.526615568978556,-21.47572513838864,-59.855649092586624,-44.38401684104526,-29.328286118947325,-40.424615303625096,-27.441708580549044,-34.160500693087506,-42.31481680845163,-48.18075844428725,-51.05063231861618,-58.352773647383614,-31.744062508370646,-62.96993038177628,-39.874480147987136,-51.32760135008108,-54.22294225293065,-43.20331406801372,-28.755423191725342,71.36717796325684,66.31834125518799,-44.82424221910698,-36.94272572315988,-29.13608618097311,-52.47254228383483,-55.41322014549127,-50.79593642662559,-38.5804385757964,-54.5037337968825,-49.30063760821809,-26.7245637162111,-33.14984346496645,-69.66240320992034,-32.24003722675959,-44.08306534379379,-48.82793735158292,-60.34444082738986,-61.48452939494358,-40.714358182631116,-57.80550899049394,-59.859563031703225,-38.18632565448725,-52.97213255817151,-55.44757368490713,-48.332480708618384,-70.46911992809467,-58.28218038207287,-36.34321489303136,-31.90129042651799,-24.282647613834264,-47.53394832103854,-50.9409780182429,-57.385036592113714,-23.604027529653095,-24.987333369644666,-35.24932202711512,-63.600548872133196,-47.96568264210812,-41.081891385197636,-24.612262579775344,-50.66188031906247,-48.579870697517876,-56.361783025341325,-58.401314915853476,-33.67328654744372,-45.75231325618832,-45.28330831998028,-41.57851484564764,-50.24871598956028,-31.2271078245785,-48.03501126712025,-45.58159724102426,-36.28218859966164,-36.25392858333342,-53.53403504662329,-71.51466920080325,-36.87272450609625,-54.1828983475891,-46.716633294771135,-25.02176294831155,-48.28706963540016,-49.81114471966832,-26.43816398256278,-45.11135288335903,-61.39998610498687,-38.32156214293998,-31.358519492520607,-62.47336120227726,-47.97136447021245,-42.60410852659444,-48.97643989532924,-51.127004983424456,-31.040240872982235,-47.939430219094795,-55.96885717183263,-66.18502473551969,-76.01115021779614,-36.57999517157839,-39.31944271447128,-26.78515112723033,-44.29537818988592,-46.889785348094875,-54.19769386137372,-75.79186255717455,-28.848279377991002,-27.737318443291237,-31.586376655514112,-61.439749261101355,-44.44161829151428,-35.177059717804745,-55.8026939909491,-41.31946386652106,-49.82035396609582,-50.8550016284216,-36.23542867139687,-33.95190868991815,-31.734052482063774,-41.187215925055035,-57.4627222791017,-68.80273005780414,-61.88338819608075,-30.375909960077436,-57.0533225879556,-45.37453593808488,-59.559058572525515,-38.68368646837922,-49.5563290732107,-43.80522470934148,-53.267524268519104,-34.035046730150064,-58.51158327585689,-50.61153481327246,-63.304132304270276,-64.89894932017486,25.441547632217407,-41.82009260368396,-37.34494669871524,-24.580648007192817,-67.69543939130159,-54.22112959726977,-54.30133479488501,-55.554924858072354,-26.634308434113116,-51.15090189743865,-51.754445513841105,-20.367551481694278,-34.42185424919204,-46.17259758018555,-44.61110302165023,-32.78561971960255,-38.48571135781114,-54.11198182044076,-44.46275315629855,-28.624254304727806,-32.55243978875671,-29.770450832501922,-54.87869094179319,-50.709422368573755,-45.94413167523512,-47.32968274965506,-46.9156476943737,-35.44120412150937,-77.1261054300657,-26.499120127917564,-69.44423797552905,-31.540506007779005,-25.658750211325415,-60.2267450509322,-52.566689185715056,-67.71331203541057,-33.31723388095085,-43.59014792781887,-26.46016727059195,-53.72672533661367,-32.086207218302,-38.05740886780326,-50.07910991346947,-52.09607787975389,-22.586599241667944,-32.65750592849163,-46.44822145093264,-51.69958716842097,-39.944193730274506
