1_0_12AverageReturn,0_0_7AverageReturn,0_4_15AverageReturn,0_0_15AverageReturn,1_2_14AverageReturn,0_1_8AverageReturn,0_4_1AverageReturn,0_3_12AverageReturn,1_1_19AverageReturn,0_1_0AverageReturn,1_2_13AverageReturn,1_3_18AverageReturn,1_1_7AverageReturn,1_3_11AverageReturn,1_0_6AverageReturn,0_2_10AverageReturn,0_4_4AverageReturn,1_1_16AverageReturn,0_0_3AverageReturn,1_2_16AverageReturn,0_0_14AverageReturn,1_2_18AverageReturn,1_2_10AverageReturn,0_1_4AverageReturn,0_1_13AverageReturn,1_4_2AverageReturn,0_2_8AverageReturn,0_0_11AverageReturn,1_4_19AverageReturn,0_2_19AverageReturn,0_1_10AverageReturn,0_4_11AverageReturn,1_4_0AverageReturn,1_4_6AverageReturn,1_3_2AverageReturn,0_1_2AverageReturn,1_2_9AverageReturn,0_2_3AverageReturn,0_3_15AverageReturn,1_2_4AverageReturn,0_3_10AverageReturn,ComputeUpdatedDistTime,1_2_17AverageReturn,1_2_3AverageReturn,0_0_10AverageReturn,1_1_5AverageReturn,1_2_15AverageReturn,1_0_19AverageReturn,0_1_12AverageReturn,0_2_9AverageReturn,0_0_9AverageReturn,1_3_7AverageReturn,1_1_4AverageReturn,0_1_3AverageReturn,0_3_13AverageReturn,1_1_2AverageReturn,1_1_0AverageReturn,1_2_12AverageReturn,1_3_17AverageReturn,0_3_8AverageReturn,1_2_2AverageReturn,0_3_1AverageReturn,0_1_17AverageReturn,0_0_0AverageReturn,1_4_16AverageReturn,1_0_10AverageReturn,1_3_3AverageReturn,1_0_18AverageReturn,0_2_1AverageReturn,0_1_14AverageReturn,0_2_11AverageReturn,1_4_1AverageReturn,1_0_0AverageReturn,1_4_14AverageReturn,1_0_1AverageReturn,1_3_12AverageReturn,1_4_4AverageReturn,0_4_10AverageReturn,1_0_13AverageReturn,0_3_19AverageReturn,1_3_14AverageReturn,0_4_13AverageReturn,1_3_9AverageReturn,0_0_12AverageReturn,0_3_0AverageReturn,1_4_3AverageReturn,0_3_17AverageReturn,0_0_4AverageReturn,1_0_14AverageReturn,1_0_11AverageReturn,1_3_5AverageReturn,0_3_7AverageReturn,0_2_2AverageReturn,0_1_16AverageReturn,0_1_15AverageReturn,0_2_6AverageReturn,0_4_3AverageReturn,0_1_11AverageReturn,1_4_18AverageReturn,1_0_16AverageReturn,0_3_11AverageReturn,1_3_1AverageReturn,0_1_1AverageReturn,0_2_5AverageReturn,0_0_1AverageReturn,1_2_6AverageReturn,0_0_16AverageReturn,0_3_5AverageReturn,1_3_8AverageReturn,1_0_5AverageReturn,0_1_7AverageReturn,1_1_14AverageReturn,0_4_19AverageReturn,0_3_14AverageReturn,1_1_15AverageReturn,1_3_19AverageReturn,1_0_15AverageReturn,0_2_4AverageReturn,0_2_15AverageReturn,1_4_8AverageReturn,1_1_10AverageReturn,0_0_2AverageReturn,1_4_7AverageReturn,1_1_12AverageReturn,0_4_9AverageReturn,1_3_0AverageReturn,1_3_15AverageReturn,1_0_9AverageReturn,0_4_6AverageReturn,0_3_6AverageReturn,1_3_4AverageReturn,0_3_4AverageReturn,0_4_2AverageReturn,0_3_2AverageReturn,0_4_18AverageReturn,1_0_17AverageReturn,1_1_6AverageReturn,1_2_7AverageReturn,0_2_18AverageReturn,1_3_13AverageReturn,1_2_11AverageReturn,0_0_6AverageReturn,1_4_17AverageReturn,0_1_19AverageReturn,1_1_3AverageReturn,0TotalExecTime,1_2_19AverageReturn,0_4_17AverageReturn,1_1_9AverageReturn,0_0_8AverageReturn,global_h,0_0_5AverageReturn,0_0_13AverageReturn,0_4_8AverageReturn,0_2_14AverageReturn,0_4_5AverageReturn,0_0_17AverageReturn,1_4_12AverageReturn,1_1_8AverageReturn,0_4_12AverageReturn,0_4_14AverageReturn,0_2_13AverageReturn,1_2_8AverageReturn,1_3_16AverageReturn,0_2_12AverageReturn,1_4_9AverageReturn,1_2_1AverageReturn,1_2_5AverageReturn,0_3_18AverageReturn,1_3_10AverageReturn,0_4_16AverageReturn,0_2_16AverageReturn,0_1_9AverageReturn,1_4_5AverageReturn,1_1_17AverageReturn,0_3_16AverageReturn,1_4_10AverageReturn,0_1_5AverageReturn,1_0_3AverageReturn,1_1_13AverageReturn,1_0_8AverageReturn,0_2_7AverageReturn,1_0_7AverageReturn,1_0_2AverageReturn,1_2_0AverageReturn,1_3_6AverageReturn,1_0_4AverageReturn,1_4_15AverageReturn,1_1_1AverageReturn,1TotalExecTime,0_2_17AverageReturn,1_4_13AverageReturn,1_4_11AverageReturn,0_1_18AverageReturn,0_0_19AverageReturn,0_3_9AverageReturn,0_3_3AverageReturn,0_2_0AverageReturn,0_1_6AverageReturn,0_0_18AverageReturn,1_1_18AverageReturn,0_4_0AverageReturn,1_1_11AverageReturn,0_4_7AverageReturn
-77.78934093902792,-80.34587737153356,-66.80234796103139,-60.57665652846913,-90.36095869561885,-66.83021868028597,-76.38188271779082,-81.69562332896493,-59.25848620965775,-60.30340137847988,-62.403741144274655,-77.81179483416355,-63.79693044582945,-84.58787209699501,-79.33437533122047,-93.29770054201272,-82.00001969193175,-58.49711958985421,-84.10736346914886,-74.37481109710522,-72.66074774195236,-83.86320064020407,-89.16740911946451,-79.74944467551539,-69.09840410113637,-62.824363139362816,-69.01548747080615,-73.61600698523478,-76.5710665938531,-83.21171613546713,-74.13698503673574,-63.83278642248164,-85.56660861336027,-69.51767346671261,-58.83905550195773,-53.1040137792978,-74.54790392893567,-73.7544989038603,-81.09093374502712,-72.24838637292821,-97.53819698457814,40.05895733833313,-78.32155876213228,-77.9582564781464,-83.52188541628594,-65.66238516304996,-87.99050326401466,-77.41228640279508,-76.7627864870272,-85.21896507946354,-84.42947115031511,-73.20352154260925,-62.12702139654029,-81.64203846064146,-62.69321055538899,-64.13041070922412,-64.25403201106862,-78.58120336671521,-91.7269171934021,-76.49531008328395,-81.40954087305725,-78.68880339208528,-85.18533597005502,-72.76368124832324,-66.0809898498281,-66.06852708313168,-83.92890143474764,-85.73254442961604,-73.67996851784368,-91.58815999728989,-81.13914962482639,-69.476636633799,-79.4294811554481,-68.3175125131155,-58.61333187586197,-87.65248808045148,-78.43662067381264,-87.5543368065475,-63.83436956245761,-80.11761835148407,-74.26821010308164,-65.97840023896268,-94.50915935429911,-79.13340601309461,-69.57653192619905,-77.88275754071594,-90.72880879340697,-61.822689262067534,-71.69472855822535,-60.07910569696903,-91.94113056272577,-77.42641234365898,-80.64749078367456,-59.24291346174079,-71.5763658724785,-79.30581985586532,-75.1101507787668,-90.05230387946565,-77.3216268945005,-50.74995566858578,-67.75862735466687,-66.10821409307032,-75.49604011617895,-68.20454282004117,-71.22892978739218,-90.73791049587248,-49.41652654254157,-63.79177624432801,-68.28698160937967,-69.5591771751916,-69.69460381245139,-98.51981753921787,-70.39986450743291,-92.82504635988947,-57.253332051119024,-84.27869264855246,-79.3978578855593,-81.47351204384309,-82.56566608186638,-75.6282075007747,-81.13888298470484,-63.10890932009345,-88.79547647373637,-75.0359796593127,-63.79520494055018,-62.30670401457923,-72.81835174431066,-67.32847142127474,-75.75510091447566,-73.6472985135689,-93.49122024051617,-79.63015805052218,-72.28220648168387,-76.47026654294075,-85.56476792128952,-71.09375790337353,-70.92435490877344,-87.39244945001049,-83.92934192774608,-76.64655533823198,-78.05781615651873,-67.39126570756684,-82.09805023515075,-59.45196014737315,-71.1206157057806,57.17910075187683,-66.96308361048614,-85.18768677722511,-84.8760998552586,-57.85431087796873,7.7686477,-70.07726382567094,-53.1824899988393,-55.0329307356408,-83.91015269272063,-63.21013773166213,-71.46660435933474,-84.27582580513081,-55.38867492172854,-84.34544749002698,-81.28834317690242,-75.52460113219354,-61.999231137011826,-54.829798684480295,-78.03218066150824,-80.55713499669044,-64.53618106579096,-89.4778554212362,-86.63491020801995,-85.05092428650289,-67.35849960411683,-74.53746784502006,-71.65421114045328,-78.8229230391701,-82.56456430806607,-66.79823170466267,-86.42635480070192,-68.12832422619024,-62.33152716516628,-65.62652124361004,-51.51306518319088,-81.29635755265849,-84.18039267795413,-65.8125125362263,-95.35440771885479,-69.33800832550007,-68.20532354305365,-75.55667958331108,-81.04951050341784,56.56542181968689,-82.20484483532734,-68.43953011344657,-69.69725987458331,-77.2833177732099,-71.00225936378898,-75.4397646916079,-98.72663518253933,-78.9214988562183,-77.49515215955319,-88.71246016605325,-73.7900361579021,-71.57289282269755,-66.05983338149856,-98.83369336818491
-50.55803877319062,-57.70094465236665,-48.570660589168384,-58.07443596722814,-49.15725556012619,-41.377941011269,-53.44996089500906,-56.167053369145165,-39.58469812464042,-58.76206484016382,-61.546759532918664,-53.8286651358379,-58.65076262153489,-85.39947533836427,-76.6663405823885,-95.53581668760879,-74.02135716320481,-52.116001109159726,-87.31391164602147,-66.08175672240853,-53.18823350067165,-64.58994099817237,-83.00477711013656,-68.03359381470953,-44.234374799324044,-59.49783820303105,-54.027764157580734,-57.82812955965396,-43.43080139716692,-46.277956698064045,-72.18930452515438,-73.35929693062292,-50.58898829094953,-69.11558502858846,-80.9918736187052,-70.58904280850071,-74.16081068547305,-92.16117673140087,-62.74470768233242,-82.19469274946121,-81.48193616078946,16.570793628692627,-63.543408973597394,-84.36033175773835,-76.36722175607615,-39.674506586953584,-61.5171551638301,-44.147335241046974,-45.74576503219235,-78.59834171298209,-69.92532185538043,-71.23699473646823,-61.949309985884625,-76.38377977430771,-48.81539155534871,-70.69306368994698,-56.9915070497734,-59.7180565787835,-54.33255143404346,-52.91300001935615,-62.48122317528047,-58.82394113775547,-55.686472247729206,-48.076746092787175,-63.79516636773839,-68.34454466755828,-82.34356741804243,-67.98494738209136,-53.00496639219936,-47.67109805832876,-76.47330762667715,-49.821382557889386,-54.29831403430622,-50.41753216184547,-47.71689108340642,-58.3128691585444,-86.99766984658432,-69.86659053486318,-52.315410609419935,-53.07105823249098,-49.46943893600488,-41.5943620905986,-66.25831191407492,-58.23175518855181,-58.34004711786193,-84.50014578824693,-49.38617718272805,-77.21470277406573,-46.393590518087265,-61.57560988836576,-59.85407204862169,-74.7648245684759,-65.29413979958358,-72.59172783094955,-44.07772749416662,-66.86115365877234,-83.7207196943367,-66.20675625767325,-52.991806672367815,-59.77258616097459,-86.16960933415025,-62.342809643181425,-54.11877090665378,-44.25210114620072,-42.27855552529672,-79.62836228224246,-57.377117127170706,-55.60854176721794,-56.42849910836397,-36.973329302722874,-59.78510685010067,-45.96115372318455,-52.80796943973914,-58.91750316190045,-44.98946251637189,-48.35450848895193,-60.11648332374834,-85.77977676752047,-66.71670496690673,-53.92412287171251,-65.68900706719118,-64.33646355632199,-65.20165190638994,-41.424253988978066,-66.70506567689665,-58.34034815372675,-55.27494711642838,-62.48219568291309,-67.46253235881703,-72.19048585012115,-79.50134966782717,-77.55471821718126,-69.71166236127078,-79.72810246244265,-58.8248247478883,-57.45677282999844,-63.0135931217081,-62.09393110897636,-58.22404041586896,-55.45632078795384,-72.05014485762267,-85.2101677048319,-53.06799917593486,-41.47990977293289,-70.68833301689341,62.6264853477478,-44.91988568001891,-54.00554162692669,-62.529670396454,-36.17477645574041,7.778892,-50.450695607809166,-53.941857625964914,-47.50607264633779,-52.037905108866,-43.51301833937972,-79.88815848940875,-51.87740687379234,-36.90437708634957,-52.08430920368873,-50.579266109618075,-55.080261658100426,-48.67568607777405,-72.84237037294473,-49.81041188438726,-62.72344547371174,-53.58341203684406,-55.59798490771872,-58.99434862166137,-69.06845865946202,-63.38145260272976,-61.05612996629531,-62.22640989935006,-54.35454703148181,-53.1586149912153,-50.82610685936209,-81.66175934073004,-53.149821998276046,-91.15833182966436,-52.34718802765105,-38.1932578750237,-70.82240791769381,-50.65656700153901,-63.058860648496015,-57.95082454166977,-69.09370454042399,-76.88971572935641,-51.87186035122771,-49.14700978230085,63.7463481426239,-66.59288519125687,-50.79906824071321,-75.8523112611122,-53.7272354351266,-41.79393119570818,-89.73110299093466,-92.11036453269686,-57.29560862708181,-64.64209718444943,-66.42112784643841,-53.14250870875174,-56.415725261846475,-66.7834604484273,-56.92866501007181
-40.648985836973495,-32.222698128420525,-63.87670980495484,-65.27018326731343,-34.65708301714814,-40.56025106580503,-47.139087667957845,-52.79928810036505,-31.363066466083374,-46.43076548035689,-77.05034102156043,-68.15443713487906,-33.1063524411043,-43.71177584859644,-35.029962452897,-57.85824730842221,-51.979236142923945,-47.896978005622366,-57.04386685202441,-53.74982913885041,-40.35964345488945,-78.89096245330548,-50.06112909687187,-46.76534551527967,-60.80727525374632,-34.05657933389172,-46.36382354362364,-44.35669960961267,-34.59935724707596,-39.24547146147382,-46.9078838832799,-52.85380286687757,-48.26196271992959,-53.50088179139912,-38.65232892157676,-28.238080759606127,-37.15635731520187,-56.624373898986335,-61.295786595593356,-49.700412570028114,-46.85345148936735,17.213635444641113,-67.23582185436037,-63.73187530808622,-47.72568371354754,-48.688341345320865,-72.01845058911537,-30.527459273297023,-38.03272369592589,-40.912188288352525,-40.26887547752415,-35.82310992396136,-55.716355253205876,-48.35625581269278,-73.51772067876672,-31.583461373420814,-44.11692902942731,-53.672811569323244,-59.313040111443605,-48.369262684990865,-40.354747590642454,-45.97582221056463,-57.3288960056173,-48.832777548054146,-38.228801831563054,-39.86949038760594,-44.00772354541599,-67.2048102583884,-45.513371147415704,-36.306449190316656,-55.30258244065506,-43.33757969157069,-46.58693199944862,-34.852063089927114,-35.62263901348143,-39.04679360974399,-58.55190295388264,-54.59652727562842,-55.14934994637252,-48.08575065635985,-45.56127714045125,-86.22279453384245,-46.484837941785095,-56.44554808781821,-58.7894147902559,-58.69514982744639,-49.654291647273304,-42.42792705612337,-34.922535705881806,-54.41856552014989,-57.3898712496672,-43.41185243991135,-35.84623460805125,-50.23629651662488,-55.553509955038244,-45.88242623047813,-65.44642184585646,-42.14092700697891,-73.17337439569428,-49.859937146651696,-48.49559307046005,-39.25883178492577,-35.72299592550283,-44.21449595117936,-27.644287082238872,-51.589669014265056,-52.853306678634965,-55.29932340999864,-41.73000770839005,-49.048461131033505,-32.186877240303204,-29.164955045604547,-33.39858606888391,-41.82623533025322,-45.78441649785578,-47.415294144612226,-60.431733410606945,-53.92868695403099,-64.62226224986485,-34.694631387358086,-44.793872880584644,-30.870566588547,-34.77484580415799,-40.80556653795322,-38.251395051296825,-49.307412494225645,-57.52191548911445,-37.732363272030014,-51.99668993381952,-46.52497013006535,-52.422926503275214,-52.6505413416065,-43.473150336113065,-44.425327346365215,-80.24079768769198,-54.81462402613938,-39.31012064117576,-36.57246251836308,-79.34432722443995,-68.2031204942531,-48.15666062839228,-41.256026911528934,-66.11338244212126,-33.52250263385536,-52.19213657290423,67.1780846118927,-38.97298194056202,-63.4840295543263,-33.4721207013288,-51.29657745421484,7.8145304,-48.69977488841637,-69.0958921025182,-35.891055647034975,-33.99729503396278,-49.081185574784726,-50.86760322843187,-54.653693121204505,-44.67681648715495,-47.063214568817386,-31.586746597822202,-75.21335251963527,-44.125243643765984,-54.27783529575625,-51.44615798159097,-37.84232704083168,-39.56813491487318,-46.95383073328697,-61.738205654342835,-55.16686587894193,-43.45897096829342,-57.029961047386124,-35.071472976129385,-43.894243953108315,-50.69235308505534,-58.134832986283705,-58.41746906269647,-47.269948414458064,-56.47080408397161,-68.68684173930191,-46.7982729159571,-30.991284878691967,-33.963789560638034,-32.03791737979952,-45.49838728345182,-48.54507702164622,-47.370040949421465,-60.708683688719354,-35.19477786648294,64.54880452156067,-65.15773498922523,-79.46905252929434,-48.2024779570764,-64.24769726169481,-35.04843340459874,-44.36842007369479,-58.267459625416116,-47.27298710283373,-39.44770834654689,-70.24568036964193,-61.07065469199912,-48.054747676364244,-44.49588529496882,-39.57562930497483
-57.245291696746285,-40.50278793456234,-40.07955403179801,-50.70159610582041,-46.52539403276054,-52.17852321613809,-51.200072678856806,-69.49031389870224,-26.712401613165923,-51.88169415894836,-64.63346185617443,-61.24822468813667,-31.08832596914408,-43.35968486132803,-74.73359494126754,-29.454447475274456,-50.127921117111974,-58.796492920504704,-40.86314135912793,-68.36395633776569,-50.362413161149526,-55.250553541851765,-33.61332235421686,-44.839246651020346,-66.35176247464831,-54.05681294172936,-56.05596081874686,-53.31416722117697,-31.045080426642034,-28.678041286880198,-33.723117376660404,-47.183260834060896,-44.02077184735121,-75.33982662240943,-42.390950745191454,-50.46253252786271,-34.601974354782385,-39.71083676461799,-56.31485312701693,-48.107744968233206,-35.95992149266321,19.204204082489014,-49.32348630128921,-43.9705341957045,-30.526281057856,-53.51924810876214,-49.71705862592448,-27.573108120837453,-57.98891550570421,-30.659667196521692,-31.139192265845004,-34.554320927129666,-46.265586497072306,-37.52853503521469,-70.38730598623091,-45.39695747917215,-50.77053957971404,-59.162350999465964,-50.32900024480418,-55.8245794283677,-54.01675040324841,-42.9000025013226,-45.66463448357324,-46.593476280338095,-66.94744853546811,-29.960524817577436,-34.40477373711948,-54.783880910955496,-48.049577988206394,-50.764741892705366,-44.269823676412734,-51.83828699021742,-46.858919885375904,-43.683243531396634,-40.99146330570171,-65.2925686569486,-51.34681159836271,-31.233745729547692,-70.41269902136169,-29.682543656199808,-53.51946261351414,-67.87470786484165,-39.29513043446486,-63.034179224430694,-47.44891778436166,-40.177555910658626,-56.47197263578481,-49.35665295096885,-47.47932335350361,-41.20982456259846,-55.41523270127452,-41.314270652003295,-51.81004645346523,-57.325324836984635,-42.09382087121077,-77.62705609708682,-41.22942390781399,-39.87463004189662,-48.72300148521859,-63.41841741045068,-47.91015791490425,-42.28239068688745,-38.96012807911593,-50.19779647933685,-44.882218741675445,-74.50015786678256,-68.3101357939267,-56.616906196809694,-57.9554429444857,-46.851561108369054,-31.999351577640688,-49.07649018108166,-29.901517715301264,-53.60451744332278,-44.85848939086314,-32.03486503208864,-44.568066612278436,-52.01930845204411,-45.033163877497884,-43.83671330616644,-29.223521819969243,-53.12838796721556,-32.14037258150514,-56.71539948922836,-30.793451010913678,-51.21051574984356,-50.499714775510995,-36.08501404400062,-78.2648119703071,-72.58901755930822,-40.373694883107326,-36.95590640703871,-56.18155881970907,-45.55013395565072,-54.505100732540505,-43.04715197294187,-61.46405921616099,-34.7423291483037,-61.03567278679835,-59.401726989088,-46.284482668147085,-74.43930066633258,-41.62379702627163,-29.130669616841622,-32.106539272977834,66.45499920845032,-32.045476048146284,-40.98775194403121,-30.561219235846554,-55.827060656354995,7.8541675,-54.55526348536,-69.45491606436282,-51.994330341261616,-51.809953487958964,-47.41094457590684,-45.19101957599312,-54.10913814860753,-46.83923001250691,-55.33892303746944,-42.776293564352954,-70.63620872959939,-58.743218166033365,-68.99922886225488,-62.324161410242546,-30.96980555699226,-43.51723358247767,-44.028063005573266,-65.61117320209337,-38.08348362904979,-68.71456877468003,-74.5356030197851,-30.77704850818945,-45.34681748875327,-48.044998983570004,-66.8395158012901,-30.385486805365552,-58.442746066472274,-32.932235470946296,-60.48700286615191,-53.474582524141276,-38.42982601676293,-32.02986013215815,-43.82756199687496,-50.74050184195481,-71.43779659390383,-42.23982973098743,-42.29914462781181,-41.17281428042803,68.66540908813477,-46.75031986901866,-68.56581720643192,-42.5544891721884,-52.42073926492746,-26.33813906190736,-38.2751727211751,-29.38093341022513,-45.61057872408216,-72.11411899685895,-54.94600586532918,-49.26117216234193,-50.03302508738392,-38.059600196475934,-36.99147263985149
-44.80461461893468,-48.2847778942804,-44.51324799424881,-43.746274627673074,-65.75010498154177,-53.35679015147567,-52.82597158027405,-56.502710908526154,-56.01609976429977,-55.954576062686236,-38.98576517844413,-57.521970106548174,-30.01700571436221,-39.616726452806546,-34.28853018567777,-70.37456772681566,-50.312077456905904,-41.910860572315414,-39.706518821871995,-35.583013044943456,-74.269771453758,-51.16605939763108,-66.59029918361087,-44.2873788995603,-48.92980442853946,-22.41791411201398,-55.36070196317097,-47.4761968097889,-43.14329759088607,-50.756425916575296,-78.10626580971356,-50.42148422353905,-49.63284114489274,-38.95275296208625,-27.751961726514207,-36.49241977595309,-43.96153483947754,-38.071046872411394,-40.96767956837678,-46.32024647570588,-61.10481323523126,22.367971420288086,-59.65156844245487,-34.656911917610316,-65.27849875916998,-31.372305146073778,-35.334614448320316,-44.25931340127818,-59.138960555194494,-41.93636565130905,-44.32462368459824,-39.65657007902754,-36.68223324566141,-29.112963548461533,-39.97342794552782,-32.226499419435434,-42.79767352721431,-55.58160824493423,-56.7801590673403,-53.94064037846043,-31.719990397265704,-58.3229178990286,-49.314862420376535,-52.802773632990814,-32.32327332196011,-63.33727081601137,-35.638359501169504,-53.02528049346317,-58.7304880375245,-80.78548858888617,-41.628043021529066,-50.491091709258185,-49.75095583257017,-58.17317852384978,-51.69621652745691,-52.271160621461654,-46.47658135493144,-62.349185345655386,-27.435771769568557,-50.64518597627799,-62.22917910606606,-32.43741451011085,-45.49049866268497,-49.80776238059125,-47.059267521969645,-45.51460718576382,-59.31980448763136,-43.045757535359826,-61.50780987311301,-41.53125879220189,-31.498514034962273,-44.38427623841113,-31.116770671027027,-49.07168719300215,-32.55290043182471,-44.98409031235722,-49.602251847771576,-39.348387942862,-61.0331951357036,-32.19756880243849,-41.72360729633968,-59.83605729765717,-67.34448487931239,-30.59722458998496,-55.97402744566855,-47.42971817673669,-30.557981424686975,-26.53423446334255,-52.04340211885277,-25.623911386819525,-40.75815932069569,-62.589212394216524,-46.847274335075284,-68.73103689408033,-28.206254584164828,-49.98759985933314,-35.93151023766819,-40.15819489752124,-33.48092348660735,-59.50784862077353,-72.23388622524942,-25.1125761822232,-45.06714782112968,-51.82935245937336,-44.55680607471834,-49.1022937124786,-38.2086925185762,-33.27641055324665,-43.40091228903631,-52.05425944707053,-44.06913796481268,-49.966776638155714,-27.03868985933397,-27.460659464046355,-65.16099217941924,-52.197795687978825,-48.74944391780096,-43.21859195139388,-56.831066214518216,-41.00144366154839,-36.85239167544917,-43.36261554747175,-65.3198985990211,-68.51372433621871,-28.20583014036071,67.92228674888611,-54.201865935194625,-69.30874661684436,-29.072198330157903,-60.44076490587901,7.9588466,-27.67168828795218,-33.57067236837453,-63.33701542970567,-65.91016379018716,-26.668159998576098,-59.126003323133006,-44.012039775871656,-42.37369495050229,-51.08065462571074,-65.73622123695264,-38.555522133441485,-54.18595420971955,-36.469014495811514,-54.07461401432962,-47.32422115572937,-53.549835341757365,-28.083271043247624,-62.61665817377167,-59.745064245317124,-33.310050926581404,-37.82985508224312,-32.09281895019472,-24.49012767229787,-41.59600810310655,-31.89102698138437,-59.90015504494134,-37.37015148841353,-35.70597856927975,-40.89991423019867,-59.13215112664259,-42.98342601698874,-43.34536653928954,-25.032224500163476,-45.88631705395818,-46.0937802312189,-40.42455184178802,-41.04739859668997,-58.752197168604475,69.4724018573761,-54.57458044211411,-32.569293729779204,-47.885263319826,-46.06268722703526,-46.774334557640046,-45.142192016557246,-45.395944953387456,-57.86316039092849,-63.19664996229776,-54.3323426234225,-43.2469388589933,-56.20249483176387,-35.27572142562491,-55.204359499581564
-40.31487197420645,-49.385629984220195,-61.93346270586704,-63.90992027746322,-55.4473253926639,-39.010971930122736,-55.70831060930399,-43.235581095885834,-36.85182228184273,-43.10665159781242,-42.62835739978002,-44.214563631597656,-40.86525737112655,-33.55958976850771,-37.88512197382352,-43.66622340025666,-46.457584303947385,-29.632759459110826,-25.5975793891824,-28.326673155455566,-56.15719453399039,-53.16497162138087,-34.95674910245136,-46.429408999871,-49.68015432398434,-23.986363890577795,-40.625053588187406,-47.736658620380716,-42.86376848241924,-46.763824713783364,-43.16021388369389,-44.553664734271244,-42.80842162686697,-38.47555528529353,-22.93885299436558,-25.78248103941266,-24.774372148623417,-37.656696972227,-55.41013416292725,-46.895812608302855,-32.2374252592208,22.097482442855835,-47.964154542151164,-28.136680094492892,-38.871232439531994,-27.14834459397689,-61.93480834919916,-38.695648262937105,-46.923819998473526,-28.558794798058724,-21.440297127002626,-40.57315167162288,-29.31324311768305,-42.5616578585768,-61.2338983634743,-22.746475648268056,-32.57544564876887,-49.602825827518814,-38.99409754340742,-27.661630937497602,-24.602303510846443,-55.723446100489774,-38.66937328287737,-50.01750508926676,-30.719804778242995,-31.01994158220477,-27.52502984862644,-41.29874896708131,-51.24989256566007,-72.19493446828909,-46.97287852397804,-46.13109157194353,-34.67246379044349,-46.46190248786181,-42.71689740774115,-32.66795027056161,-42.00773626814847,-38.66917683445003,-48.083757093671906,-59.345689774374,-43.45540634606762,-57.36093557233616,-24.578429108712147,-52.68477716586274,-55.222541879443504,-22.764415466329037,-48.589204632698056,-47.973082219228864,-46.122059451781205,-29.535522870122225,-42.52097590030876,-54.189302937027925,-23.418853701090587,-44.53206780597241,-56.8738160505445,-55.36409925152272,-36.762517598161295,-38.935729676732365,-45.663041455845836,-26.85169907608259,-34.77917216769953,-51.89400831259038,-44.90300164005153,-54.025678621405355,-57.16434178438282,-39.41048650055084,-33.818780668264765,-54.53601856250912,-26.008165367545832,-41.511260658960424,-59.52009012909815,-52.14183228604137,-53.70614365635121,-58.82413429205107,-38.07866851133842,-49.69075335739527,-49.61413306614933,-51.730933934327034,-71.04307636289327,-31.924356061666334,-27.514915374857775,-23.486603800208627,-41.89480279161746,-30.54874109231315,-27.51434822035434,-50.06366038827297,-47.50413797825067,-22.011455139166653,-45.25932234147935,-37.29734068906193,-36.218843176970566,-41.94887665979515,-24.310085171792792,-27.622297304279208,-57.61139663092528,-37.466992970643865,-30.67024642697305,-40.94901270676139,-59.310581119749806,-56.43189379558729,-48.78302031478522,-45.60689618289976,-45.350047466766185,-52.37182665470636,-30.41856747178617,66.67442059516907,-39.907465864187074,-53.72379997277731,-25.658635555562768,-38.528322265861945,8.109372,-52.45442088993122,-59.45850233633877,-36.16651659246992,-63.517688494154285,-50.69244663923126,-54.450723895053564,-38.581485936212346,-26.65244315857399,-52.257277528864286,-66.01392418592852,-60.63504855035147,-33.950579027912426,-33.28730460818741,-59.5516505247539,-24.87491504537789,-48.349903908124595,-46.72985765512133,-58.46197060953187,-26.845750070913944,-38.387821389247094,-34.007553281767194,-33.894384370792565,-40.735790194379014,-26.919544447595886,-42.03839768716691,-29.817697914514234,-41.295392156595824,-23.47092496088582,-31.260263038325032,-32.27923308475677,-54.997064325632905,-40.28045288038125,-22.95648815516903,-38.21407225549956,-33.30277306461028,-37.96840771648764,-51.25148496460518,-29.215870948222687,70.8767032623291,-63.00991884021183,-51.30462079913572,-41.15275852382829,-40.24324349893019,-48.328116360071036,-27.389824572818963,-35.601908793649784,-45.08083212848935,-47.36717934480148,-62.69300767039689,-29.536411236547817,-50.77250662589932,-26.610686995487423,-52.909756520215964
